Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min
195,0.0,0.0,3658.0,195.0,13.0,3658.0,0.10000000000000002,7.4885562458290496,7.4885562458290496,0.0,,,,,,,,,,,,,,,,2.7862916541193976,2.3532208393486207,7.19832154625609,0.05292680364153488,,,,,,,,,,,,,,,,,,,,,,,,
196,0.0,0.0,3669.0,196.0,11.0,3669.0,0.10000000000000002,9.311999365090099,9.311999365090099,0.0,,,,,,,,,,,,,,,,4.9097962912659066,2.5102308980265287,8.860527043485707,0.831132259150337,,,,,,,,,,,,,,,,,,,,,,,,
197,0.0,0.0,3678.0,197.0,9.0,3678.0,0.10000000000000002,6.608452582550539,6.608452582550539,0.0,,,,,,,,,,,,,,,,3.0210371893546406,1.9940387721652704,6.400564884352143,0.3527123528399608,,,,,,,,,,,,,,,,,,,,,,,,
198,0.0,0.0,3687.0,198.0,9.0,3687.0,0.10000000000000002,5.850540739297628,5.850540739297628,0.0,,,,,,,,,,,,,,,,2.714762948215965,1.7129300315573426,5.662840478745648,0.3507004221720321,,,,,,,,,,,,,,,,,,,,,,,,
199,0.0,0.0,3705.0,199.0,18.0,3705.0,0.10000000000000002,17.31081745098691,17.31081745098691,0.0,,,,,,,,,,,,,,,,8.681783906631182,4.510529103207837,15.907168028074036,1.0319496065890563,,,,,,,,,,,,,,,,,,,,,,,,
200,0.0,0.0,3729.0,200.0,24.0,3729.0,0.10000000000000002,10.750571474910462,10.750571474910462,0.0,,,,,,,,,,,,,,,,1.9658166907389425,4.048083285984628,10.382601483972842,-1.9827486495154567,,,,,,,,,,,,,,,,,,,,,,,,
201,0.0,0.0,3759.0,201.0,30.0,3759.0,0.10000000000000002,21.79988005161798,21.79988005161798,0.0,,,,,,,,,,,,,,,,9.80876889875611,5.421097872957886,19.04772664847589,0.5508682946282896,,,,,,,,,,,,,,,,,,,,,,,,
202,0.0,0.0,3773.0,202.0,14.0,3773.0,0.10000000000000002,12.632275441229329,12.632275441229329,0.0,,,,,,,,,,,,,,,,6.22010204204705,3.428098980529545,11.8802637932755,0.8620629656732252,,,,,,,,,,,,,,,,,,,,,,,,
203,0.0,0.0,3809.0,203.0,36.0,3809.0,0.10000000000000002,28.56153110253177,28.56153110253177,0.0,,,,,,,,,,,,,,,,11.665814134059682,7.264980711691345,24.6079171861316,0.3551194413135339,,,,,,,,,,,,,,,,,,,,,,,,
204,0.0,0.0,3821.0,204.0,12.0,3821.0,0.10000000000000002,8.982264992971707,8.982264992971707,0.0,,,,,,,,,,,,,,,,4.606892237965496,2.447613555597835,8.51458376203621,0.670940875451825,,,,,,,,,,,,,,,,,,,,,,,,
205,0.0,0.0,3837.0,205.0,16.0,3837.0,0.10000000000000002,15.814851114461806,15.814851114461806,0.0,,,,,,,,,,,,,,,,7.9634536734058665,4.223371765464309,14.68757426941097,1.0251253927461828,,,,,,,,,,,,,,,,,,,,,,,,
206,0.0,0.0,3849.0,206.0,12.0,3849.0,0.10000000000000002,8.100555571419456,8.100555571419456,0.0,,,,,,,,,,,,,,,,3.636466498842249,2.323722296225516,7.741595547028671,0.32781587489160696,,,,,,,,,,,,,,,,,,,,,,,,
207,0.0,0.0,3874.0,207.0,25.0,3874.0,0.10000000000000002,9.386952954687276,9.386952954687276,0.0,,,,,,,,,,,,,,,,1.8261653946649552,3.2484965978979017,9.020617783859636,-1.522817538631847,,,,,,,,,,,,,,,,,,,,,,,,
208,0.0,0.0,3937.0,208.0,63.0,3937.0,0.10000000000000002,99.73648540859176,99.73648540859176,0.0,,,,,,,,,,,,,,,,47.594669397237865,20.13993675272829,70.45640776599181,2.3233874311949547,,,,,,,,,,,,,,,,,,,,,,,,
209,0.0,0.0,3967.0,209.0,30.0,3967.0,0.10000000000000002,15.607000163635034,15.607000163635034,0.0,,,,,,,,,,,,,,,,5.608572379089006,3.843580418683191,14.065079242331647,0.17199405720557576,,,,,,,,,,,,,,,,,,,,,,,,
210,0.0,0.0,3977.0,210.0,10.0,3977.0,0.10000000000000002,8.198694004675785,8.198694004675785,0.0,,,,,,,,,,,,,,,,4.091693011799883,2.410066036995631,7.868206771207875,0.5909470762103942,,,,,,,,,,,,,,,,,,,,,,,,
211,0.0,0.0,3992.0,211.0,15.0,3992.0,0.10000000000000002,12.709209913338224,12.709209913338224,0.0,,,,,,,,,,,,,,,,6.024347514176183,3.4532635766628808,11.924805844658382,0.7268742552396619,,,,,,,,,,,,,,,,,,,,,,,,
212,0.0,0.0,4008.0,212.0,16.0,4008.0,0.10000000000000002,8.41826157145603,8.41826157145603,0.0,,,,,,,,,,,,,,,,2.697791714182344,2.6931235298647573,8.067287774936219,-0.06472336411637371,,,,,,,,,,,,,,,,,,,,,,,,
213,0.0,0.0,4021.0,213.0,13.0,4021.0,0.10000000000000002,10.355716180170534,10.355716180170534,0.0,,,,,,,,,,,,,,,,5.2908871911269895,2.700752606516217,9.765556409418208,0.8919166490550225,,,,,,,,,,,,,,,,,,,,,,,,
214,0.0,0.0,4033.0,214.0,12.0,4033.0,0.10000000000000002,6.5595850076214495,6.5595850076214495,0.0,,,,,,,,,,,,,,,,2.0740976687405897,2.296049010026424,6.3744376640127065,-0.4902593828879462,,,,,,,,,,,,,,,,,,,,,,,,
215,0.0,0.0,4057.0,215.0,24.0,4057.0,0.10000000000000002,12.564031211769011,12.564031211769011,0.0,,,,,,,,,,,,,,,,4.686395385530654,3.2651882823314384,11.55484476691076,0.4837302575689757,,,,,,,,,,,,,,,,,,,,,,,,
216,0.0,0.0,4093.0,216.0,36.0,4093.0,0.10000000000000002,34.022338936400516,34.022338936400516,0.0,,,,,,,,,,,,,,,,16.518188870725186,7.810812919580883,28.359384790847926,0.8954039688813751,,,,,,,,,,,,,,,,,,,,,,,,
217,0.0,0.0,4104.0,217.0,11.0,4104.0,0.10000000000000002,8.250104001097599,8.250104001097599,0.0,,,,,,,,,,,,,,,,3.824506305383576,2.352133585474916,7.908493239904449,0.5454544748657444,,,,,,,,,,,,,,,,,,,,,,,,
218,0.0,0.0,4133.0,218.0,29.0,4133.0,0.10000000000000002,29.4490971119372,29.4490971119372,0.0,,,,,,,,,,,,,,,,13.791499787231627,7.702488496944351,25.706628458222237,0.498563896377116,,,,,,,,,,,,,,,,,,,,,,,,
219,0.0,0.0,4159.0,219.0,26.0,4159.0,0.10000000000000002,19.291575797856137,19.291575797856137,0.0,,,,,,,,,,,,,,,,7.9959897078319635,5.3600954413674655,17.38648330688871,0.17790851061904064,,,,,,,,,,,,,,,,,,,,,,,,
220,0.0,0.0,4184.0,220.0,25.0,4184.0,0.10000000000000002,12.260408493432937,12.260408493432937,0.0,,,,,,,,,,,,,,,,3.0799154271188565,4.090674621481036,11.606494582478001,-0.9846509708491096,,,,,,,,,,,,,,,,,,,,,,,,
221,0.0,0.0,4193.0,221.0,9.0,4193.0,0.10000000000000002,6.483676049615048,6.483676049615048,0.0,,,,,,,,,,,,,,,,3.0509086696480785,1.961481507953721,6.2718123932795145,0.2974882933664818,,,,,,,,,,,,,,,,,,,,,,,,
222,0.0,0.0,4211.0,222.0,18.0,4211.0,0.10000000000000002,18.790173282893914,18.790173282893914,0.0,,,,,,,,,,,,,,,,9.710855126019727,5.129563322252545,17.214362990111475,0.9162858877489656,,,,,,,,,,,,,,,,,,,,,,,,
223,0.0,0.0,4226.0,223.0,15.0,4226.0,0.10000000000000002,10.596241062075958,10.596241062075958,0.0,,,,,,,,,,,,,,,,4.331295894849685,3.139984708051672,10.047016846311617,0.2735121947710261,,,,,,,,,,,,,,,,,,,,,,,,
224,0.0,0.0,4233.0,224.0,7.0,4233.0,0.10000000000000002,4.345812171815506,4.345812171815506,0.0,,,,,,,,,,,,,,,,2.1482556325201005,1.2456881736696723,4.237812401554646,0.4896602322899182,,,,,,,,,,,,,,,,,,,,,,,,
225,0.0,0.0,4264.0,225.0,31.0,4264.0,0.10000000000000002,25.509805081090388,25.509805081090388,0.0,,,,,,,,,,,,,,,,11.63363569543522,6.215253049599965,22.124624258086328,0.765287784200155,,,,,,,,,,,,,,,,,,,,,,,,
226,0.0,0.0,4299.0,226.0,35.0,4299.0,0.10000000000000002,11.136721667021924,11.136721667021924,0.0,,,,,,,,,,,,,,,,1.7554824627138343,3.5986271915405683,10.628588691992,-2.3187491112068277,,,,,,,,,,,,,,,,,,,,,,,,
227,0.0,0.0,4310.0,227.0,11.0,4310.0,0.10000000000000002,7.066128921143092,7.066128921143092,0.0,,,,,,,,,,,,,,,,3.27926763483787,2.0236176860196347,6.773140890213057,0.3353860567688571,,,,,,,,,,,,,,,,,,,,,,,,
228,0.0,0.0,4326.0,228.0,16.0,4326.0,0.10000000000000002,8.382285828743468,8.382285828743468,0.0,,,,,,,,,,,,,,,,2.5104816339371743,2.7254159283051758,8.061220977084368,-0.07655138676380006,,,,,,,,,,,,,,,,,,,,,,,,
229,0.0,0.0,4342.0,229.0,16.0,4342.0,0.10000000000000002,11.847507734226165,11.847507734226165,0.0,,,,,,,,,,,,,,,,4.955609259447321,3.619827115949476,11.166272982539992,0.17485479428563674,,,,,,,,,,,,,,,,,,,,,,,,
230,0.0,0.0,4369.0,230.0,27.0,4369.0,0.10000000000000002,4.966982174930545,4.966982174930545,0.0,,,,,,,,,,,,,,,,-1.7803753482214657,3.1366565882537873,5.502710625202368,-5.636721307160346,,,,,,,,,,,,,,,,,,,,,,,,
231,0.0,0.0,4377.0,231.0,8.0,4377.0,0.10000000000000002,5.880686709818589,5.880686709818589,0.0,,,,,,,,,,,,,,,,2.88877972361744,1.7525882032034164,5.706650840332518,0.4485503933697671,,,,,,,,,,,,,,,,,,,,,,,,
232,0.0,0.0,4417.0,232.0,40.0,4417.0,0.10000000000000002,30.621292079901238,30.621292079901238,0.0,,,,,,,,,,,,,,,,12.42663149366894,7.939039726447895,25.909736850943084,0.2495388120537315,,,,,,,,,,,,,,,,,,,,,,,,
233,0.0,0.0,4431.0,233.0,14.0,4431.0,0.10000000000000002,11.250612685434938,11.250612685434938,0.0,,,,,,,,,,,,,,,,5.09662752505718,3.238767600908244,10.643520032249429,0.4168646162412706,,,,,,,,,,,,,,,,,,,,,,,,
234,0.0,0.0,4458.0,234.0,27.0,4458.0,0.10000000000000002,20.430928582971454,20.430928582971454,0.0,,,,,,,,,,,,,,,,8.828157197702597,5.3525106645844325,18.22962236322399,0.3864999054538373,,,,,,,,,,,,,,,,,,,,,,,,
235,0.0,0.0,4511.0,235.0,53.0,4511.0,0.10000000000000002,50.02326922421485,50.02326922421485,0.0,,,,,,,,,,,,,,,,18.13563815989108,13.65542821010658,40.819576767144,0.09005946414611565,,,,,,,,,,,,,,,,,,,,,,,,
236,0.0,0.0,4554.0,236.0,43.0,4554.0,0.10000000000000002,30.55418156441243,30.55418156441243,0.0,,,,,,,,,,,,,,,,12.2654584173736,7.800567225686297,25.53538832822402,0.2041429255225537,,,,,,,,,,,,,,,,,,,,,,,,
237,0.0,0.0,4567.0,237.0,13.0,4567.0,0.10000000000000002,10.348300201654839,10.348300201654839,0.0,,,,,,,,,,,,,,,,4.74739404595943,2.9902566215331774,9.829433308767793,0.5181421646757428,,,,,,,,,,,,,,,,,,,,,,,,
238,0.0,0.0,4594.0,238.0,27.0,4594.0,0.10000000000000002,24.699825663248934,24.699825663248934,0.0,,,,,,,,,,,,,,,,10.881927133426306,6.895709490407783,21.981520542650337,0.7567000229871655,,,,,,,,,,,,,,,,,,,,,,,,
239,0.0,0.0,4633.0,239.0,39.0,4633.0,0.10000000000000002,28.939769143266147,28.939769143266147,0.0,,,,,,,,,,,,,,,,9.359902011809957,8.993337623874035,25.54485591783865,-0.9857908505835828,,,,,,,,,,,,,,,,,,,,,,,,
240,0.0,0.0,4671.0,240.0,38.0,4671.0,0.10000000000000002,19.77680750762916,19.77680750762916,0.0,,,,,,,,,,,,,,,,7.658883743155923,4.624920525273825,17.036799682050404,0.22306069966447686,,,,,,,,,,,,,,,,,,,,,,,,
241,0.0,0.0,4690.0,241.0,19.0,4690.0,0.10000000000000002,10.101636908501659,10.101636908501659,0.0,,,,,,,,,,,,,,,,3.2292153614718617,3.3138005303018176,9.58392524224445,-0.4036569221702493,,,,,,,,,,,,,,,,,,,,,,,,
242,0.0,0.0,4716.0,242.0,26.0,4716.0,0.10000000000000002,28.72982742160385,28.72982742160385,0.0,,,,,,,,,,,,,,,,13.978148983785514,7.480656675400866,25.348998672545058,1.0893127386921655,,,,,,,,,,,,,,,,,,,,,,,,
243,0.0,0.0,4727.0,243.0,11.0,4727.0,0.10000000000000002,9.275931739150264,9.275931739150264,0.0,,,,,,,,,,,,,,,,4.464810915320407,2.5941861877592105,8.873537917641436,0.7175830212725057,,,,,,,,,,,,,,,,,,,,,,,,
244,0.0,0.0,4739.0,244.0,12.0,4739.0,0.10000000000000002,7.236432040356778,7.236432040356778,0.0,,,,,,,,,,,,,,,,2.975411209363336,2.2718137746130482,6.9488714093264425,0.010901376595090068,,,,,,,,,,,,,,,,,,,,,,,,
245,0.0,0.0,4752.0,245.0,13.0,4752.0,0.10000000000000002,11.014215831040412,11.014215831040412,0.0,,,,,,,,,,,,,,,,5.561689567881488,2.8625223808209337,10.39514766385436,0.9812677909263312,,,,,,,,,,,,,,,,,,,,,,,,
246,0.0,0.0,4780.0,246.0,28.0,4780.0,0.10000000000000002,9.74224230459976,9.74224230459976,0.0,,,,,,,,,,,,,,,,2.013959629912415,3.2628357721108348,9.271044048711394,-1.304886118244729,,,,,,,,,,,,,,,,,,,,,,,,
247,0.0,0.0,4832.0,247.0,52.0,4832.0,0.10000000000000002,56.11167812789662,56.11167812789662,0.0,,,,,,,,,,,,,,,,21.63007038899264,15.215361141644438,45.317213662242864,0.4541207551024402,,,,,,,,,,,,,,,,,,,,,,,,
248,0.0,0.0,4847.0,248.0,15.0,4847.0,0.10000000000000002,9.588211874747676,9.588211874747676,0.0,,,,,,,,,,,,,,,,3.609235992650639,2.948472138324493,9.138208561464724,-0.0072148106267709644,,,,,,,,,,,,,,,,,,,,,,,,
249,0.0,0.0,4855.0,249.0,8.0,4855.0,0.10000000000000002,6.048506741039701,6.048506741039701,0.0,,,,,,,,,,,,,,,,3.1405953142412555,1.6463475207992286,5.855817288788284,0.7684636534654632,,,,,,,,,,,,,,,,,,,,,,,,
250,0.0,0.0,4870.0,250.0,15.0,4870.0,0.10000000000000002,8.559987396083095,8.559987396083095,0.0,,,,,,,,,,,,,,,,2.747869156233533,3.0896380306308773,8.23010810368491,-0.8014985331214863,,,,,,,,,,,,,,,,,,,,,,,,
251,0.0,0.0,4899.0,251.0,29.0,4899.0,0.10000000000000002,23.65558123026531,23.65558123026531,0.0,,,,,,,,,,,,,,,,10.668464652804957,6.001920485688824,20.76942068783017,0.3869829356948609,,,,,,,,,,,,,,,,,,,,,,,,
252,0.0,0.0,4911.0,252.0,12.0,4911.0,0.10000000000000002,6.5113562668187015,6.5113562668187015,0.0,,,,,,,,,,,,,,,,2.6553168599122565,1.8232986625683751,6.25527095316084,0.34810293478710824,,,,,,,,,,,,,,,,,,,,,,,,
253,0.0,0.0,4942.0,253.0,31.0,4942.0,0.10000000000000002,30.446854736624665,30.446854736624665,0.0,,,,,,,,,,,,,,,,12.913921021164489,8.476560213540731,26.71064567683199,0.5025280767466974,,,,,,,,,,,,,,,,,,,,,,,,
254,0.0,0.0,4972.0,254.0,30.0,4972.0,0.10000000000000002,22.321042544730936,22.321042544730936,0.0,,,,,,,,,,,,,,,,9.294248516541412,5.693403806660378,19.730068676533843,0.6075431695898721,,,,,,,,,,,,,,,,,,,,,,,,
255,0.0,0.0,4990.0,255.0,18.0,4990.0,0.10000000000000002,11.424837139365618,11.424837139365618,0.0,,,,,,,,,,,,,,,,4.442058564407692,3.325425302823941,10.73259252300226,0.2590249893548106,,,,,,,,,,,,,,,,,,,,,,,,
256,1.0,0.0,0.0,0.0,37.0,5027.0,0.10000000000000002,52.48129685089901,52.48129685089901,0.0,,,,,,,,,,,,0.15467899,0.09571069,1.1229323999999998,0.066888586,27.049232788283376,12.578463453412235,42.902101736600144,1.8969885703503413,4.2397194,0.0,4.2397194,4.2397194,4.5230490440268955e-17,1.0,4.252501850545745,-1.842436152423548,,,,,149.12053999999998,0.0,149.12053999999998,149.12053999999998,-0.015375855,0.0,-0.015375855,-0.015375855,0.013345075,0.0,0.013345075,0.013345075
257,1.0,0.0,29.0,1.0,29.0,5056.0,0.10000000000000002,32.34992511075326,32.34992511075326,0.0,,,,,,,,,,,,,,,,15.616500760670881,8.33501672468841,28.102161505210802,0.8755026450373643,,,,,,,,,,,,,,,,,,,,,,,,
258,1.0,0.0,55.0,2.0,26.0,5082.0,0.10000000000000002,25.84295982178878,25.84295982178878,0.0,,,,,,,,,,,,,,,,12.94285092923242,6.313000593278222,22.704867252715502,1.1645096015792145,,,,,,,,,,,,,,,,,,,,,,,,
259,1.0,0.0,79.0,3.0,24.0,5106.0,0.10000000000000002,11.741986510936126,11.741986510936126,0.0,,,,,,,,,,,,,,,,3.369186742298833,3.746511919903883,11.043819891701425,-0.3445779116028432,,,,,,,,,,,,,,,,,,,,,,,,
260,1.0,0.0,108.0,4.0,29.0,5135.0,0.10000000000000002,47.77824902389933,47.77824902389933,0.0,,,,,,,,,,,,,,,,25.390037744865623,11.921852692860028,40.82337179584675,1.8653653618282116,,,,,,,,,,,,,,,,,,,,,,,,
261,1.0,0.0,126.0,5.0,18.0,5153.0,0.10000000000000002,11.877682685002949,11.877682685002949,0.0,,,,,,,,,,,,,,,,4.345366425368964,3.716442643893474,11.207592654986398,-0.13665503323291914,,,,,,,,,,,,,,,,,,,,,,,,
262,1.0,0.0,141.0,6.0,15.0,5168.0,0.10000000000000002,6.698080194480659,6.698080194480659,0.0,,,,,,,,,,,,,,,,1.673504981897636,2.3186740392168432,6.512176209288902,-0.4988268122555152,,,,,,,,,,,,,,,,,,,,,,,,
263,1.0,0.0,203.0,7.0,62.0,5230.0,0.10000000000000002,92.98296360227087,92.98296360227087,0.0,,,,,,,,,,,,,,,,43.274620448346006,20.25933679257932,66.8209080043397,1.5955897508626016,,,,,,,,,,,,,,,,,,,,,,,,
264,1.0,0.0,230.0,8.0,27.0,5257.0,0.10000000000000002,29.62513841511648,29.62513841511648,0.0,,,,,,,,,,,,,,,,15.208410047133146,7.214641063650098,25.776634042818714,1.3066621916749297,,,,,,,,,,,,,,,,,,,,,,,,
265,1.0,0.0,253.0,9.0,23.0,5280.0,0.10000000000000002,14.983593317010788,14.983593317010788,0.0,,,,,,,,,,,,,,,,5.758656684597142,4.2638967728455945,13.797073009649944,0.17374624733244132,,,,,,,,,,,,,,,,,,,,,,,,
266,1.0,0.0,278.0,10.0,25.0,5305.0,0.10000000000000002,11.927439320260675,11.927439320260675,0.0,,,,,,,,,,,,,,,,3.5082928299015905,3.8334863966147883,11.161985972510383,-0.5572320376518451,,,,,,,,,,,,,,,,,,,,,,,,
267,1.0,0.0,291.0,11.0,13.0,5318.0,0.10000000000000002,8.54451317068817,8.54451317068817,0.0,,,,,,,,,,,,,,,,3.567815249866816,2.5222567102092897,8.16232039212675,0.273943523049751,,,,,,,,,,,,,,,,,,,,,,,,
268,1.0,0.0,327.0,12.0,36.0,5354.0,0.10000000000000002,28.65208210311037,28.65208210311037,0.0,,,,,,,,,,,,,,,,11.627919290444758,7.596016083784323,24.71316278641439,0.4739035224346361,,,,,,,,,,,,,,,,,,,,,,,,
269,1.0,0.0,349.0,13.0,22.0,5376.0,0.10000000000000002,20.74405767030052,20.74405767030052,0.0,,,,,,,,,,,,,,,,9.609432001371774,5.716733984918231,18.818164272725987,0.7496573388053523,,,,,,,,,,,,,,,,,,,,,,,,
270,1.0,0.0,378.0,14.0,29.0,5405.0,0.10000000000000002,21.811549916398487,21.811549916398487,0.0,,,,,,,,,,,,,,,,8.345366207789386,6.1428815852781575,19.587266379938953,0.40751593540022174,,,,,,,,,,,,,,,,,,,,,,,,
271,1.0,0.0,401.0,15.0,23.0,5428.0,0.10000000000000002,26.26188845320724,26.26188845320724,0.0,,,,,,,,,,,,,,,,13.207159623633617,6.929037712416132,23.45883004017324,1.067467327090047,,,,,,,,,,,,,,,,,,,,,,,,
272,1.0,0.0,410.0,16.0,9.0,5437.0,0.10000000000000002,7.021313014252351,7.021313014252351,0.0,,,,,,,,,,,,,,,,3.5526599836065764,1.9788430508849362,6.769266278512889,0.6717648162055512,,,,,,,,,,,,,,,,,,,,,,,,
273,1.0,0.0,439.0,17.0,29.0,5466.0,0.10000000000000002,26.205473300764194,26.205473300764194,0.0,,,,,,,,,,,,,,,,12.906766461243556,6.466831718484461,22.689405077781373,0.8319041597896162,,,,,,,,,,,,,,,,,,,,,,,,
274,1.0,0.0,453.0,18.0,14.0,5480.0,0.10000000000000002,7.832246122555706,7.832246122555706,0.0,,,,,,,,,,,,,,,,2.789400163136764,2.4945317697131544,7.516899090622783,0.015563415164964857,,,,,,,,,,,,,,,,,,,,,,,,
275,1.0,0.0,467.0,19.0,14.0,5494.0,0.10000000000000002,12.9734843700562,12.9734843700562,0.0,,,,,,,,,,,,,,,,6.582240444265679,3.5520932606824656,12.173707785716164,0.7760935860841064,,,,,,,,,,,,,,,,,,,,,,,,
276,1.0,0.0,522.0,20.0,55.0,5549.0,0.10000000000000002,100.50169453074356,100.50169453074356,0.0,,,,,,,,,,,,,,,,50.8800099009389,21.544225155641413,73.25019099517891,2.7189549988887567,,,,,,,,,,,,,,,,,,,,,,,,
277,1.0,0.0,547.0,21.0,25.0,5574.0,0.10000000000000002,16.843583844100777,16.843583844100777,0.0,,,,,,,,,,,,,,,,7.086588165214173,4.366999042568761,15.224178588684067,0.4876338600197554,,,,,,,,,,,,,,,,,,,,,,,,
278,1.0,0.0,598.0,22.0,51.0,5625.0,0.10000000000000002,84.58737478056987,84.58737478056987,0.0,,,,,,,,,,,,,,,,41.16450078329055,19.813928405063344,64.23583775867847,2.265737684793037,,,,,,,,,,,,,,,,,,,,,,,,
279,1.0,0.0,704.0,23.0,106.0,5731.0,0.10000000000000002,146.04342293486897,146.04342293486897,0.0,,,,,,,,,,,,,,,,62.49905157643465,21.64469085480797,81.95469731582817,2.6276573338509657,,,,,,,,,,,,,,,,,,,,,,,,
280,1.0,0.0,724.0,24.0,20.0,5751.0,0.10000000000000002,11.142990571467461,11.142990571467461,0.0,,,,,,,,,,,,,,,,3.4935800489997293,3.4521334571716245,10.549772284512636,0.04863067544576039,,,,,,,,,,,,,,,,,,,,,,,,
281,1.0,0.0,747.0,25.0,23.0,5774.0,0.10000000000000002,20.51517574952504,20.51517574952504,0.0,,,,,,,,,,,,,,,,9.273205080851008,5.4628102634076035,18.568018768615453,0.7875733648162407,,,,,,,,,,,,,,,,,,,,,,,,
282,1.0,0.0,799.0,26.0,52.0,5826.0,0.10000000000000002,86.64936122428145,86.64936122428145,0.0,,,,,,,,,,,,,,,,42.59291277083678,20.447545932317905,65.15257230651139,1.6704252441857286,,,,,,,,,,,,,,,,,,,,,,,,
283,1.0,0.0,820.0,27.0,21.0,5847.0,0.10000000000000002,11.060441343529945,11.060441343529945,0.0,,,,,,,,,,,,,,,,3.8099762700520254,3.350444782112401,10.363986188706082,-0.17689286915245858,,,,,,,,,,,,,,,,,,,,,,,,
284,1.0,0.0,844.0,28.0,24.0,5871.0,0.10000000000000002,18.353449717382933,18.353449717382933,0.0,,,,,,,,,,,,,,,,7.2709062257927535,5.45291115141393,16.776194164841087,0.07667451411737865,,,,,,,,,,,,,,,,,,,,,,,,
285,1.0,0.0,912.0,29.0,68.0,5939.0,0.10000000000000002,134.1230455620231,134.1230455620231,0.0,,,,,,,,,,,,,,,,64.69284732244837,24.7862231830823,91.04233270985674,3.492952007441895,,,,,,,,,,,,,,,,,,,,,,,,
