Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
100,3261.0,0.0,4320.0,4320.0,2.0,4320.0,0.4680323999999861,95.0,95.0,0.0,,,,69.44228744506836,23.17045974731445,92.6127471923828,46.271827697753906,0.00025,0.0,0.00025,0.00025,1242.2681,366.3475,1608.6156,875.9206,43.59714,9.944916000000001,61.284569999999995,28.590034000000003
101,3268.0,0.0,4327.0,4327.0,7.0,4327.0,0.4679637999999861,68.0,68.0,0.0,,,,79.82602405548096,67.31606895265675,222.67599487304688,12.752840995788574,0.00025,0.0,0.00025,0.00025,1186.8562,904.9321,2961.5134,320.46402,-0.20722342,12.74243,21.767603,-12.6603155
102,3272.0,0.0,4331.0,4331.0,4.0,4331.0,0.4679245999999861,87.0,87.0,0.0,,,,73.50210428237916,86.25597422229109,222.3357086181641,17.000444412231445,0.00025,0.0,0.00025,0.00025,1318.7678,1177.2264,3323.3389,470.2405,25.030434,13.384981,48.97866,8.917548
103,3282.0,0.0,4341.0,4341.0,10.0,4341.0,0.4678265999999861,63.0,63.0,0.0,,,,101.59036369323731,68.3688790531139,209.50424194335938,12.933753967285154,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1670.8635,1044.2916,3946.8743,329.48843,-4.5780263,18.556849,44.461254,-16.526663
104,3357.0,0.0,4416.0,4416.0,75.0,4416.0,0.4670915999999857,-390.0,-390.0,0.0,,,,105.79109563827517,89.10855218586714,434.2863159179688,7.857951641082764,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1406.4872,771.8395,3876.1401,94.10608,-12.301293,3.2969098,5.766141,-18.94681
105,3371.0,0.0,4430.0,4430.0,14.0,4430.0,0.4669543999999857,42.0,42.0,0.0,,,,95.89781325204031,75.07516370013367,335.479248046875,19.354347229003906,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,1405.1309,795.01685,3152.9753,325.25872999999996,-10.962762,12.359845,36.264763,-19.124632000000002
106,3389.0,0.0,4448.0,4448.0,18.0,4448.0,0.4667779999999856,27.0,27.0,0.0,,,,97.7273103396098,78.94731409774003,308.6593017578125,8.677952766418457,0.00025,0.0,0.00025,0.00025,1650.144,940.7779,4390.2188,136.77632,-4.524857,17.276028,42.535920000000004,-19.097452
107,3412.0,0.0,4471.0,4471.0,23.0,4471.0,0.4665525999999855,-15.0,-15.0,0.0,,,,105.34732039078422,73.14972828548666,289.4337158203125,19.008224487304688,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1738.5227,920.5361300000001,4392.564,370.9572,-3.9531705,15.658629999999999,47.34768,-17.070744
108,3422.0,0.0,4481.0,4481.0,10.0,4481.0,0.4664545999999855,53.0,53.0,0.0,,,,81.40339188575744,68.8440762637073,240.440185546875,7.002626895904541,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1378.5436,930.07605,2945.7961,271.98117,-3.4759142,15.199121,34.22036,-16.315184
109,3447.0,0.0,4506.0,4506.0,25.0,4506.0,0.4662095999999854,-17.0,-17.0,0.0,,,,108.49488430023192,100.30002280286051,389.73223876953125,10.177796363830566,0.00025,0.0,0.00025,0.00025,1954.6216,1510.0961,6636.9707,324.26333999999997,-9.510207000000001,19.435276,67.795456,-19.919197
110,3458.0,0.0,4517.0,4517.0,11.0,4517.0,0.4661017999999853,47.0,47.0,0.0,,,,175.58904509110886,186.74156938321374,713.1538696289062,19.214155197143555,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,2781.1213,2875.9197,11271.075,245.0351,-5.2424919999999995,11.904202,26.942001,-15.161253
111,3533.0,0.0,4592.0,4592.0,75.0,4592.0,0.4653667999999849,-360.0,-360.0,0.0,,,,95.71122439066568,85.42899750222759,518.1932373046875,12.331562042236328,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1546.1945,883.27094,4957.128,219.6913,-14.925532,2.3075387000000003,-9.552145,-19.589735
112,3535.0,0.0,4594.0,4594.0,2.0,4594.0,0.465347199999985,95.0,95.0,0.0,,,,76.4367561340332,24.716236114501953,101.15299224853516,51.72052001953125,0.00025,0.0,0.00025,0.00025,1579.1509,407.4259,1986.5768,1171.725,33.396409999999996,6.1700974,43.553867,27.883183000000002
113,3610.0,0.0,4669.0,4669.0,75.0,4669.0,0.4646121999999847,-365.0,-365.0,0.0,,,,100.71427017211914,79.89583934830651,456.0257263183594,8.255215644836426,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1929.7234,1108.2599,5157.034000000001,223.13972,-14.162285999999998,2.7466803,-7.2803087,-19.78174
114,3685.0,0.0,4744.0,4744.0,75.0,4744.0,0.4638771999999843,-370.0,-370.0,0.0,,,,91.19469842274984,72.54330247946534,355.8119201660156,4.6517295837402335,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1741.743,1163.0182,5640.6807,183.74947,-14.662780999999999,5.1764693,22.144779999999997,-19.335073
115,3710.0,0.0,4769.0,4769.0,25.0,4769.0,0.4636321999999842,-19.0,-19.0,0.0,,,,74.93755867004394,60.776305183252276,260.43994140625,9.558032035827637,0.00025,0.0,0.00025,0.00025,1732.0586,1020.43024,3799.3464,208.53465,-14.092823999999998,2.3844142,-8.866436,-18.348999
116,3721.0,0.0,4780.0,4780.0,11.0,4780.0,0.4635243999999842,49.0,49.0,0.0,,,,102.75992931019177,168.82611816916898,630.8555908203125,16.92091941833496,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1695.362,1171.9219,4608.719,672.45886,-0.08538258,14.915246,30.385956,-16.088179999999998
117,3796.0,0.0,4855.0,4855.0,75.0,4855.0,0.4627893999999839,-350.0,-350.0,0.0,,,,101.41744735717774,108.52458981840792,701.4649047851562,8.97308349609375,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1855.766,1405.5385,7807.472,231.22266000000002,-13.516294,2.35863,-4.6045456,-17.956592999999998
118,3820.0,0.0,4879.0,4879.0,24.0,4879.0,0.4625541999999838,-8.0,-8.0,0.0,,,,109.70493141810101,79.29719520709466,300.8388977050781,16.097171783447266,0.00025,0.0,0.00025,0.00025,1997.6722,1321.8229999999999,5789.8804,589.349,-10.107579,10.071896,18.813402,-18.299887
119,3826.0,0.0,4885.0,4885.0,6.0,4885.0,0.4624953999999837,79.0,79.0,0.0,,,,118.14142862955731,63.12011347552786,227.7889404296875,21.05719757080078,0.00025,0.0,0.00025,0.00025,1967.957,733.9939,3283.0664,1104.9265,42.331657,6.9507804,52.895022999999995,33.714240000000004
120,3829.0,0.0,4888.0,4888.0,3.0,4888.0,0.4624659999999837,91.0,91.0,0.0,,,,136.4837697347005,103.49734877323343,282.7743835449219,59.23431396484375,0.00025,0.0,0.00025,0.00025,1462.3317,743.83826,2482.5894,730.28204,,,,
121,3838.0,0.0,4897.0,4897.0,9.0,4897.0,0.4623777999999837,67.0,67.0,0.0,,,,123.81001006232368,70.32000303791392,253.4756164550781,25.10003089904785,0.00025,0.0,0.00025,0.00025,2233.0256,1537.1874,5469.3003,910.4936,-13.608379999999999,2.1022005,-7.264908999999999,-16.169117
122,3841.0,0.0,4900.0,4900.0,3.0,4900.0,0.4623483999999837,91.0,91.0,0.0,,,,59.179991404215485,29.664576732862106,99.36325073242188,28.64997482299805,0.00025,0.0,0.00025,0.00025,1139.7037,187.89838,1348.469,892.94305,51.109962,7.427581299999999,61.77086,40.91015
123,3916.0,0.0,4975.0,4975.0,75.0,4975.0,0.4616133999999834,-350.0,-350.0,0.0,,,,93.02493254343668,91.27908315320559,474.38555908203125,9.085365295410156,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1551.8752,1163.6624,5941.403,125.68636000000001,-14.595958,1.9669861000000002,-9.171565,-18.647991
124,3991.0,0.0,5000.0,5000.0,75.0,5050.0,0.460878399999983,-330.0,-330.0,1.0,,,,94.75390104929606,89.51427833923691,486.5061340332031,8.506536483764647,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1827.4991,1355.6946,7267.754,117.50522600000001,-14.185213000000001,2.1926847,-4.713179,-19.444702
125,4028.0,0.0,5000.0,5000.0,37.0,5087.0,0.4605157999999829,-55.0,-55.0,0.0,,,,134.78681368441195,156.2108999431597,737.8106689453125,6.71537971496582,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1859.4089,1240.1504,5168.0596,146.2568,-15.238534,10.692478,42.500237,-22.579004
126,4103.0,0.0,5000.0,5000.0,75.0,5162.0,0.4597807999999826,-360.0,-360.0,0.0,,,,148.4217096710205,112.37157908762852,550.7252197265625,12.806549072265625,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,2272.5178,1321.7477,6710.688,397.1095,-16.533655,3.2657797000000004,-7.3454523,-24.1409
127,4178.0,0.0,5000.0,5000.0,75.0,5237.0,0.4590457999999822,-325.0,-325.0,0.0,,,,150.19855255126953,99.49272154942919,438.1711730957031,16.776660919189453,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,2267.2014,1222.542,6211.071999999999,265.9731,-17.62435,2.4661164,-10.816066000000001,-24.529204999999997
128,4181.0,0.0,5000.0,5000.0,3.0,5240.0,0.4590163999999822,91.0,91.0,0.0,,,,231.34216817220056,82.60804857939944,348.093017578125,169.3523406982422,0.00025,0.0,0.00025,0.00025,3379.4736,273.7961,3765.583,3161.1982,51.194054,6.21963,60.736945999999996,44.997288
129,4256.0,0.0,5000.0,5000.0,75.0,5315.0,0.4582813999999819,-350.0,-350.0,0.0,,,,120.41662803649902,100.21659715931118,428.7275390625,15.185165405273438,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,2050.9485,1209.2562,5771.2314,249.61717000000002,-17.81537,1.9206686000000002,-13.420907999999999,-23.872692
130,4331.0,0.0,5000.0,5000.0,75.0,5390.0,0.4575463999999816,-355.0,-355.0,0.0,,,,116.8362566502889,94.79986307047727,408.8624572753906,8.313190460205076,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1975.3827,1264.8104,6904.0845,361.4185,-17.855087,3.4981364999999998,-6.025104499999999,-26.696474
131,4357.0,0.0,5000.0,5000.0,26.0,5416.0,0.4572915999999815,-23.0,-23.0,0.0,,,,114.76678980313817,97.20809221163596,370.509765625,10.265264511108398,0.00025,0.0,0.00025,0.00025,1743.9135,881.7857,3915.2698,195.92442,-8.626524,16.543245000000002,49.062874,-22.934013
132,4359.0,0.0,5000.0,5000.0,2.0,5418.0,0.4572719999999815,95.0,95.0,0.0,,,,60.00254440307617,39.77703475952149,99.77957916259766,20.225509643554688,0.00025,0.0,0.00025,0.00025,1729.0637,795.7898,2524.8535,933.2739,,,,
133,4434.0,0.0,5000.0,5000.0,75.0,5493.0,0.4565369999999812,-320.0,-320.0,0.0,,,,109.3609892908732,95.71301794292616,380.6412353515625,11.62270736694336,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1852.0988,1209.5382,6422.441,144.5106,-17.739079999999998,1.9247661,-13.105049000000001,-24.103981
134,4437.0,0.0,5000.0,5000.0,3.0,5496.0,0.4565075999999811,91.0,91.0,0.0,,,,57.458250999450684,52.24738419931257,130.19633483886722,9.839226722717283,0.00025,0.0,0.00025,0.00025,1219.7749,858.02167,2408.8772,415.87125,46.64373,6.201633,57.948997,41.298004
135,4442.0,0.0,5000.0,5000.0,5.0,5501.0,0.4564585999999811,76.0,76.0,0.0,,,,110.76061515808105,68.14792641771514,216.001953125,29.7944393157959,0.00025,0.0,0.00025,0.00025,1945.8125,987.38916,2909.5964,301.56458,-2.394702,5.6590514,7.088285000000001,-10.019388000000001
136,4444.0,0.0,5000.0,5000.0,2.0,5503.0,0.4564389999999811,95.0,95.0,0.0,,,,41.48647117614746,7.40546989440918,48.89194107055664,34.08100128173828,0.00025,0.0,0.00025,0.00025,1023.94604,304.37085,1328.3169,719.5752,40.093327,5.3930984,49.292229999999996,36.003242
137,4450.0,0.0,5000.0,5000.0,6.0,5509.0,0.4563801999999811,79.0,79.0,0.0,,,,135.7960262298584,159.8349390016983,483.6163940429688,36.45331573486328,0.00025,0.0,0.00025,0.00025,1934.5508,1312.0891,4694.488,532.2394400000001,36.967056,5.1909876,47.320553000000004,31.380979999999997
138,4486.0,0.0,5000.0,5000.0,36.0,5545.0,0.4560273999999809,-76.0,-76.0,0.0,,,,134.72847424613104,108.08759528616474,533.8106689453125,8.83424186706543,0.00025,0.0,0.00025,0.00025,1959.0623,1176.2546,5660.1133,441.37164,-10.297377000000001,15.498919,35.745422,-25.097162
139,4494.0,0.0,5000.0,5000.0,8.0,5553.0,0.4559489999999809,71.0,71.0,0.0,,,,106.96257925033571,68.78384890760512,260.60354614257807,43.30464172363281,0.00025,0.0,0.00025,0.00025,1877.9271,891.9870599999999,3574.1655,232.92552,-6.8416924,20.79605,44.012035,-20.439610000000002
140,4501.0,0.0,5000.0,5000.0,7.0,5560.0,0.4558803999999809,71.0,71.0,0.0,,,,96.01238822937012,71.1788776328635,232.37136840820312,18.990142822265625,0.00025,0.0,0.00025,0.00025,1953.7662,1365.44,4348.4707,500.05893,6.7221384,21.114838,48.633359999999996,-13.928476999999999
141,4573.0,0.0,5000.0,5000.0,72.0,5632.0,0.4551747999999806,-242.0,-242.0,0.0,,,,108.97735343376795,87.28737266698549,427.11358642578125,7.443893909454347,0.00025,0.0,0.00025,0.00025,1848.7377,1221.6948,7141.144,239.06963,-13.924543,12.657642999999998,53.580486,-24.351357999999998
142,4578.0,0.0,5000.0,5000.0,5.0,5637.0,0.4551257999999805,76.0,76.0,0.0,,,,145.09007263183594,122.17451591790226,315.6100769042969,18.188446044921875,0.00025,0.0,0.00025,0.00025,2715.52,1525.4108,4611.906,454.2466,20.154529999999998,23.273285,57.929405,-13.5054655
143,4584.0,0.0,5000.0,5000.0,6.0,5643.0,0.4550669999999805,79.0,79.0,0.0,,,,133.33573023478192,73.44107036252736,250.15280151367188,62.7974624633789,0.00025,0.0,0.00025,0.00025,2043.0645,431.23502,2490.2695,1243.7559,-15.010231,2.1567345,-10.855350999999999,-17.30443
144,4594.0,0.0,5000.0,5000.0,10.0,5653.0,0.4549689999999805,63.0,63.0,0.0,,,,119.04905853271484,58.08139381952717,212.7063751220703,37.29944229125977,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1950.5068,1128.1099,4372.6,357.8993,-5.7724915,24.873663,51.602562,-20.63533
145,4600.0,0.0,5000.0,5000.0,6.0,5659.0,0.4549101999999805,72.0,72.0,0.0,,,,139.77542368570965,65.11524329592109,252.3471527099609,35.9697265625,0.00025,0.0,0.00025,0.00025,2212.4568,623.3314,3485.6758,1662.6998,6.627261,26.552868,52.54646999999999,-18.002024
146,4650.0,0.0,5000.0,5000.0,50.0,5709.0,0.4544201999999802,-111.0,-111.0,0.0,,,,110.60212102890014,71.38440239209851,281.4515380859375,11.810443878173828,0.00025,0.0,0.00025,0.00025,2188.3252,1545.0177,7371.9365,130.02522,-15.822792000000002,12.262963000000001,53.567505000000004,-26.255232
147,4672.0,0.0,5000.0,5000.0,22.0,5731.0,0.4542045999999802,0.0,0.0,0.0,,,,147.5897815877741,124.96493960466476,461.5519409179688,23.25920104980469,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,2221.1665,1461.9803,7631.0215,500.20453,6.0525002,26.214836,57.19225,-19.417986
148,4710.0,0.0,5000.0,5000.0,38.0,5769.0,0.45383219999998,-69.0,-69.0,0.0,,,,112.59018797623483,105.32036596156685,629.6327514648438,15.588985443115234,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,2114.4907,1165.3634,6156.5986,413.01596,-10.595755,11.194316,45.61247,-19.838976000000002
149,4785.0,0.0,5000.0,5000.0,75.0,5844.0,0.4530971999999797,-350.0,-350.0,0.0,,,,127.674126180013,111.26383967539185,662.4409790039062,10.18287467956543,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,2434.0815,1709.5482,9471.909,247.86167999999998,-16.983711,2.921612,-6.543881400000001,-22.91861
150,4787.0,0.0,5000.0,5000.0,2.0,5846.0,0.4530775999999797,95.0,95.0,0.0,,,,52.26713848114014,22.540051460266113,74.80718994140625,29.727087020874023,0.00025,0.0,0.00025,0.00025,1420.1709,397.80032,1817.9712,1022.37054,46.118286,4.6097245000000004,54.518005,40.70669
151,4789.0,0.0,5000.0,5000.0,2.0,5848.0,0.4530579999999797,95.0,95.0,0.0,,,,335.27296447753906,48.17198181152344,383.4449462890625,287.1009826660156,0.00025,0.0,0.00025,0.00025,5067.938,2602.3242,7670.262,2465.614,50.61902,4.502383999999999,57.90136999999999,46.75815
152,4805.0,0.0,5000.0,5000.0,16.0,5864.0,0.4529011999999796,23.0,23.0,0.0,,,,141.4688659906387,98.50434663801676,326.9825744628906,12.184045791625975,0.00025,0.0,0.00025,0.00025,1923.5588,1129.7867,4536.3633,519.12213,-8.798033,13.755170000000001,24.699465,-20.562520000000003
153,4820.0,0.0,5000.0,5000.0,15.0,5879.0,0.4527541999999795,28.0,28.0,0.0,,,,111.07458623250324,95.72766094754114,382.1968383789063,10.418083190917967,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,2084.2751,1987.7238,7345.033,479.5007,-6.577262400000001,20.040854,45.585358,-18.793804
154,4895.0,0.0,5000.0,5000.0,75.0,5954.0,0.4520191999999792,-340.0,-340.0,0.0,,,,102.89538108189899,75.35797218793488,423.1700439453125,7.453063488006593,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,2028.8661,1390.6606,8141.741999999999,133.00113000000002,-17.672667,1.9641683999999997,-11.289643,-23.895788
155,4897.0,0.0,5000.0,5000.0,2.0,5956.0,0.4519995999999792,95.0,95.0,0.0,,,,78.4977283477783,38.89353752136231,117.39126586914062,39.604190826416016,0.00025,0.0,0.00025,0.00025,2502.9126,1899.2064,4402.119000000001,603.7062400000001,56.07658000000001,3.7457354,62.52318,53.328262
156,4904.0,0.0,5000.0,5000.0,7.0,5963.0,0.4519309999999792,70.0,70.0,0.0,,,,128.46628270830428,68.48700634103159,213.260986328125,16.55958366394043,0.00025,0.0,0.00025,0.00025,2154.9272,1508.5076,5641.804,848.49396,-10.455672999999999,8.133018,7.500591,-18.484351999999998
157,4906.0,0.0,5000.0,5000.0,2.0,5965.0,0.4519113999999792,95.0,95.0,0.0,,,,141.38824844360354,111.17336654663086,252.5616149902344,30.214881896972656,0.00025,0.0,0.00025,0.00025,4326.6455,3464.7595,7791.405,861.8859,,,,
158,4915.0,0.0,5000.0,5000.0,9.0,5974.0,0.4518231999999791,67.0,67.0,0.0,,,,156.1801119910346,133.017209070147,393.0306701660156,26.85704231262207,0.00025,0.0,0.00025,0.00025,2312.4983,835.0543,3298.0918,266.46082,2.7218647000000002,28.134446999999998,48.754128,-19.003201999999998
159,4939.0,0.0,5000.0,5000.0,24.0,5998.0,0.451587999999979,-8.0,-8.0,0.0,,,,103.27929774920145,86.65649350766344,321.4785461425781,13.259138107299805,0.00025,0.0,0.00025,0.00025,2025.2274,1403.158,4873.2676,310.49008,-12.256085,12.75008,37.907227,-23.857843
160,4950.0,0.0,5000.0,5000.0,11.0,6009.0,0.451480199999979,48.0,48.0,0.0,,,,141.22846187244758,105.61104861977506,311.07470703125,23.814468383789066,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,2257.328,1264.1981,4616.0034,437.9821,21.972647,28.528778000000003,61.158413,-16.826332
