Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
637,1287.0,0.0,2313.0,637.0,3.0,2313.0,0.03605676665939681,3.0,3.0,1.0,,,,0.02910266816616058,0.0011797789484262464,0.03028244711458683,0.027922889217734337,0.0001,0.0,0.0001,0.0001,0.8868191999999999,0.28786105,1.1746802,0.59895813,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4320523,0.3400132,1.8475616000000001,1.0147088,1.6532989198016002,0.3593630761633148,2.009812372922897,1.0,3.0267924652336853,0.013420032057526952,3.0365051892138264,3.0078154398278345
638,1289.0,0.0,2315.0,638.0,2.0,2315.0,0.008742304306437547,2.0,2.0,1.0,,,,0.03898714855313301,0.0,0.03898714855313301,0.03898714855313301,0.0001,0.0,0.0001,0.0001,1.31535,0.0,1.31535,1.31535,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.6321444999999999,0.21759534,1.8497398,1.4145491000000001,1.52872785249725,0.4278910286670353,2.0405208015441887,1.0,3.014003212062096,0.005262576685711728,3.019265788747808,3.0087406353763835
639,1292.0,0.0,2318.0,639.0,3.0,2318.0,0.04970783238307118,3.0,3.0,1.0,,,,0.0215400205925107,0.003523438237607479,0.025063458830118183,0.018016582354903218,0.0001,0.0,0.0001,0.0001,0.2632429,0.040360317,0.30360323,0.22288260000000001,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3407798999999998,0.41115108,1.8447456000000002,0.8376363000000001,1.6041307645197957,0.3962139904025602,1.993300586938858,1.0,3.0240395130940896,0.019029200804217647,3.049707832383071,3.0042040133257344
640,1294.0,0.0,2320.0,640.0,2.0,2320.0,0.01874817646115716,2.0,2.0,0.0,,,,0.02818084135651588,0.0,0.02818084135651588,0.02818084135651588,0.0001,0.0,0.0001,0.0001,0.96316904,0.0,0.96316904,0.96316904,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4654242,0.32739007,1.7928143,1.1380341,1.5641549691464751,0.4257627628971444,2.0443086814880367,1.0,3.016175938798592,0.002570807151091481,3.0187467459496826,3.0136051316475
641,1297.0,0.0,2323.0,641.0,3.0,2323.0,0.07161378568458789,3.0,3.0,1.0,,,,0.03478560224175453,0.008769456297159195,0.043555058538913734,0.026016145944595337,0.0001,0.0,0.0001,0.0001,1.1603874,0.592425,1.7528124,0.56796247,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.543582,0.25840265,1.8677669999999997,1.2354212,1.6946920735854656,0.34808509872996035,2.008196835517883,1.0,3.0580814500033338,0.015478449796002052,3.071613785684588,3.0364145932394244
642,1300.0,0.0,2326.0,642.0,3.0,2326.0,0.02942898397286885,3.0,3.0,1.0,,,,0.05415717139840126,0.0018590651452541351,0.0560162365436554,0.052298106253147125,0.0001,0.0,0.0001,0.0001,2.1588302,0.17450649,2.3333366,1.9843236000000002,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.5230765,0.38069618,1.9291713,1.0139089,1.6002719912771135,0.4083759469965798,2.0387156105041497,1.0,3.0229623619871173,0.004826303701836007,3.0294289839728687,3.0178377786173534
643,1302.0,0.0,2328.0,643.0,2.0,2328.0,-0.014750102048744268,2.0,2.0,1.0,,,,0.04412895441055298,0.0,0.04412895441055298,0.04412895441055298,0.0001,0.0,0.0001,0.0001,1.0627536,0.0,1.0627536,1.0627536,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4490533,0.27554882,1.7246021,1.1735045,1.643446412263438,0.3956235715744126,2.093017328977585,1.0,2.9874240655352877,0.002175598095507381,2.989599663630796,2.9852484674397815
644,1305.0,0.0,2331.0,644.0,3.0,2331.0,-0.023110674135984808,3.0,3.0,1.0,,,,0.04103664867579937,0.003929143771529198,0.04496579244732857,0.03710750490427017,0.0001,0.0,0.0001,0.0001,1.3257933000000002,0.03198427,1.3577776000000001,1.293809,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3417736,0.33833477,1.7760055000000001,0.9506242,1.6356992545258255,0.3885756297468118,2.0495769691467283,1.0,3.007213729047958,0.021944463920742462,3.0280910136495103,2.9768893258640152
645,1307.0,0.0,2333.0,645.0,2.0,2333.0,0.014121523614028391,2.0,2.0,0.0,,,,0.04496713727712631,0.0,0.04496713727712631,0.04496713727712631,0.0001,0.0,0.0001,0.0001,1.5845871999999999,0.0,1.5845871999999999,1.5845871999999999,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.6758113999999997,0.2643776,1.940189,1.4114338,1.6575467316620052,0.3843884115413259,2.0109561955928803,1.0,3.0172267842425873,0.0031071679771912386,3.0203339522197785,3.014119616265396
646,1310.0,0.0,2336.0,646.0,3.0,2336.0,0.06541119333514694,3.0,3.0,1.0,,,,0.043169086799025536,0.006117573007941246,0.04928665980696678,0.03705151379108429,0.0001,0.0,0.0001,0.0001,0.88497174,0.5847819000000001,1.4697536,0.30018988,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4673132,0.40136173,1.945025,0.96297574,1.6629704848490656,0.3828142744327878,2.098233217000961,1.0,3.0246369202878136,0.029350229079337962,3.065411193335147,2.997523126822505
647,1313.0,0.0,2339.0,647.0,3.0,2339.0,0.0002447832720256921,3.0,3.0,1.0,,,,0.04383496195077896,0.005653992295265198,0.049488954246044166,0.03818096965551376,0.0001,0.0,0.0001,0.0001,1.0722426999999999,0.011515081000000002,1.0837579,1.0607277,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3418101999999998,0.33770028,1.7698672999999998,0.9443763000000001,1.6651470690919086,0.3738280453967209,2.0564819192886348,1.0,3.005291353763783,0.004028772005138785,3.0101049666080373,3.0002447832720263
648,1315.0,0.0,2341.0,648.0,2.0,2341.0,0.008453716827819448,2.0,2.0,1.0,,,,0.029686678200960163,0.0,0.029686678200960163,0.029686678200960163,0.0001,0.0,0.0001,0.0001,0.21418017,0.0,0.21418017,0.21418017,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.6101203000000002,0.20886862,1.8189889,1.4012517,1.6417831073980778,0.40614002695938,2.0601508378982545,1.0,2.998007261023295,0.010444548455891932,3.0084518094791872,2.9875627125674034
649,1317.0,0.0,2343.0,649.0,2.0,2343.0,-0.03443570816797015,2.0,2.0,1.0,,,,0.03447471559047699,0.0,0.03447471559047699,0.03447471559047699,0.0001,0.0,0.0001,0.0001,1.0224787,0.0,1.0224787,1.0224787,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.730935,0.18103528,1.9119703000000001,1.5498996999999999,1.7430174445547162,0.32875501616829184,2.1271052980422973,1.0,2.9557258226074627,0.00983656187593418,2.965562384483397,2.945889260731529
650,1320.0,0.0,2346.0,650.0,3.0,2346.0,-0.019698452942400205,3.0,3.0,0.0,,,,0.03958110697567463,0.005881955847144128,0.04546306282281876,0.0336991511285305,0.0001,0.0,0.0001,0.0001,0.84769046,0.38536587,1.2330563,0.46232460000000003,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4776758999999997,0.38946506,1.9343343999999998,0.98265994,1.6330559887969869,0.3861744629103601,2.011958043575287,1.0,2.9830419741285112,0.0065846171598875364,2.992119542548439,2.9767048327794954
651,1323.0,0.0,2349.0,651.0,3.0,2349.0,-0.023926128841015262,3.0,3.0,1.0,,,,0.031974269077181816,0.00014183856546878815,0.032116107642650604,0.03183243051171303,0.0001,0.0,0.0001,0.0001,0.7142229999999999,0.5003438,1.2145668,0.21387926,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3882261999999999,0.36647340000000006,1.8382003,0.9405361999999999,1.6638991257501767,0.3902726076703795,2.085591332912445,1.0,2.9808355530284865,0.004355144155436172,2.98659954489871,2.976073871158985
652,1326.0,0.0,2352.0,652.0,3.0,2352.0,-0.007119976289229509,3.0,3.0,1.0,,,,0.032025225460529334,0.0070993155241012565,0.039124540984630585,0.02492590993642807,0.0001,0.0,0.0001,0.0001,0.67337114,0.31241468,0.98578584,0.36095646,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4810596999999999,0.34128314,1.8498596,1.0270280999999999,1.6240019372059031,0.40334746005732014,2.055903044939041,1.0,2.9720107566263785,0.015070185799984552,2.9928800237107707,2.957831658023681
653,1329.0,0.0,2355.0,653.0,3.0,2355.0,0.07981874554093676,3.0,3.0,1.0,,,,0.038904218934476376,0.008771226741373539,0.04767544567584992,0.030132992193102837,0.0001,0.0,0.0001,0.0001,0.58065253,0.41551906,0.9961716,0.16513346,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4053788,0.3923895,1.8756051999999999,0.91508013,1.5649038186855613,0.4280646615974085,2.077252945899964,1.0,3.053629649329076,0.030617634614944645,3.0798187455409374,3.01067278795331
654,1332.0,0.0,2358.0,654.0,3.0,2358.0,0.03094840916417655,3.0,3.0,1.0,,,,0.036717873066663735,0.009237166494131088,0.04595503956079483,0.027480706572532654,0.0001,0.0,0.0001,0.0001,1.1597372,0.69945955,1.8591968,0.4602777,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4023646,0.3453481,1.8455021,1.0029763,1.680745695172809,0.3669274106126198,2.060592222213745,1.0,3.011891214917068,0.01358669098176855,3.0309484091641767,3.000237819374352
655,1334.0,0.0,2360.0,655.0,2.0,2360.0,0.027135274318451644,2.0,2.0,0.0,,,,0.027506578713655472,0.0,0.027506578713655472,0.027506578713655472,0.0001,0.0,0.0001,0.0001,0.58993864,0.0,0.58993864,0.58993864,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.6829782,0.20652461,1.8895028000000003,1.4764535,1.6727048899047077,0.37905961553308337,2.07483961224556,1.0,3.0268424638785865,0.00029090309123303015,3.027133366969819,3.026551560787353
656,1337.0,0.0,2363.0,656.0,3.0,2363.0,-0.03392865181954845,3.0,3.0,1.0,,,,0.03838098794221878,0.0013042055070400238,0.0396851934492588,0.037076782435178764,0.0001,0.0,0.0001,0.0001,1.2254317,0.018164217,1.243596,1.2072675,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.5358995,0.36951083,1.9271032,1.0402524,1.6585901000304148,0.3938050679973157,2.039735279083252,1.0,2.9762338184007917,0.010833577128074348,2.991244441173372,2.9660713481804515
657,1339.0,0.0,2365.0,657.0,2.0,2365.0,0.060845504242168766,2.0,2.0,1.0,,,,0.02852258831262588,0.0,0.02852258831262588,0.02852258831262588,0.0001,0.0,0.0001,0.0001,0.17612138,0.0,0.17612138,0.17612138,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4857628,0.30091852,1.7866813000000001,1.1848443000000002,1.6111144275218248,0.4171992144209688,2.003423984050751,1.0,3.0456547952790247,0.015188563195931868,3.0608433584749566,3.0304662320830933
658,1341.0,0.0,2367.0,658.0,2.0,2367.0,0.004367885205084807,2.0,2.0,1.0,,,,0.045083198696374886,0.0,0.045083198696374886,0.045083198696374886,0.0001,0.0,0.0001,0.0001,1.3236974,0.0,1.3236974,1.3236974,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5197559999999999,0.24630475,1.7660607,1.2734511999999998,1.656245605899021,0.4001502354365709,2.0158870720863344,1.0,3.00184980367522,0.002515935762653632,3.0043657394378727,2.9993338679125667
659,1343.0,0.0,2369.0,659.0,2.0,2369.0,-0.015491207084067213,2.0,2.0,1.0,,,,0.038635507225990295,0.0,0.038635507225990295,0.038635507225990295,0.0001,0.0,0.0001,0.0001,0.31180638,0.0,0.31180638,0.31180638,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5849028,0.23962075,1.8245236,1.3452821000000001,1.6667894134577366,0.4072045068199713,2.1238361036777498,1.0,2.992289089182924,0.0077824420342029734,3.000071531217127,2.9845066471487214
660,1345.0,0.0,2371.0,660.0,2.0,2371.0,-0.01881412503232406,2.0,2.0,0.0,,,,0.047661878168582916,0.0,0.047661878168582916,0.047661878168582916,0.0001,0.0,0.0001,0.0001,1.238326,0.0,1.238326,1.238326,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.6558098999999997,0.24620855,1.9020183999999998,1.4096013,1.6107764825131743,0.4171035128190068,2.0441846454143526,1.0,2.9687189964632545,0.012464494318629836,2.9811834907818846,2.9562545021446254
661,1347.0,0.0,2373.0,661.0,2.0,2373.0,0.09381375427903564,2.0,2.0,1.0,,,,0.030921641737222668,0.0,0.030921641737222668,0.030921641737222668,0.0001,0.0,0.0001,0.0001,0.54473937,0.0,0.54473937,0.54473937,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.6016057,0.29115885,1.8927644000000001,1.3104467,1.6019598077610135,0.4108682552907196,2.035904204845429,1.0,3.069291296997524,0.024520311514299783,3.093811608511824,3.0447709854832237
662,1349.0,0.0,2375.0,662.0,2.0,2375.0,0.038050893352881435,2.0,2.0,1.0,,,,0.03164985030889511,0.0,0.03164985030889511,0.03164985030889511,0.0001,0.0,0.0001,0.0001,0.6085741,0.0,0.6085741,0.6085741,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.623679,0.24597728,1.8696563000000002,1.3777018,1.6648684327956291,0.38955267672453936,2.0444498300552367,1.0,3.0296654323144234,0.008383553689825574,3.0380489860042488,3.0212818786245976
663,1352.0,0.0,2378.0,663.0,3.0,2378.0,-0.023822157372552017,3.0,3.0,1.0,,,,0.04066470265388489,0.0037616118788719173,0.044426314532756805,0.03690309077501297,0.0001,0.0,0.0001,0.0001,0.49172299999999997,0.123846605,0.6155695999999999,0.36787638,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4413247999999999,0.33850990000000003,1.856064,1.0268877,1.6106396701559422,0.4109362974259079,2.1308322811126708,1.0,2.992567753789509,0.012710192293911423,3.0071542343291955,2.9761778426274486
664,1354.0,0.0,2380.0,664.0,2.0,2380.0,-0.012313922084477522,2.0,2.0,1.0,,,,0.04122021794319153,0.0,0.04122021794319153,0.04122021794319153,0.0001,0.0,0.0001,0.0001,1.2960826,0.0,1.2960826,1.2960826,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5815632,0.25631267,1.8378758000000002,1.3252504999999999,1.5098793868720533,0.4391867861531644,2.0085003757476807,1.0,2.992375903036243,0.004692209306511819,2.9970681123427547,2.9876836937297315
665,1357.0,0.0,2383.0,665.0,3.0,2383.0,0.03819090984480504,3.0,3.0,0.0,,,,0.031736996956169605,0.011805850081145763,0.04354284703731537,0.019931146875023842,0.0001,0.0,0.0001,0.0001,0.71224636,0.38467413,1.0969205,0.32757223,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3573114,0.37495807,1.8491370999999999,0.9397274,1.6478642532508825,0.3968883973247199,2.063769245147705,1.0,3.0333508567377394,0.004696625161051942,3.038190909844805,3.0269915604173936
666,1359.0,0.0,2385.0,666.0,2.0,2385.0,-0.03942168477130408,2.0,2.0,1.0,,,,0.03466623276472092,0.0,0.03466623276472092,0.03466623276472092,0.0001,0.0,0.0001,0.0001,0.60242593,0.0,0.60242593,0.60242593,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.6309332,0.27597857,1.9069116999999998,1.3549546000000001,1.714749366305769,0.38474001929550605,2.0735164034366607,1.0,2.9694251962208162,0.00884926517791107,2.978274461398727,2.960575931042905
667,1362.0,0.0,2388.0,667.0,3.0,2388.0,0.02280058220006088,3.0,3.0,1.0,,,,0.030781066976487637,0.0009992578998208046,0.031780324876308434,0.029781809076666832,0.0001,0.0,0.0001,0.0001,0.42669848,0.054352194000000006,0.48105067,0.37234628,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4724137,0.3784411,1.9363735,1.0093873,1.5865228574024517,0.4368177504975314,2.0805839812755584,1.0,3.0237209064495665,0.0044176138412984145,3.0295324908649888,3.018829646283649
668,1365.0,0.0,2391.0,668.0,3.0,2391.0,0.016986465367384386,3.0,3.0,1.0,,,,0.035031009465456016,0.0030199699103832245,0.03805097937583923,0.032011039555072784,0.0001,0.0,0.0001,0.0001,0.41409546,0.027967721,0.44206318,0.38612774,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4221778,0.37098095,1.8744425999999998,0.9657571,1.5932634658319875,0.42813155536009373,2.098219645023346,1.0,3.0062226037925828,0.00761445255361422,3.0169864653673844,3.0005681027651474
669,1367.0,0.0,2393.0,669.0,2.0,2393.0,0.03151495369594575,2.0,2.0,1.0,,,,0.03789539262652397,0.0,0.03789539262652397,0.03789539262652397,0.0001,0.0,0.0001,0.0001,0.9517421999999999,0.0,0.9517421999999999,0.9517421999999999,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5757098,0.22916967,1.8048794999999997,1.3465402,1.662029235009104,0.3935767433794494,2.0607920253276824,1.0,3.017983722382766,0.013528608708809564,3.031512331091576,3.004455113673957
670,1370.0,0.0,2396.0,670.0,3.0,2396.0,0.013972822580444863,3.0,3.0,0.0,,,,0.040765170007944114,0.0069949813187122345,0.047760151326656335,0.033770188689231866,0.0001,0.0,0.0001,0.0001,0.78438187,0.42481825,1.2092001,0.35956362,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4514691000000002,0.35381472,1.8663356,1.0017723,1.6345865450613202,0.4187531526283775,2.097782037258148,1.0,3.005578660997457,0.007258642619805316,3.013972822580445,2.9962644152181888
671,1373.0,0.0,2399.0,671.0,3.0,2399.0,0.03236505886260768,3.0,3.0,1.0,,,,0.037717968225479126,0.004154205322265625,0.04187217354774475,0.0335637629032135,0.0001,0.0,0.0001,0.0001,1.014065,0.03793505,1.052,0.97612995,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4415194,0.35789788,1.8993142,1.0256613,1.6295911753969268,0.41551272961885305,2.0882475459575653,1.0,3.016975207277428,0.0112417181668709,3.032365058862608,3.0058264876064147
672,1376.0,0.0,2402.0,672.0,3.0,2402.0,-0.011122179165512744,3.0,3.0,1.0,,,,0.03691480495035648,0.0026976671069860463,0.03961247205734253,0.03421713784337044,0.0001,0.0,0.0001,0.0001,0.72413284,0.17698735,0.9011201999999999,0.5471455,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4625171000000001,0.36905873,1.9100552,1.0061780999999999,1.5882179577602074,0.4315019305518922,2.1081444191932683,1.0,2.9874979162125967,0.008010855759198493,2.996546167658911,2.9770697601443934
673,1379.0,0.0,2405.0,673.0,3.0,2405.0,-0.03588643757945397,3.0,3.0,1.0,,,,0.03362119942903519,0.005695685744285584,0.03931688517332077,0.027925513684749603,0.0001,0.0,0.0001,0.0001,0.45155293,0.13113879,0.5826916999999999,0.32041416,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4095188,0.3628568,1.8627647,0.9745121999999999,1.6903582317987458,0.3899601110101602,2.177016776800156,1.0,2.984965787283064,0.01998847485117148,3.01192057870044,2.9641135624205464
674,1381.0,0.0,2407.0,674.0,2.0,2407.0,0.028823743083516394,2.0,2.0,1.0,,,,0.04315824434161186,0.0,0.04315824434161186,0.04315824434161186,0.0001,0.0,0.0001,0.0001,0.7921096,0.0,0.7921096,0.7921096,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.6686942999999999,0.22992522,1.8986193999999998,1.438769,1.6376969316136094,0.4050039057186335,2.0307637298107144,1.0,3.0244605872188948,0.004360294841671886,3.0288208820605678,3.0201002923772235
675,1383.0,0.0,2409.0,675.0,2.0,2409.0,-0.01652346899218007,2.0,2.0,0.0,,,,0.04215133935213089,0.0,0.04215133935213089,0.04215133935213089,0.0001,0.0,0.0001,0.0001,0.5767484,0.0,0.5767484,0.5767484,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.570729,0.3217656,1.8924946,1.2489633999999998,1.6120496418885888,0.4183256357433818,2.0574937987327573,1.0,2.9844020809249856,0.0009288877772730686,2.9853309687022587,2.9834731931477125
676,1385.0,0.0,2411.0,676.0,2.0,2411.0,0.04958601979764251,2.0,2.0,1.0,,,,0.02786006405949593,0.0,0.02786006405949593,0.02786006405949593,0.0001,0.0,0.0001,0.0001,0.60484654,0.0,0.60484654,0.60484654,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5314778999999998,0.32993883,1.8614168000000002,1.2015392,1.6771753969881684,0.4146482024191523,2.1819187390804293,1.0,3.0428877340619547,0.00669542471273865,3.0495831587746935,3.0361923093492162
677,1387.0,0.0,2413.0,677.0,2.0,2413.0,-0.00977841626019674,2.0,2.0,1.0,,,,0.03570029139518738,0.0,0.03570029139518738,0.03570029139518738,0.0001,0.0,0.0001,0.0001,0.5520050999999999,0.0,0.5520050999999999,0.5520050999999999,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5147765,0.31418914,1.8289654999999998,1.2005873,1.6375001941807568,0.4194500078620663,2.082538936138153,1.0,2.9861092344810576,0.004109488235796155,2.9902187227168535,2.9819997462452617
678,1389.0,0.0,2415.0,678.0,2.0,2415.0,0.008090134654859513,2.0,2.0,1.0,,,,0.03810836374759674,0.0,0.03810836374759674,0.03810836374759674,0.0001,0.0,0.0001,0.0001,0.5940191,0.0,0.5940191,0.5940191,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.6176093,0.23864967,1.8562589,1.3789595,1.6546279607806356,0.4181085477072446,2.092682750225067,1.0,3.012728245845945,0.00464144905119368,3.01736969489714,3.008086796794752
679,1392.0,0.0,2418.0,679.0,3.0,2418.0,-0.05973405967758545,3.0,3.0,1.0,,,,0.029003586620092395,0.002985134720802307,0.0319887213408947,0.026018451899290085,0.0001,0.0,0.0001,0.0001,0.7754607,0.15181354,0.9272742,0.62364715,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4609791,0.3520572,1.8939095000000001,1.0315706,1.6836586490971968,0.4096989922698521,2.087867294549942,1.0,2.9646746292948087,0.028161913753541875,3.0041333680391724,2.9402659403224147
680,1394.0,0.0,2420.0,680.0,2.0,2420.0,0.017683568661255252,2.0,2.0,0.0,,,,0.024464942514896396,0.0,0.024464942514896396,0.024464942514896396,0.0001,0.0,0.0001,0.0001,0.65954584,0.0,0.65954584,0.65954584,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5612235,0.29100543,1.8522289,1.270218,1.5906014667171984,0.4621036377140781,2.116174545288086,1.0,3.014159685910028,0.003520783309698849,3.017680469219727,3.0106389026003293
681,1397.0,0.0,2423.0,681.0,3.0,2423.0,0.005765152048388695,3.0,3.0,1.0,,,,0.031484607607126236,0.0021320097148418427,0.03361661732196808,0.029352597892284393,0.0001,0.0,0.0001,0.0001,0.5940833999999999,0.37902445,0.9731079,0.21505895,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4008393,0.35550879999999996,1.8574084,0.9902411,1.6695092013524846,0.4027785741570677,2.0623834872245785,1.0,2.9911561032582816,0.011983746711737108,3.005765152048389,2.976412019201339
682,1400.0,0.0,2426.0,682.0,3.0,2426.0,0.030437434011366206,3.0,3.0,1.0,,,,0.039266731590032584,0.0028664059937000275,0.042133137583732605,0.03640032559633255,0.0001,0.0,0.0001,0.0001,0.3850493,0.08004984,0.46509916,0.30499947,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4705458,0.34222895,1.90093,1.0636299,1.6307501051900908,0.4162508563016742,2.0762058973312376,1.0,3.0188220062964604,0.00858015228861324,3.0304374340113664,3.009974572189784
683,1402.0,0.0,2428.0,683.0,2.0,2428.0,-0.02665457408209076,2.0,2.0,1.0,,,,0.05457475036382675,0.0,0.05457475036382675,0.05457475036382675,0.0001,0.0,0.0001,0.0001,1.3670201000000002,0.0,1.3670201000000002,1.3670201000000002,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.6839756000000001,0.23354411,1.9175197,1.4504315,1.6221677457448096,0.39979111998440026,2.126252977848053,1.0,2.973257392960144,8.397984192098917e-05,2.9733413728020643,2.9731734131182224
684,1404.0,0.0,2430.0,684.0,2.0,2430.0,0.012044613112331154,2.0,2.0,1.0,,,,0.040381621569395065,0.0,0.040381621569395065,0.040381621569395065,0.0001,0.0,0.0001,0.0001,0.44672775,0.0,0.44672775,0.44672775,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.6157088,0.26802826,1.8837370999999998,1.3476806000000001,1.6114851232245564,0.4197904284765126,2.0479851531982423,1.0,3.0133720531251065,0.0013314931286205756,3.0147035462537275,3.0120405599964863
685,1406.0,0.0,2432.0,685.0,2.0,2432.0,0.02684033585577747,2.0,2.0,0.0,,,,0.045669212937355035,0.0,0.045669212937355035,0.045669212937355035,0.0001,0.0,0.0001,0.0001,0.29997376,0.0,0.29997376,0.29997376,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.58449,0.28443575,1.8689256999999997,1.3000542,1.6744316400773822,0.39802316512105945,2.108037023544312,1.0,3.017032716178718,0.009803566561214616,3.0268362827399327,3.0072291496175034
686,1408.0,0.0,2434.0,686.0,2.0,2434.0,-0.0321125399110549,2.0,2.0,1.0,,,,0.03249088674783707,0.0,0.03249088674783707,0.03249088674783707,0.0001,0.0,0.0001,0.0001,1.0274020000000001,0.0,1.0274020000000001,1.0274020000000001,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5951061000000002,0.27196735,1.8670734,1.3231387,1.7135805027838795,0.3868160124874283,2.1493271100521087,1.0,2.9767130378621545,0.008830107726212287,2.9855431455883665,2.967882930135942
687,1411.0,0.0,2437.0,687.0,3.0,2437.0,0.004426545581637432,3.0,3.0,1.0,,,,0.039013717323541634,0.011498503386974336,0.050512220710515976,0.02751521393656731,0.0001,0.0,0.0001,0.0001,1.2247012,0.38613159999999996,1.6108328,0.8385696,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4447421,0.35102877,1.8746811,1.0148398,1.6685129744000733,0.4192819196547255,2.2019717490673063,1.0,3.0141846559309005,0.01043447770494105,3.0286502615420066,3.004426545581637
