Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min
74,71.0,0.0,24.0,1.0,24.0,2032.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.027827532999999998,0.0,0.027827532999999998,0.027827532999999998,0.0,0.0,0.0,0.0,1.3858811000000002,8.8608336e-05,1.3862156,1.3858198,-0.03360995799303055,0.017402648428912062,-0.003471195697784424,-0.06055033206939697,0.34130523,0.0005914802,0.34179953,0.33975726,0.0021935427,0.0,0.0021935427,0.0021935427,-0.046963162999999995,0.0,-0.046963162999999995,-0.046963162999999995
75,73.0,0.0,24.0,1.0,24.0,2056.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.02539681,0.0,0.02539681,0.02539681,0.0,0.0,0.0,0.0,1.3858781999999998,9.327567e-05,1.3862199,1.3858023000000002,-0.03287760615348816,0.016754244481969566,-0.003461390733718872,-0.05809286236763001,0.32717568,0.00078810373,0.32803124,0.32514295,0.0020246822,0.0,0.0020246822,0.0020246822,-0.045849677,0.0,-0.045849677,-0.045849677
76,75.0,0.0,24.0,1.0,24.0,2080.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.02593323,0.0,0.02593323,0.02593323,0.0,0.0,0.0,0.0,1.3858719,9.940339e-05,1.3862243,1.3857943000000001,-0.030160512030124664,0.01564754698700012,-0.00315740704536438,-0.054923564195632935,0.31191775,0.0007166442999999999,0.31279454,0.31054893,0.0019178025,0.0,0.0019178025,0.0019178025,-0.041869935,0.0,-0.041869935,-0.041869935
77,77.0,0.0,24.0,1.0,24.0,2104.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.022884754,0.0,0.022884754,0.022884754,0.0,0.0,0.0,0.0,1.3858708999999998,0.00011783883,1.386234,1.385735,-0.029087156057357788,0.014974324099560827,-0.0030231475830078125,-0.05210036039352417,0.29501763,0.00061898836,0.29551320000000003,0.29340932,0.0017242829999999998,0.0,0.0017242829999999998,0.0017242829999999998,-0.040278956,0.0,-0.040278956,-0.040278956
78,79.0,0.0,24.0,1.0,24.0,2128.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.022136897000000003,0.0,0.022136897000000003,0.022136897000000003,0.0,0.0,0.0,0.0,1.385825,0.00014477156,1.3862355,1.3856595,-0.02721949964761734,0.013965503819780213,-0.002828598022460937,-0.04868677258491516,0.27693844,0.00069178786,0.2774948,0.27528515,0.0015550064000000002,0.0,0.0015550064000000002,0.0015550064000000002,-0.03753943,0.0,-0.03753943,-0.03753943
79,81.0,0.0,24.0,1.0,24.0,2152.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.019706558,0.0,0.019706558,0.019706558,0.0,0.0,0.0,0.0,1.3857923,0.0001656804,1.3862373,1.3856051999999999,-0.025580711662769318,0.013181525780085766,-0.0026501119136810303,-0.04581032693386078,0.25966495,0.0005354064599999999,0.26011494,0.25822157,0.00138919,0.0,0.00138919,0.00138919,-0.035435997000000004,0.0,-0.035435997000000004,-0.035435997000000004
80,83.0,0.0,24.0,1.0,24.0,2176.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.018763077,0.0,0.018763077,0.018763077,0.0,0.0,0.0,0.0,1.3857923,0.00017394606,1.3862413999999998,1.3856013,-0.024167481064796447,0.012238068974413893,-0.002562880516052246,-0.04260581731796265,0.241786,0.0006403603,0.24226046,0.24007583,0.0012241605000000001,0.0,0.0012241605000000001,0.0012241605000000001,-0.033405226,0.0,-0.033405226,-0.033405226
81,85.0,0.0,24.0,1.0,24.0,2200.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.017822346,0.0,0.017822346,0.017822346,0.0,0.0,0.0,0.0,1.3858428999999999,0.00015732533999999999,1.3862463,1.3856823,-0.02191135287284851,0.011210738900526679,-0.0023119896650314327,-0.039346277713775635,0.22501135,0.0006540491,0.225723,0.22362216,0.0011017121000000002,0.0,0.0011017121000000002,0.0011017121000000002,-0.030337918999999998,0.0,-0.030337918999999998,-0.030337918999999998
82,87.0,0.0,24.0,1.0,24.0,2224.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.016059956,0.0,0.016059956,0.016059956,0.0,0.0,0.0,0.0,1.3858882,0.00014651706,1.3862518999999998,1.3857248,-0.020571911334991456,0.010546886647532209,-0.0021656900644302373,-0.03660833835601807,0.20892647,0.0005700411,0.20938621,0.20752387,0.00095928105,0.0,0.00095928105,0.00095928105,-0.028490316,0.0,-0.028490316,-0.028490316
83,89.0,0.0,24.0,1.0,24.0,2248.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.016056469,0.0,0.016056469,0.016056469,0.0,0.0,0.0,0.0,1.3859048999999999,0.00014732461,1.3862548000000001,1.3857363,-0.01930015981197357,0.009971231604958209,-0.0019882023334503174,-0.03443169593811035,0.19581804,0.00041140654,0.19610901,0.19460642,0.0008508798,0.0,0.0008508798,0.0008508798,-0.026716191,0.0,-0.026716191,-0.026716191
84,91.0,0.0,24.0,1.0,24.0,2272.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.014542101000000002,0.0,0.014542101000000002,0.014542101000000002,0.0,0.0,0.0,0.0,1.3859350000000001,0.00014023604,1.3862593,1.3857813,-0.018491566181182858,0.009306560856265954,-0.0020153075456619267,-0.032275140285491936,0.18340543,0.0005193216,0.18385811,0.18192025,0.0007525713,0.0,0.0007525713,0.0007525713,-0.025720347,0.0,-0.025720347,-0.025720347
85,93.0,0.0,24.0,1.0,24.0,2296.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.01454009,0.0,0.01454009,0.01454009,0.0,0.0,0.0,0.0,1.385975,0.00012830481999999999,1.3862643,1.3858353,-0.016402959078550338,0.008470626688508075,-0.001606076955795288,-0.029721945524215695,0.17037782,0.0004891134400000001,0.17106761,0.16944084,0.0006847003,0.0,0.0006847003,0.0006847003,-0.022765651,0.0,-0.022765651,-0.022765651
86,95.0,0.0,24.0,1.0,24.0,2320.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.014011653,0.0,0.014011653,0.014011653,0.0,0.0,0.0,0.0,1.3859978000000002,0.000120565586,1.3862665,1.3858597,-0.01534242480993271,0.00810253766557276,-0.0013325810432434082,-0.02777776122093201,0.159788,0.0004357653,0.16027093,0.15884967,0.0006145711,0.0,0.0006145711,0.0006145711,-0.021305922,0.0,-0.021305922,-0.021305922
87,97.0,0.0,24.0,1.0,24.0,2344.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.012453203999999999,0.0,0.012453203999999999,0.012453203999999999,0.0,0.0,0.0,0.0,1.3860258,0.00010724771000000001,1.3862678999999998,1.3859056,-0.014766077697277068,0.007647928934642698,-0.0013566315174102785,-0.026259377598762512,0.14981765,0.00033593277,0.1501586,0.148807,0.0005401544599999999,0.0,0.0005401544599999999,0.0005401544599999999,-0.020445462,0.0,-0.020445462,-0.020445462
88,99.0,0.0,24.0,1.0,24.0,2368.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.012077599,0.0,0.012077599,0.012077599,0.0,0.0,0.0,0.0,1.3860296,0.00010832424600000001,1.3862697,1.3858979,-0.01385410912334919,0.0071491967954166935,-0.0015241056680679321,-0.024774596095085144,0.14157584,0.0003275685,0.14189778,0.14067104,0.00049628504,0.0,0.00049628504,0.00049628504,-0.019142613,0.0,-0.019142613,-0.019142613
89,101.0,0.0,41.0,1.0,41.0,2409.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,0.4700687,0.0,0.4700687,0.4700687,0.2332144511980378,0.4108425891582404,1.0,0.0,1.3859767,0.00011141441,1.3862723999999997,1.3858802,0.4653015352785587,0.4726445027213381,0.9861789345741272,-0.012483477592468262,0.13464369,0.00031726167000000003,0.13520128,0.13401744,0.24483559,0.0,0.24483559,0.24483559,0.6461953,0.0,0.6461953,0.6461953
90,103.0,0.0,24.0,1.0,24.0,2433.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.011749478999999998,0.0,0.011749478999999998,0.011749478999999998,0.0,0.0,0.0,0.0,1.3860378,0.00011462716999999998,1.3862763999999999,1.3859059999999999,-0.013841548934578896,0.0070863033375077105,-0.001553162932395935,-0.02428047358989716,0.13887931,0.00040294582,0.13963528,0.13774145,0.00047738157,0.0,0.00047738157,0.00047738157,-0.019172702,0.0,-0.019172702,-0.019172702
91,105.0,0.0,24.0,1.0,24.0,2457.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.011615561000000002,0.0,0.011615561000000002,0.011615561000000002,0.0,0.0,0.0,0.0,1.3860353,0.0001237523,1.3862796999999998,1.3859006999999999,-0.014037619903683662,0.007104309498144952,-0.0014459490776062012,-0.024547785520553592,0.14087847,0.00048186022000000007,0.14152052,0.13964494,0.00048956653,0.0,0.00048956653,0.00048956653,-0.019411905,0.0,-0.019411905,-0.019411905
92,107.0,0.0,24.0,1.0,24.0,2481.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.011836592,0.0,0.011836592,0.011836592,0.0,0.0,0.0,0.0,1.3860501,0.00012109496999999999,1.3862832,1.38592,-0.014230259880423543,0.007298448178855733,-0.0014597028493881226,-0.024983897805213928,0.14260343,0.00039779860000000003,0.14307982,0.14147148,0.0004972404000000001,0.0,0.0004972404000000001,0.0004972404000000001,-0.019670623999999998,0.0,-0.019670623999999998,-0.019670623999999998
93,109.0,0.0,24.0,1.0,24.0,2505.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.011967325,0.0,0.011967325,0.011967325,0.0,0.0,0.0,0.0,1.3860534,0.00012342776,1.3862867,1.3859226,-0.014159673079848287,0.0072499799234297824,-0.0014546364545822144,-0.02484855800867081,0.14186415,0.00039947123,0.14231455,0.14072935,0.00049140153,0.0,0.00049140153,0.00049140153,-0.019645728,0.0,-0.019645728,-0.019645728
94,113.0,0.0,77.0,1.0,77.0,2582.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,0.5770512,0.39953327,0.88349235,0.012721641,0.762929356024563,0.5504526668778893,1.6757290490602832,0.0,1.3858917,0.00013385531,1.3862886,1.38571,0.4941047588984172,0.4597624844363559,0.99440199136734,-0.02798132598400116,0.15379421,0.010725723000000001,0.167177,0.13947479999999998,0.24732536,0.17458709,0.37831962,0.0005787985,0.68480915,0.50032467,1.0723975000000001,-0.021643374
95,115.0,0.0,24.0,1.0,24.0,2606.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.019487292,0.0,0.019487292,0.019487292,0.0,0.0,0.0,0.0,1.3858461000000002,0.00023617619999999998,1.3862805,1.3855479,-0.02108706533908844,0.010789094291557113,-0.00218433141708374,-0.037190601229667664,0.21299204,0.0005770819,0.21344009,0.21132782,0.0010919891999999999,0.0,0.0010919891999999999,0.0010919891999999999,-0.029166985,0.0,-0.029166985,-0.029166985
96,120.0,0.0,83.0,1.0,83.0,2689.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,0.20624064,0.2639534,0.65982056,0.025616396,0.881239042335442,0.5888162487220973,1.7323033696543972,0.0,1.3850303999999998,0.00044757120000000003,1.3862708000000001,1.3844569,0.12769877687096595,0.3486997255119155,0.9749670028686525,-0.05466310679912567,0.28816929999999996,0.03034048,0.33200050000000003,0.24975097,0.08886891599999999,0.11441686,0.28093720000000005,0.0015330341,0.17767814,0.30162093,0.69180274,-0.04108192
97,122.0,0.0,24.0,1.0,24.0,2713.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.04490779,0.0,0.04490779,0.04490779,0.0,0.0,0.0,0.0,1.3848401000000001,0.0007413775,1.3862364999999999,1.3838391,-0.03769375532865525,0.019659904304059082,-0.003849178552627564,-0.06768962740898132,0.38784584,0.0008577636,0.38847524,0.38542244,0.00354788,0.0,0.00354788,0.00354788,-0.05251739,0.0,-0.05251739,-0.05251739
98,123.0,0.0,11.0,1.0,11.0,2724.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.385211,0.0006251368,1.3862,1.3842689,,,,,,,,,,,,,,,,
99,125.0,0.0,24.0,1.0,24.0,2748.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.052465025,0.0,0.052465025,0.052465025,0.0,0.0,0.0,0.0,1.3840765,0.0010558625,1.3861793,1.3827158000000002,-0.04282528758049011,0.0220946192474132,-0.0043964684009552,-0.07624807953834534,0.43634883,0.0010687334,0.43715012,0.4333367,0.004469358,0.0,0.004469358,0.004469358,-0.05977617599999999,0.0,-0.05977617599999999,-0.05977617599999999
100,129.0,0.0,72.0,1.0,72.0,2820.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,0.06338996,0.016172422,0.08623409,0.051003534,0.4690527208555781,0.41448467054854793,1.0,0.0,1.3821548000000001,0.0012500926,1.3861355,1.3809206,-0.02612963964541753,0.12521380680966487,0.9206675887107848,-0.07919555902481079,0.43587609999999993,0.0009759342,0.43724772,0.43299840000000006,0.01748207,0.018387325,0.04348567,0.0044760425,-0.03577969,0.032662477,0.01040948,-0.05929476
101,131.0,0.0,24.0,1.0,24.0,2844.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.04809758,0.0,0.04809758,0.04809758,0.0,0.0,0.0,0.0,1.382743,0.0014559388,1.3860576,1.3811916000000002,-0.040829920768737794,0.020923270584065186,-0.0042849481105804435,-0.0734434723854065,0.4218983,0.0012813924,0.42311674,0.41923013,0.00425274,0.0,0.00425274,0.00425274,-0.05601148,0.0,-0.05601148,-0.05601148
102,133.0,0.0,24.0,1.0,24.0,2868.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.04156466,0.0,0.04156466,0.04156466,0.0,0.0,0.0,0.0,1.3827851999999998,0.0013904142999999999,1.3860443999999998,1.3813223,-0.03892288953065872,0.020036444183569414,-0.004036039113998413,-0.06944459676742554,0.39651197,0.0009282897,0.39719304,0.39392585,0.0036964042,0.0,0.0036964042,0.0036964042,-0.05302922,0.0,-0.05302922,-0.05302922
103,137.0,0.0,75.0,1.0,75.0,2943.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,0.77439743,0.51910913,1.175106,0.041327573,0.7450336416541353,0.5465773735308008,1.6757290490602832,0.0,1.3812839,0.0014047114999999998,1.3860407,1.3794779,0.41367067644993466,0.4598852900458842,0.9783518314361572,-0.07053998112678528,0.38839045,0.014821002,0.40701595,0.3677567,0.24160956,0.16841692,0.36728805,0.0035559356,0.56882864,0.4404698,0.90633565,-0.053342182
104,139.0,0.0,24.0,1.0,24.0,2967.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.05707271,0.0,0.05707271,0.05707271,0.0,0.0,0.0,0.0,1.3812057,0.0019306444,1.3859156000000001,1.3791604,-0.0459623709321022,0.0236384758523458,-0.004767119884490967,-0.08188343048095703,0.46908435,0.0011787426,0.46994942,0.46583015,0.00527886,0.0,0.00527886,0.00527886,-0.06298774,0.0,-0.06298774,-0.06298774
105,141.0,0.0,24.0,1.0,24.0,2991.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.08299467,0.0,0.08299467,0.08299467,0.0,0.0,0.0,0.0,1.3808107,0.0020702432,1.3858887,1.3787453,-0.04865334928035736,0.025188604246626445,-0.004949212074279785,-0.08792662620544434,0.50642055,0.0014577891,0.50779,0.50331086,0.0062434967,0.0,0.0062434967,0.0062434967,-0.07045843,0.0,-0.07045843,-0.07045843
106,143.0,0.0,24.0,1.0,24.0,3015.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.069364995,0.0,0.069364995,0.069364995,0.0,0.0,0.0,0.0,1.3798003,0.0024690216,1.3858224,1.3769312,-0.05237570405006409,0.02698297484884184,-0.005465269088745117,-0.09285208582878113,0.5318093,0.0013743151000000001,0.53330225,0.5278967,0.006799751,0.0,0.006799751,0.006799751,-0.070897825,0.0,-0.070897825,-0.070897825
107,145.0,0.0,24.0,1.0,24.0,3039.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.07783081,0.0,0.07783081,0.07783081,0.0,0.0,0.0,0.0,1.3782348999999998,0.0030178577000000003,1.385707,1.3749741000000002,-0.053601223230361934,0.027595586890933468,-0.005513072013854981,-0.09547090530395508,0.54752433,0.0013694372000000001,0.5484933000000001,0.5436635000000001,0.007322439,0.0,0.007322439,0.007322439,-0.074053325,0.0,-0.074053325,-0.074053325
108,147.0,0.0,24.0,1.0,24.0,3063.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.08022199,0.0,0.08022199,0.08022199,0.0,0.0,0.0,0.0,1.3772870000000002,0.0033196702000000003,1.3856376,1.3741153,-0.05374208837747574,0.02768375850738525,-0.00557321310043335,-0.09578123688697816,0.55001205,0.0013952335999999998,0.5510101,0.5461034,0.00751267,0.0,0.00751267,0.00751267,-0.07407584,0.0,-0.07407584,-0.07407584
109,155.0,0.0,146.0,1.0,146.0,3209.0,0.0,3.0,3.0,0.0,,,,,,,,,,,,0.5990063,0.6559986999999999,1.6348516000000002,0.08618832,0.9032378220182342,0.5908460906032201,1.994526787865792,0.0,1.3732632,0.0025388754,1.3856369,1.369508,0.17516818195581435,0.4036876253280227,0.978718101978302,-0.15265178680419922,0.6678536,0.09791702,0.8448895000000001,0.5338721,0.15453601,0.17782752,0.42710388,0.008468785999999999,0.24546954,0.44573509999999994,1.0234857,-0.11576538
110,157.0,0.0,24.0,1.0,24.0,3233.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.22212675,0.0,0.22212675,0.22212675,0.0,0.0,0.0,0.0,1.3742839,0.004201372,1.3853194,1.3705506,-0.09582579433918,0.04918874253925582,-0.010036826133728027,-0.17096823453903198,0.9940017,0.0032258045000000003,0.99676174,0.98598534,0.025462644,0.0,0.025462644,0.025462644,-0.12982199,0.0,-0.12982199,-0.12982199
111,159.0,0.0,24.0,1.0,24.0,3257.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.24841972,0.0,0.24841972,0.24841972,0.0,0.0,0.0,0.0,1.3772007,0.0030136515999999998,1.3854775,1.3745608,-0.1039373219013214,0.053403109955129084,-0.01082003116607666,-0.18464720249176025,1.0720499,0.0032697415000000002,1.0745252,1.0631256000000002,0.029496707,0.0,0.029496707,0.029496707,-0.14031655,0.0,-0.14031655,-0.14031655
112,161.0,0.0,24.0,1.0,24.0,3281.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.28603870000000003,0.0,0.28603870000000003,0.28603870000000003,0.0,0.0,0.0,0.0,1.3793339,0.0021456152,1.3856277,1.3778342,-0.10660911202430726,0.05485305543824784,-0.011067509651184082,-0.1892646551132202,1.1010495,0.003416399,1.1035146,1.0916336000000002,0.03146963,0.0,0.03146963,0.03146963,-0.15006776,0.0,-0.15006776,-0.15006776
113,163.0,0.0,24.0,1.0,24.0,3305.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.27626136,0.0,0.27626136,0.27626136,0.0,0.0,0.0,0.0,1.3786521999999999,0.0023523157,1.3855917,1.3767562,-0.1062662810087204,0.05449493542041298,-0.01108253002166748,-0.18829524517059326,1.0985403,0.0036235575,1.1012734,1.0886983000000001,0.032009665,0.0,0.032009665,0.032009665,-0.14502528,0.0,-0.14502528,-0.14502528
114,165.0,0.0,24.0,1.0,24.0,3329.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.2809733,0.0,0.2809733,0.2809733,0.0,0.0,0.0,0.0,1.3774203999999999,0.0027555812,1.3855121000000001,1.3754293,-0.10417026579380036,0.05286074950311522,-0.011008977890014648,-0.18280673027038571,1.0691187,0.0038913426,1.0722075,1.0584143,0.031007566,0.0,0.031007566,0.031007566,-0.14464298,0.0,-0.14464298,-0.14464298
115,167.0,0.0,24.0,1.0,24.0,3353.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.28174627,0.0,0.28174627,0.28174627,0.0,0.0,0.0,0.0,1.3765513,0.0030913353000000003,1.3854796999999999,1.374485,-0.098317351937294,0.0501355967888551,-0.010325193405151369,-0.17372828722000122,1.02356,0.0040373118,1.0267694,1.0133060999999999,0.029638162000000003,0.0,0.029638162000000003,0.029638162000000003,-0.13766035,0.0,-0.13766035,-0.13766035
116,170.0,0.0,59.0,1.0,59.0,3412.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,0.6412371,0.39021227,1.0314493,0.2510248,0.415730021688758,0.4401660833017482,1.0,0.0,1.3778341,0.0017768285,1.3855765,1.3760225,0.10132331252098084,0.3632535499038771,0.8852164149284363,-0.16289114952087402,0.94999874,0.012406031000000001,0.96590894,0.9371193000000001,0.17968264,0.15258497,0.3322676,0.027097657,0.14802602,0.272025,0.42005104,-0.123998985
117,172.0,0.0,24.0,1.0,24.0,3436.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.21088643,0.0,0.21088643,0.21088643,0.0,0.0,0.0,0.0,1.3819937,0.0013087385,1.3858802,1.3811275,-0.08488507270812988,0.04324364723010676,-0.008898913860321045,-0.14905178546905518,0.88119614,0.0035139353000000003,0.88380235,0.8716353000000001,0.022905493,0.0,0.022905493,0.022905493,-0.11429418599999999,0.0,-0.11429418599999999,-0.11429418599999999
118,174.0,0.0,24.0,1.0,24.0,3460.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.17657489,0.0,0.17657489,0.17657489,0.0,0.0,0.0,0.0,1.3842974,0.0005759964,1.3860698999999999,1.383908,-0.07590884566307067,0.03868871573969915,-0.007951438426971436,-0.133345365524292,0.7866444,0.00305393,0.78889257,0.7782766,0.018142976,0.0,0.018142976,0.018142976,-0.10356859,0.0,-0.10356859,-0.10356859
119,176.0,0.0,24.0,1.0,24.0,3484.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.15480153,0.0,0.15480153,0.15480153,0.0,0.0,0.0,0.0,1.3853067,0.0003027192,1.3861836,1.3851,-0.06795170307159422,0.034832345209132434,-0.007240712642669678,-0.11987829208374025,0.7058026,0.0025419297,0.7079709,0.698673,0.014563197,0.0,0.014563197,0.014563197,-0.09429823,0.0,-0.09429823,-0.09429823
120,178.0,0.0,24.0,1.0,24.0,3508.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.12721308,0.0,0.12721308,0.12721308,0.0,0.0,0.0,0.0,1.3854103000000002,0.000401945,1.3862398,1.3848822,-0.061637774109840386,0.03141798008296058,-0.00629270076751709,-0.10848194360733032,0.6395890999999999,0.0025657665,0.6417943,0.6329229000000001,0.012000971000000001,0.0,0.012000971000000001,0.012000971000000001,-0.08489434400000001,0.0,-0.08489434400000001,-0.08489434400000001
121,180.0,0.0,24.0,1.0,24.0,3532.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.11818901,0.0,0.11818901,0.11818901,0.0,0.0,0.0,0.0,1.3851539,0.00060530804,1.3862648000000002,1.3843771,-0.056974993646144875,0.028861084586270982,-0.00611269474029541,-0.09977257251739502,0.5862924,0.002231419,0.58799523,0.58008254,0.010048836,0.0,0.010048836,0.010048836,-0.08019575,0.0,-0.08019575,-0.08019575
122,183.0,0.0,61.0,1.0,61.0,3593.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,0.48202288,0.38160804,0.86363095,0.10041484,0.4267206993634746,0.4369871466649766,1.0,0.0,1.3841441,0.0007482042,1.386272,1.3834996000000002,0.187534623593092,0.4011880978645596,0.9450765252113342,-0.09180974960327147,0.532792,0.008366746,0.5430946999999999,0.52369684,0.15738894,0.14865528,0.30604422,0.008733655,0.2609861,0.33161926,0.59260535,-0.07063319
123,185.0,0.0,24.0,1.0,24.0,3617.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.08762927,0.0,0.08762927,0.08762927,0.0,0.0,0.0,0.0,1.3845367,0.0009448602999999999,1.3862782,1.3835316,-0.0486330270767212,0.024862754733830282,-0.004969656467437744,-0.08562812209129332,0.50292504,0.0018276923,0.50437003,0.4978589,0.007457534,0.0,0.007457534,0.007457534,-0.06738679,0.0,-0.06738679,-0.06738679
124,187.0,0.0,24.0,1.0,24.0,3641.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.07895332,0.0,0.07895332,0.07895332,0.0,0.0,0.0,0.0,1.384509,0.0009422167999999999,1.3862754,1.3834899999999999,-0.04558344632387161,0.023353953676654285,-0.00467073917388916,-0.08048644661903381,0.47191113,0.0016746031,0.47320944,0.46734208,0.006532792,0.0,0.006532792,0.006532792,-0.06320922,0.0,-0.06320922,-0.06320922
125,189.0,0.0,24.0,1.0,24.0,3665.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.07641909,0.0,0.07641909,0.07641909,0.0,0.0,0.0,0.0,1.3844565,0.0009339601400000002,1.3862673,1.3834876,-0.04297302961349488,0.02199304089108828,-0.00451284646987915,-0.07621636986732483,0.44729862,0.001629474,0.4487162,0.44310692,0.005889043,0.0,0.005889043,0.005889043,-0.06035321,0.0,-0.06035321,-0.06035321
126,191.0,0.0,24.0,1.0,24.0,3689.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.065825626,0.0,0.065825626,0.065825626,0.0,0.0,0.0,0.0,1.3843775,0.0009326175,1.3862587,1.3834611,-0.04159791022539139,0.021208394965599803,-0.004355311393737793,-0.0729580819606781,0.42612089999999997,0.0014744241,0.4271089,0.42187953,0.005270424,0.0,0.005270424,0.005270424,-0.05786652,0.0,-0.05786652,-0.05786652
127,194.0,0.0,52.0,1.0,52.0,3741.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,0.46703827,0.40500307,0.87204134,0.062035207,0.5148012122030814,0.42792094166684,1.0,0.0,1.3838503,0.00077300845,1.3862472,1.3832202,0.22269573733210565,0.4159757607399369,0.9629753828048706,-0.06959009170532228,0.40366492,0.0030796290000000004,0.40778020000000004,0.40010166,0.15602478,0.15118426,0.30720904,0.0048405216,0.3019104,0.35637236,0.65828276,-0.054461945
128,200.0,0.0,118.0,1.0,118.0,3859.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,0.41855374,0.5429975,1.4666339,0.056770127000000004,0.7535734677764011,0.5281108976080736,1.6111172395328652,0.0,1.3821402,0.0012813492999999999,1.3862218000000002,1.3802510000000001,0.17362634152173995,0.3896143895466468,0.9837296605110168,-0.07921072840690613,0.42287886,0.019699613,0.4540175,0.39841409999999994,0.12674549,0.16389444,0.41743815,0.004718992,0.23493028,0.41563618,1.0080419,-0.05913071
129,202.0,0.0,24.0,1.0,24.0,3883.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.075948186,0.0,0.075948186,0.075948186,0.0,0.0,0.0,0.0,1.3815521000000002,0.0020539775,1.3861403,1.3795915,-0.0463991791009903,0.023863946656733716,-0.004726916551589966,-0.08174857497215271,0.477954,0.0016069572,0.47904557,0.47334734,0.0066708154,0.0,0.0066708154,0.0066708154,-0.063693464,0.0,-0.063693464,-0.063693464
