Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
84,80.0,0.0,3360.0,84.0,20.0,1680.0,0.2,-20.0,-20.0,1.0,,,,,,,,,,,,,,,,-0.21960837,0.19676171,0.2453717,-0.66617614
85,120.0,0.0,3400.0,85.0,20.0,1700.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.09715022,0.23075904,0.65259224,-0.7105066
86,120.0,0.0,3440.0,86.0,20.0,1720.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.28601944,0.29938259999999994,0.35688046,-1.0059999
87,120.0,0.0,3480.0,87.0,20.0,1740.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.25003594,0.2716761,0.35545,-1.0490921999999998
88,120.0,0.0,3520.0,88.0,20.0,1760.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.06883548,0.2185688,0.47714058,-0.55906737
89,120.0,0.0,3560.0,89.0,20.0,1780.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.11571031,0.20363258,0.4474455,-0.64747244
90,120.0,0.0,3600.0,90.0,20.0,1800.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.14095816,0.20028935,0.33662525,-0.70887333
91,120.0,0.0,3640.0,91.0,20.0,1820.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.25580275,0.27174154,0.41727254,-1.0309135
92,120.0,0.0,3680.0,92.0,20.0,1840.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.29575175,0.30670290000000006,0.35862908,-1.0139244
93,120.0,0.0,3720.0,93.0,20.0,1860.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.349254,0.29076585,0.37645587,-1.1900429
94,120.0,0.0,3760.0,94.0,20.0,1880.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.13035794,0.22768758,0.4581769,-0.5906973000000001
95,120.0,0.0,3800.0,95.0,20.0,1900.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.20342481,0.2046442,0.3075808,-0.6272689
96,120.0,0.0,3840.0,96.0,20.0,1920.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.20615177,0.27743253,0.28783414,-1.0629031999999998
97,120.0,0.0,3880.0,97.0,20.0,1940.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.16386907,0.18836828,0.369338,-0.5497004
98,120.0,0.0,3920.0,98.0,20.0,1960.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.31915691,0.22913675,0.14097778,-0.8176102
99,120.0,0.0,3960.0,99.0,20.0,1980.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.23691313,0.28796235,0.3779165,-0.85495496
100,120.0,0.0,4000.0,100.0,20.0,2000.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.24587671,0.27942687,0.35489234,-0.8726279
