Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,L/Mean,L/Stdev,L/Max,L/Min,Advantage/Mean,Advantage/Stdev,Advantage/Max,Advantage/Min,Action/Mean,Action/Stdev,Action/Max,Action/Min,V/Mean,V/Stdev,V/Max,V/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min
56,1260.0,0.0,1311.0,56.0,23.0,1311.0,0.077268110277172,2.1891987148359497,2.1891987148359497,1.0,,,,0.022059297286482017,0.012746225684191663,0.05403680633753538,0.0028302811551839113,0.0010000000000000005,4.336808689942018e-19,0.001,0.001,0.36213434,0.22889873,1.5179946000000002,0.10379132,-2.82423885637366,2.4090575191124137,2.8674481331332253,-5.3315373676739615,0.5445800999999999,0.7522358,1.5772377,-0.79494774,0.057586495,0.15226664,0.46891758,-0.53155965,0.0,0.0,-0.0,-0.0,0.29664236,0.65504456,0.8629528000000001,-0.75271654,0.5445800999999999,0.7522358,1.5772377,-0.79494774,0.8416547863226753,0.5564552684754074,2.6543001782300686,-1.3238382313826025
57,1365.0,0.0,1332.0,57.0,21.0,1332.0,0.010301616423995205,0.662410057244125,0.662410057244125,1.0,,,,0.015834211995825173,0.0099874767512313,0.05308946268633008,0.0024200084153562784,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.3220814,0.19129659,1.157138,0.09101504,-3.5460310001595947,2.2888807337773662,1.4212894618966057,-6.190749688140416,0.5244583,0.8177106,1.6391528999999998,-0.8474155000000001,0.049983855,0.15649173,0.60461926,-0.42415297,0.0,0.0,-0.0,-0.0,0.28149012,0.69137824,0.8964421,-0.81579095,0.5244583,0.8177106,1.6391528999999998,-0.8474155000000001,0.8371284453230792,0.576520514598107,2.685827793717644,-1.3238382313826025
58,1470.0,0.0,1353.0,58.0,21.0,1353.0,0.023583612221372674,0.915224321330624,0.915224321330624,1.0,,,,0.016814041796606033,0.0093869268332953,0.04882690217345953,0.002305713016539812,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.29244733,0.15627237,0.8470686,0.09630286,-3.231437994539238,2.1975962327575185,1.6099255557412793,-5.750345651655488,0.55345064,0.78868634,1.6484466,-0.67371863,0.055336073,0.16240996,0.6228611999999999,-0.47147029999999995,0.0,0.0,-0.0,-0.0,0.2993824,0.67476124,0.8985658999999999,-0.7380397,0.55345064,0.78868634,1.6484466,-0.67371863,0.8668383842188496,0.5788988992314881,2.7298109441402167,-1.3238382313826025
59,1575.0,0.0,1374.0,59.0,21.0,1374.0,0.0030249140152898398,1.872858971042904,1.872858971042904,1.0,,,,0.031221732215490194,0.022928844427317158,0.13196553196758032,0.0031172330491244797,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.52489567,0.58734536,4.304193499999999,0.09928996,-2.9138774455964644,2.350533298643245,2.50987195415976,-5.385135415930869,0.62862325,0.77782434,1.6775678,-0.7190395,0.024159716,0.15781103,0.35934109999999997,-0.49873019999999996,0.0,0.0,-0.0,-0.0,0.14799766,0.62324446,0.9031315000000001,-0.7794547,0.62862325,0.77782434,1.6775678,-0.7190395,0.8755752977369677,0.5987624792133289,2.7713058789971083,-1.3238382313826025
60,1665.0,0.0,1392.0,60.0,18.0,1392.0,-0.04668853724828631,-0.004249919051552475,-0.004249919051552475,0.0,,,,0.015592444318291897,0.008166888598361306,0.0324057387188077,0.0020483236294239764,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.2544568,0.12408889999999999,0.69634336,0.07790872,-3.684161929225837,2.122872099171074,0.6655547759687874,-6.190231063699503,0.57514846,0.90158385,1.6546243000000003,-0.8680418,0.02860229,0.1080713,0.34233648,-0.27728903,0.0,0.0,-0.0,-0.0,0.13220401,0.69739634,0.87492734,-0.8715501,0.57514846,0.90158385,1.6546243000000003,-0.8680418,0.8774948554952023,0.6012017327621655,2.805849925518295,-1.0299221959669815
61,1765.0,0.0,1412.0,61.0,20.0,1412.0,0.020478340441319024,-0.3063919563637518,-0.3063919563637518,1.0,,,,0.015673065288482533,0.008415146223505908,0.04104031343013048,0.003067615907639265,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.3023876,0.14279076,0.8000664000000001,0.09261469,-3.872609331504168,2.237253962917344,0.4728584948859405,-6.600800519422173,0.5130340999999999,0.9020946,1.7151366000000001,-0.7460462,0.029507086000000002,0.14309731,0.32982394,-0.5143257,0.0,0.0,-0.0,-0.0,0.20565429999999996,0.7258798000000001,0.8761473,-0.8973121,0.5130340999999999,0.9020946,1.7151366000000001,-0.7460462,0.8844792646174009,0.6412356960914639,2.844032855272552,-1.3238382313826025
62,1860.0,0.0,1431.0,62.0,19.0,1431.0,0.11682700323826907,-0.0368423996907088,-0.0368423996907088,1.0,,,,0.015357051712150375,0.008859965139475533,0.03825049987062812,0.0023300007451325646,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.28978956,0.14997852,1.0501028000000001,0.07305750000000001,-3.710751933573152,2.139900093709406,0.6749499673618088,-6.223763804953543,0.5409705,0.88957274,1.7404011000000001,-0.8130637,0.020072613,0.16634968,0.37100166,-0.56501514,0.0,0.0,-0.0,-0.0,0.21913613,0.7271844,0.8924671999999999,-0.8880415,0.5409705,0.88957274,1.7404011000000001,-0.8130637,0.8935976856176103,0.6467442998135986,2.868372308850548,-1.3238382313826025
63,1960.0,0.0,1451.0,63.0,20.0,1451.0,0.014355798482976715,0.19338101445311276,0.19338101445311276,1.0,,,,0.01645610761755195,0.009037109102287331,0.035988583229482174,0.003136281156912446,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.3012962,0.13810614,0.87080634,0.089321606,-3.564335451118759,2.1811751749471324,0.9154021259362274,-6.159666062693657,0.5328995,0.9106198,1.7827452000000001,-0.79968655,0.017998122,0.18599616,0.36693144,-0.6118319999999999,0.0,0.0,-0.0,-0.0,0.24870369,0.6868205,0.8894849,-0.8452171,0.5328995,0.9106198,1.7827452000000001,-0.79968655,0.9131662311616324,0.6466629578503681,2.9031408830883714,-1.3238382313826025
64,2060.0,0.0,1471.0,64.0,20.0,1471.0,0.04631269179999583,0.4004257396139816,0.4004257396139816,1.0,,,,0.012194363955457352,0.0066721002888647145,0.029089410090819,0.0021341959945857525,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.25623727,0.12618129,0.70775515,0.06789091,-3.4996712733622006,2.2047301558237598,1.1114747417034565,-6.10063564222944,0.5659270000000001,0.9093889999999999,1.8355991999999999,-0.83316034,0.036530126,0.16467598,0.42407393,-0.5205005,0.0,0.0,-0.0,-0.0,0.2772845,0.6839297,0.89454025,-0.82163537,0.5659270000000001,0.9093889999999999,1.8355991999999999,-0.83316034,0.9399670926405068,0.67422590875246,2.9243854537012783,-1.0299221959669815
65,2160.0,0.0,1491.0,65.0,20.0,1491.0,0.02650099421076935,-0.19756005590407444,-0.19756005590407444,0.0,,,,0.015470894839075443,0.009452649073569248,0.04356769798323512,0.0019391587702557445,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.3074588,0.16627360000000002,0.9393265,0.09238989,-3.7151356021547786,2.0989723262395,0.5509768328554351,-6.180270149969138,0.52458906,0.9052296000000001,1.7662307000000002,-0.7694175999999999,0.038910203,0.15792464,0.36963397,-0.5923156999999999,0.0,0.0,-0.0,-0.0,0.26794294,0.6916251,0.9048792999999999,-0.8625219000000001,0.52458906,0.9052296000000001,1.7662307000000002,-0.7694175999999999,0.915609755013929,0.6861516299889314,2.9881031742098534,-1.3238382313826025
