Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
53,101.0,0.0,1431.0,1431.0,27.0,1431.0,0.19595922529697415,10.0,10.0,0.0,,,,0.015098783808449904,0.00730825387430157,0.02512626349925995,0.005675347987562418,0.00025,0.0,0.00025,0.00025,0.031478304,0.017836917,0.06312443,0.010528055,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.8180144,0.75571746,3.1059947,0.6116376
54,108.0,0.0,1458.0,1458.0,27.0,1458.0,0.19723132252693176,10.0,10.0,0.0,,,,0.016989770034948986,0.004974166216921158,0.027478728443384167,0.0126437870785594,0.00025,0.0,0.00025,0.00025,0.030347957999999998,0.014686497,0.06129913,0.01644478,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.8323060000000002,0.7692026,3.157136,0.60676944
55,115.0,0.0,1485.0,1485.0,27.0,1485.0,0.19833378493785855,10.0,10.0,0.0,,,,0.013530052932245393,0.003948779481023853,0.02261966280639172,0.009675160981714724,0.00025,0.0,0.00025,0.00025,0.02715173,0.01469753,0.049833074000000005,0.010610071,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.8471258999999998,0.782895,3.1949357999999997,0.5982287
56,122.0,0.0,1512.0,1512.0,27.0,1512.0,0.19657713174819946,10.0,10.0,0.0,,,,0.017500779990639006,0.0030294272700144447,0.02322671189904213,0.012769703753292559,0.00025,0.0,0.00025,0.00025,0.030140862,0.008832719000000001,0.047223075999999996,0.018654023999999998,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.84358,0.7799801,3.1899066,0.58734024
57,128.0,0.0,1539.0,1539.0,27.0,1539.0,0.1953199803829193,10.0,10.0,0.0,,,,0.013893374319498738,0.003992273251919012,0.018590545281767845,0.0074864025227725515,0.00025,0.0,0.00025,0.00025,0.02255935,0.006888088299999999,0.036494296,0.013498322,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.8270921999999998,0.7676998,3.1594472000000002,0.575258
58,135.0,0.0,1566.0,1566.0,27.0,1566.0,0.19414439797401428,10.0,10.0,0.0,,,,0.013137681564937036,0.0033717549861904074,0.016096299514174458,0.008136700838804245,0.00025,0.0,0.00025,0.00025,0.023486504,0.0060085803,0.031783264,0.01385303,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.8155137,0.76527196,3.1503432,0.56344384
59,142.0,0.0,1593.0,1593.0,27.0,1593.0,0.1958899348974228,10.0,10.0,0.0,,,,0.014449665722038062,0.003306456929737894,0.017587048932909966,0.009977305307984352,0.00025,0.0,0.00025,0.00025,0.022168632999999997,0.006125393000000001,0.03289828,0.016462658,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.8182601999999999,0.7805542,3.1995625,0.55080414
60,149.0,0.0,1620.0,1620.0,27.0,1620.0,0.19662058353424072,10.0,10.0,0.0,,,,0.012375397008976764,0.004565006061807244,0.019589567556977272,0.007072546985000372,0.00025,0.0,0.00025,0.00025,0.020841124,0.006117898,0.03155875,0.012235113999999998,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.8234831999999999,0.7910625,3.2165537,0.5358314000000001
61,155.0,0.0,1647.0,1647.0,27.0,1647.0,0.19729621708393094,10.0,10.0,0.0,,,,0.013151238206773995,0.002338822904044479,0.016089918091893196,0.009479366242885591,0.00025,0.0,0.00025,0.00025,0.017213028000000002,0.00193974,0.019034823,0.013204772,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.8197088,0.7949856,3.2220366,0.5213812
62,162.0,0.0,1674.0,1674.0,27.0,1674.0,0.19784995913505554,10.0,10.0,0.0,,,,0.012843928299844263,0.003945062033231734,0.018646547570824627,0.00786337535828352,0.00025,0.0,0.00025,0.00025,0.025014652000000002,0.010988581,0.04668855,0.011601459,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.8221021000000002,0.802141,3.2416723,0.50892204
