Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min
66,129.0,0.0,34.0,1.0,34.0,1655.0,0.0,0.17000000000000007,34.0,0.0,,,,,,,,,,,,0.0100821005,0.004908839,0.018037535,0.0036632386,0.07859955146995502,0.041509921651436785,0.1447233863638538,0.005,0.6927305,0.00038058343,0.693117,0.6915220999999999,0.012761421641124144,0.012718081263737607,0.042226803995812905,-0.015415892536938198,0.036108773,0.00784644,0.05481253,0.026687787999999997,0.00016230172,0.00012285948,0.00038646293,5.8633326e-05,0.008921993000000001,0.0060171396,0.017319169,-0.00030623563
67,143.0,0.0,67.0,1.0,67.0,1722.0,0.0,0.3350000000000002,67.0,0.0,,,,,,,,,,,,0.009939098,0.0039746757,0.015442273999999999,0.0033910128000000004,0.13797454387094776,0.07010091581588428,0.2450071268752172,0.005,0.6928462,0.0003554929,0.6931467,0.6911351,0.01351017636157501,0.00888762592169463,0.03365702507387641,-0.0025155363327711896,0.03794678,0.006379003,0.05018892,0.02413531,0.00013075737,9.049812e-05,0.00029093799999999997,2.4080715e-05,0.009354169,0.004054182700000001,0.015592346000000002,0.0022876845
68,147.0,0.0,18.0,1.0,18.0,1740.0,0.0,0.09000000000000001,18.0,0.0,,,,,,,,,,,,0.013794598,0.0054770656999999995,0.021527487999999997,0.009541901,0.04491284398774094,0.023722760004486008,0.0827431192749562,0.005,0.6922967,0.001163235,0.6931312,0.6887449999999999,0.014865396911841241,0.009967451047073885,0.03396731276708182,-0.002543051141500478,0.04666622,0.0061056768,0.05665599999999999,0.035188366,0.00016016503999999998,6.43086e-05,0.00024884724,9.835979e-05,0.010116607,0.0031197304,0.013912658,0.0062713846999999994
69,149.0,0.0,11.0,1.0,11.0,1751.0,0.0,0.054999999999999986,11.0,0.0,,,,,,,,,,,,0.023475587000000003,0.0,0.023475587000000003,0.023475587000000003,0.029022144164224006,0.014966996075313928,0.052330872870641774,0.005,0.69139767,0.0016649435,0.69311875,0.68764806,0.026561093868694496,0.012654270440034442,0.044595064210676896,0.008744646906852727,0.045848623,0.006577975600000001,0.055027317,0.036366027,0.0004328111,0.0,0.0004328111,0.0004328111,0.017925016999999998,0.0,0.017925016999999998,0.017925016999999998
70,153.0,0.0,18.0,1.0,18.0,1769.0,0.0,0.09000000000000001,18.0,0.0,,,,,,,,,,,,0.011809883,0.002786194,0.015733287,0.009532753,0.04491284398774094,0.023722760004486008,0.0827431192749562,0.005,0.69146484,0.0021888393,0.69312406,0.6862539000000001,0.014729501665209097,0.008223976573267129,0.028489439948131256,0.0018770369887351965,0.043141000000000006,0.0035105559999999997,0.047432274,0.036478933,0.00014229598,9.939692e-06,0.00015526306999999999,0.00013111273999999999,0.010458931,0.00013777023,0.01063895,0.010304378000000001
71,160.0,0.0,33.0,1.0,33.0,1802.0,0.0,0.16500000000000006,33.0,0.0,,,,,,,,,,,,0.00823368,0.004360396,0.016226713,0.002465937,0.07659579889741265,0.040481812190667515,0.1411347337008624,0.005,0.6930165,0.00016011983,0.6931468000000001,0.69260657,0.01136061649907045,0.009532522910624522,0.0286651686711682,-0.011113493591547015,0.03620627,0.0065694274,0.04767928,0.021665167000000003,0.00010996627,7.6304954e-05,0.000259808,4.5872177e-05,0.007801822,0.004467162,0.015012448999999999,0.0013130676999999998
72,162.0,0.0,11.0,1.0,11.0,1813.0,0.0,0.054999999999999986,11.0,0.0,,,,,,,,,,,,0.007683511,0.0,0.007683511,0.007683511,0.029022144164224006,0.014966996075313928,0.052330872870641774,0.005,0.6922090999999999,0.000794187,0.69311553,0.69042444,0.009306195015329671,0.0032858258041880573,0.012970457116430715,0.004274184927344321,0.033224143,0.0033323578999999996,0.038708812999999995,0.02901481,4.8700956999999996e-05,0.0,4.8700956999999996e-05,4.8700956999999996e-05,0.006356015,0.0,0.006356015,0.006356015
73,170.0,0.0,38.0,1.0,38.0,1851.0,0.0,0.19000000000000009,38.0,0.0,,,,,,,,,,,,0.013154657,0.008244665,0.026402967000000003,0.0028351997,0.08648559086879386,0.045518179563016486,0.15872270249480636,0.005,0.69187814,0.0016996985,0.6931295,0.68698955,0.014540963265228404,0.01168954992714024,0.04340974275057704,-0.002451107725501063,0.043883282999999995,0.012768791000000002,0.06414309,0.023210201,0.00017404255,0.00015441736,0.0004010335,1.0301384499999999e-05,0.010279535,0.0062061213,0.01815598,0.0025906428
74,178.0,0.0,38.0,1.0,38.0,1889.0,0.0,0.19000000000000009,38.0,0.0,,,,,,,,,,,,0.012220277,0.006052241999999999,0.026645936000000002,0.0077913209999999995,0.08648559086879386,0.045518179563016486,0.15872270249480636,0.005,0.6929390999999999,0.00020832113999999998,0.6931262,0.69215226,0.01502470015435588,0.008607730672332496,0.03977130340065569,0.001769354072213168,0.038239512999999996,0.0044371136,0.050561108,0.028684863999999997,0.0001499173,0.00012446988000000002,0.00044129989999999996,4.498757000000001e-05,0.010470434,0.0044232877,0.02030452,0.0059875725
75,182.0,0.0,20.0,1.0,20.0,1909.0,0.0,0.10000000000000002,20.0,0.0,,,,,,,,,,,,0.005769616500000001,0.0010428567999999998,0.0071784332,0.004687383,0.049319670553146414,0.02610938697149644,0.09104653120138456,0.005,0.69284075,0.00029950432,0.6931288000000001,0.6919761999999999,0.008294477863867757,0.005736001543240829,0.019410252076274788,0.0004065922647714625,0.037837498,0.0050084423,0.04320518,0.028068619,5.085003800000001e-05,1.9477398000000002e-05,7.724296999999999e-05,3.0826173e-05,0.0056999153,0.0013495570000000001,0.007387083000000001,0.004083638
76,185.0,0.0,15.0,1.0,15.0,1924.0,0.0,0.075,15.0,0.0,,,,,,,,,,,,0.008135388,0.000994184,0.009129571999999999,0.0071412036,0.03819257031625213,0.02004889587224851,0.06997082267935574,0.005,0.6929342,0.00026702342,0.69313836,0.6923069000000001,0.010667566383509205,0.006739436649386725,0.01888523036144886,-0.0020878479361534173,0.04064102,0.0027771818,0.04724041,0.03786072,7.960848000000001e-05,5.375561e-06,8.498404e-05,7.423292e-05,0.007406219,0.0010665571000000001,0.008472776,0.006339661999999999
77,187.0,0.0,11.0,1.0,11.0,1935.0,0.0,0.054999999999999986,11.0,0.0,,,,,,,,,,,,0.0055723586,0.0,0.0055723586,0.0055723586,0.029022144164224006,0.014966996075313928,0.052330872870641774,0.005,0.6911088000000001,0.002106846,0.69313437,0.6866591999999999,0.008031627276485525,0.005518247103032974,0.016524581458685694,0.0016465197503566715,0.04531824,0.0016722085,0.047380157,0.04268057,4.7479058e-05,0.0,4.7479058e-05,4.7479058e-05,0.005583816,0.0,0.005583816,0.005583816
78,192.0,0.0,25.0,1.0,25.0,1960.0,0.0,0.12500000000000006,25.0,0.0,,,,,,,,,,,,0.007387664,0.0023531902,0.011165573,0.0047282423,0.060086291610310615,0.031865394096605694,0.1110893203004266,0.005,0.6929838,0.00016657285,0.69314694,0.6925383,0.010149121140608551,0.007481147571680555,0.02336783691270236,-0.007111321047402919,0.03769339,0.0060185385,0.047661573,0.023374971,7.948611e-05,4.1595259999999995e-05,0.00014944225000000001,4.0551786e-05,0.0069317725,0.0024719248,0.01096016,0.004735005
79,202.0,0.0,50.0,1.0,50.0,2010.0,0.0,0.2500000000000001,50.0,0.0,,,,,,,,,,,,0.009383872,0.0032264140000000004,0.015742486,0.0053281253,0.10895600646616126,0.05659605367413825,0.19749696643123169,0.005,0.69296867,0.0002397584,0.69314003,0.6920669,0.013499416581378414,0.007720161016410822,0.03018021385778092,-0.0022206072509288813,0.04683727,0.0031227641999999997,0.052957017,0.04138085,0.00012091753999999999,6.8997724e-05,0.00026894032000000003,4.9782449999999996e-05,0.009321528,0.00325424,0.015570853999999999,0.00531595
80,206.0,0.0,17.0,1.0,17.0,2027.0,0.0,0.085,17.0,0.0,,,,,,,,,,,,0.005272995999999999,0.0026430069,0.008689038,0.002251118,0.042687533676728284,0.02251082658499651,0.07852840330803658,0.005,0.6918395,0.0012622277000000001,0.69313765,0.6893058000000001,0.007520340704147099,0.0055893740082634345,0.020409304104408586,-0.00042190298438072113,0.04226941,0.008348882,0.05095616,0.025448851,4.3898307999999995e-05,3.8805551999999995e-05,9.635557e-05,3.7060536000000002e-06,0.005203473,0.00296589,0.00891473,0.001655306
81,210.0,0.0,21.0,1.0,21.0,2048.0,0.0,0.10500000000000002,21.0,0.0,,,,,,,,,,,,0.008193494,0.005469016700000001,0.015922287,0.004075063,0.05150140366439518,0.027284379532033533,0.09513606588937072,0.005,0.6914009,0.0019982953,0.69314075,0.6868417,0.010323410757738356,0.01039609331517143,0.032354848272889106,-0.002823582738637927,0.050824699999999993,0.0045349845,0.057109375,0.04311948,0.00010732576,0.00011700766000000002,0.00027214034,1.2139535e-05,0.0072338413,0.005011001,0.0143116545,0.0033889625
82,212.0,0.0,9.0,1.0,9.0,2057.0,0.0,0.045,9.0,0.0,,,,,,,,,,,,0.0072239605,0.0,0.0072239605,0.0072239605,0.024344861160024947,0.0123422783916159,0.04324137625817955,0.005,0.6929188000000001,0.00026833259999999997,0.69314694,0.6923368000000001,0.007482046489288056,0.003438756888179367,0.01161883076010078,0.002330870479345319,0.045848495999999996,0.0029781053,0.05064465,0.041976504000000005,3.3903038e-05,0.0,3.3903038e-05,3.3903038e-05,0.0051598544,0.0,0.0051598544,0.0051598544
83,216.0,0.0,17.0,1.0,17.0,2074.0,0.0,0.085,17.0,0.0,,,,,,,,,,,,0.0074691385999999995,0.0031670057,0.011414048999999999,0.0036600702,0.042687533676728284,0.02251082658499651,0.07852840330803658,0.005,0.6920295,0.0009838181,0.69314265,0.68998444,0.009362774129768048,0.006461513379901088,0.022536564285290463,9.631469845771541e-05,0.04264053,0.009320484,0.053248044,0.024210658,6.470634e-05,6.2067316e-05,0.0001519031,1.2386098e-05,0.0064548305000000005,0.0034586845000000002,0.011220933999999998,0.003119443
84,219.0,0.0,16.0,1.0,16.0,2090.0,0.0,0.08,16.0,0.0,,,,,,,,,,,,0.012666759,0.008384464,0.021051224,0.0042822942999999995,0.04044747932477151,0.02128626449475752,0.07427111445256218,0.005,0.69308877,5.5983815000000005e-05,0.69314444,0.6929917,0.014834450662209503,0.011872487249648931,0.0288114241034229,-0.0036588039994239828,0.04644231,0.006992941700000001,0.05666813,0.036423255,0.00018050842000000002,0.00013039779,0.00031090619999999997,5.011063e-05,0.010319223,0.006514214399999999,0.016833438,0.0038050083
85,229.0,0.0,47.0,1.0,47.0,2137.0,0.0,0.2350000000000001,47.0,0.0,,,,,,,,,,,,0.011258603,0.00677879,0.023872646,0.004859583,0.10350014993860444,0.05395423827762871,0.18823730255439988,0.005,0.6927353,0.00047094620000000004,0.69314694,0.69109076,0.008597812154720748,0.0162243685062611,0.052639675733989234,-0.01900944952964783,0.061766043,0.014895259,0.088805966,0.038265478,0.00016857620999999998,0.00016531,0.00050799275,4.6173045e-05,0.0061788987,0.00822999,0.020342866,-0.0068651944999999995
86,232.0,0.0,15.0,1.0,15.0,2152.0,0.0,0.075,15.0,0.0,,,,,,,,,,,,0.004279229,0.0025679509,0.0068471795,0.0017112778,0.03819257031625213,0.02004889587224851,0.06997082267935574,0.005,0.692064,0.0010844822,0.69314635,0.69007397,0.0056959886507335356,0.006092739979494743,0.016355087133712767,-0.0010603103787248534,0.045842722,0.009886236,0.055769317,0.025701204,3.4782857e-05,3.1552925e-05,6.6335786e-05,3.2299304e-06,0.003929045999999999,0.0028585459000000004,0.006787591999999999,0.0010705004
87,239.0,0.0,34.0,1.0,34.0,2186.0,0.0,0.17000000000000007,34.0,0.0,,,,,,,,,,,,0.0112326415,0.006299896,0.021628434,0.00550839,0.07859955146995502,0.041509921651436785,0.1447233863638538,0.005,0.69279313,0.00024750456000000005,0.69314694,0.69205034,0.014764899587183316,0.011544252608867536,0.04071361181511625,0.00020101770758628595,0.053542845,0.009964745,0.06762739,0.034101956,0.00017563601000000002,0.00018724216,0.0005288367400000001,2.0341331e-05,0.0101316525,0.006799316,0.021871384,0.0032054759000000005
88,242.0,0.0,15.0,1.0,15.0,2201.0,0.0,0.075,15.0,0.0,,,,,,,,,,,,0.014002081999999999,0.007329981,0.021332063,0.006672101,0.03819257031625213,0.02004889587224851,0.06997082267935574,0.005,0.6931210999999999,3.1124368e-05,0.69314694,0.6930576,0.013434320984319034,0.01176836592577413,0.03740939617533953,-0.0010746259987354234,0.050790787000000004,0.007115278,0.06371127,0.042461112,0.0001594877,0.00012758198,0.00028706968,3.1905718000000004e-05,0.009269644,0.0037909457000000002,0.013060589,0.005478698000000001
89,248.0,0.0,29.0,1.0,29.0,2230.0,0.0,0.14500000000000005,29.0,0.0,,,,,,,,,,,,0.007954181,0.0034786365000000004,0.012164079,0.0017643005999999999,0.06844891963496623,0.036262068467195714,0.1264139528342018,0.005,0.6927243000000001,0.00053319446,0.6931459,0.6908207,0.01028947652107636,0.00866509447847187,0.023927883814261777,-0.006304163198173051,0.04931375,0.007456162,0.057192377999999995,0.033406306000000004,9.047855600000001e-05,4.6174442e-05,0.00013402621,1.1670072e-05,0.0069793416,0.0035440690999999996,0.010186834,0.0017731257999999998
90,252.0,0.0,18.0,1.0,18.0,2248.0,0.0,0.09000000000000001,18.0,0.0,,,,,,,,,,,,0.010276205,0.0008364652000000001,0.0114326365,0.009482326,0.04491284398774094,0.023722760004486008,0.0827431192749562,0.005,0.6930797,5.219224e-05,0.6931415,0.69299746,0.011746581243841021,0.005732879267578482,0.02486944221031297,-0.0013566472540497857,0.04575627,0.0068387943,0.058056395999999996,0.03557346,8.542401e-05,1.3312359e-05,9.926863000000002e-05,6.745302399999999e-05,0.008118522,0.0005832704,0.008941226,0.0076554334
91,263.0,0.0,52.0,1.0,52.0,2300.0,0.0,0.2600000000000001,52.0,0.0,,,,,,,,,,,,0.009718451,0.0045157205,0.019317484,0.0029227557,0.11253536724758137,0.05831207811499739,0.20351677679925012,0.005,0.69286114,0.00040530309999999996,0.6931463000000001,0.6915233000000001,0.012285713189815427,0.009366030579688843,0.04323550362574383,-0.0042944167554378535,0.057322427999999995,0.011566718,0.07628810000000001,0.03212683,0.00011933061000000001,0.00011054582000000001,0.00041880034,1.9374170000000003e-05,0.008488041,0.0040788255,0.017466702,0.002360061
92,267.0,0.0,20.0,1.0,20.0,2320.0,0.0,0.10000000000000002,20.0,0.0,,,,,,,,,,,,0.006834717,0.0023050443,0.0088685015,0.003611553,0.049319670553146414,0.02610938697149644,0.09104653120138456,0.005,0.69299006,0.00010994298999999999,0.693145,0.69274616,0.007520627263803458,0.0073814562952812125,0.01825559932115674,-0.007387309531867509,0.053021517000000004,0.009159884,0.06440336,0.03313546,5.552286e-05,2.653026e-05,9.173040600000001e-05,2.8901914e-05,0.005167017,0.0026272314,0.0076943757,0.0015447662
93,272.0,0.0,24.0,1.0,24.0,2344.0,0.0,0.12000000000000005,24.0,0.0,,,,,,,,,,,,0.008680799999999999,0.0057808532999999995,0.018209621000000002,0.0030512868,0.0579611654148891,0.03073772567723838,0.10716092959639052,0.005,0.6929601,0.00012288823,0.69313896,0.6927483,0.010657021990095796,0.009466864794855293,0.03026273579804495,-0.006851947754621508,0.055429405999999994,0.008414082,0.06669971,0.034709565,0.000101596816,0.00010427829,0.00028072164,2.1138136e-05,0.007309379,0.0051188603999999995,0.015737733,0.0019412618
94,275.0,0.0,13.0,1.0,13.0,2357.0,0.0,0.06499999999999999,13.0,0.0,,,,,,,,,,,,0.0036697609999999997,0.0029155773,0.0065853380000000005,0.0007541835700000001,0.033637741419147334,0.017534929825633462,0.06123948850051601,0.005,0.69149804,0.0018326973000000002,0.6931441999999999,0.6880976,0.004756977083101874,0.006110806090034853,0.01585975011035728,-0.001075303602218633,0.056136124,0.006959746,0.0641831,0.04214162,2.9985373e-05,2.9629196000000003e-05,5.9614569999999995e-05,3.5617578e-07,0.0032425625,0.0036532963,0.006895859,-0.00041073360000000003
95,277.0,0.0,10.0,1.0,10.0,2367.0,0.0,0.05,10.0,0.0,,,,,,,,,,,,0.0019857985999999998,0.0,0.0019857985999999998,0.0019857985999999998,0.02669127129358223,0.013661969731348278,0.04780896249559776,0.005,0.69245875,0.0004395427,0.69310623,0.69165576,-0.0011686612247132045,0.003812548606379751,0.00461962941336631,-0.0059150684356689505,0.053698222999999996,0.0067523466,0.06522313,0.045993365,7.95065e-06,0.0,7.95065e-06,7.95065e-06,-0.0008806917999999999,0.0,-0.0008806917999999999,-0.0008806917999999999
96,281.0,0.0,19.0,1.0,19.0,2386.0,0.0,0.095,19.0,0.0,,,,,,,,,,,,0.011713515,0.009207092,0.023959502999999997,0.0017587257,0.04712351999271282,0.024922228920121338,0.08691568808220664,0.005,0.6928268,0.00026081235,0.6931468000000001,0.69235635,0.0022122596130380013,0.018617256923301816,0.044123065423838106,-0.02446373355686665,0.05709378,0.0130586205,0.07645592,0.037066262,0.00017574814,0.00015238793,0.00037683945,8.084438e-06,0.0013062777,0.0089263925,0.012636436000000001,-0.009179732
97,291.0,0.0,51.0,1.0,51.0,2437.0,0.0,0.2550000000000001,51.0,0.0,,,,,,,,,,,,0.010661153,0.007731439499999999,0.028995983,0.0031994302,0.11075141804068593,0.05745852664846605,0.2005219967669193,0.005,0.6928474,0.0003205304,0.6931461,0.69200665,0.01019456242396494,0.014513446385780587,0.04767633160576544,-0.017177282720804217,0.06107547,0.013075222,0.08083844,0.028267292000000003,0.00015728461000000002,0.00018213578999999998,0.0006078171,2.6725274e-05,0.006888701,0.007422239000000001,0.021927286,-0.005140162
98,299.0,0.0,40.0,1.0,40.0,2477.0,0.0,0.2000000000000001,40.0,0.0,,,,,,,,,,,,0.010887166,0.0076722894,0.022164276,0.0024043470000000003,0.09035255122997962,0.04746120936096432,0.1655141207151597,0.005,0.69113845,0.002231738,0.6931468000000001,0.6852776999999999,0.013216455870453827,0.01510799798645368,0.04971308796363292,-0.004624480056762687,0.06403547,0.010523166499999998,0.08196061,0.041180935,0.00020146313000000003,0.00021597457999999998,0.0005627008,9.195676e-06,0.008927016,0.007848604,0.022009354,0.0010097479
99,307.0,0.0,39.0,1.0,39.0,2516.0,0.0,0.1950000000000001,39.0,0.0,,,,,,,,,,,,0.00921874,0.00223123,0.014082592,0.0064447583,0.08842533149959039,0.04649470368874317,0.1621354754698583,0.005,0.69222736,0.001159065,0.69310635,0.6896291999999999,0.012393994777242165,0.00613922516527344,0.02290602511956068,-0.0008848783373832658,0.060944337,0.010102836,0.06917217,0.03196314,9.565059000000001e-05,3.0996827e-05,0.00012632884,3.4109562e-05,0.0084550325,0.0017990876999999998,0.01015504,0.0049389279999999995
100,310.0,0.0,14.0,1.0,14.0,2530.0,0.0,0.06999999999999999,14.0,0.0,,,,,,,,,,,,0.004851427,0.0005796125599999999,0.005431039699999999,0.0042718146,0.035922695147459015,0.01879852463102244,0.06562709361551085,0.005,0.69112045,0.001656226,0.6931199,0.68756044,-0.004230152811594444,0.005861546186707497,0.009129938281292242,-0.012378515816375614,0.054534096,0.011485875,0.06976228,0.038864475,2.6125947999999998e-05,5.265417700000001e-06,3.1391366e-05,2.086053e-05,-0.0031524189,0.0019748057,-0.0011776133,-0.0051272246
101,314.0,0.0,18.0,1.0,18.0,2548.0,0.0,0.09000000000000001,18.0,0.0,,,,,,,,,,,,0.004758727,0.0016310578,0.006628155699999999,0.0026537767,0.04491284398774094,0.023722760004486008,0.0827431192749562,0.005,0.6922908,0.0010740034,0.6931438,0.6892309,0.006373366241314168,0.006012946169705604,0.017361730402531937,-0.00390287184268236,0.061559975,0.009103624,0.07189592,0.045864403,3.8387636000000003e-05,2.2049899e-05,6.957088000000001e-05,2.2763395e-05,0.0043219323,0.0018344284,0.0068005538,0.002419283
102,319.0,0.0,23.0,1.0,23.0,2571.0,0.0,0.11500000000000005,23.0,0.0,,,,,,,,,,,,0.013058605,0.005903446999999999,0.017721264,0.0029455055,0.055822045233084684,0.02959841778336178,0.10319285817817224,0.005,0.6896846,0.0032629988,0.69314003,0.68251336,0.002579703759750636,0.015550784892138916,0.033855311348489285,-0.02378037119668832,0.051285334,0.01616416,0.07716535,0.017762074,0.00012424086000000002,8.540492000000001e-05,0.00025140884,1.0728441000000001e-05,0.0010104694,0.007898805,0.011234319,-0.010902127
103,322.0,0.0,12.0,1.0,12.0,2583.0,0.0,0.05999999999999999,12.0,0.0,,,,,,,,,,,,0.014994621000000001,0.01067093,0.025665551,0.0043236915999999995,0.03133759582903328,0.016257855673222694,0.056807564141935364,0.005,0.690454,0.0025127064,0.69308937,0.6855669,-0.008160244066513979,0.01562349969846465,0.01501879945397377,-0.035878836326645944,0.047777417999999995,0.021482944,0.07247971,0.007841451,0.00015534168,0.00012378699,0.00027912867,3.1554681999999995e-05,-0.0064526703,0.009870579499999999,0.0034179096,-0.01632325
104,326.0,0.0,19.0,1.0,19.0,2602.0,0.0,0.095,19.0,0.0,,,,,,,,,,,,0.010579682,0.0044437046,0.01549865,0.004733078,0.04712351999271282,0.024922228920121338,0.08691568808220664,0.005,0.69053596,0.0015349207999999998,0.69303226,0.6875526,0.011278843733877384,0.008793584138807186,0.029421005648374562,-0.007703631073236469,0.047888,0.013871528999999999,0.072343916,0.021343756000000002,0.000102269696,7.054271e-05,0.00020102811999999997,4.0663792e-05,0.00759485,0.0041198707,0.012935856,0.0029081032
105,330.0,0.0,17.0,1.0,17.0,2619.0,0.0,0.085,17.0,0.0,,,,,,,,,,,,0.008393628,0.006469949599999999,0.017248068000000002,0.001969026,0.042687533676728284,0.02251082658499651,0.07852840330803658,0.005,0.6916458000000001,0.0016036425,0.69314265,0.68827283,0.004458768129074225,0.011525187069515287,0.021038858686829844,-0.02068731539994478,0.058770947000000004,0.0102255875,0.07745429,0.044947058,7.635526e-05,5.449395000000001e-05,0.00013374377,3.1154638999999996e-06,0.00276903,0.0052518677,0.010173386999999999,-0.0014379274
106,343.0,0.0,66.0,1.0,66.0,2685.0,0.0,0.3300000000000002,66.0,0.0,,,,,,,,,,,,0.010674602,0.005852910699999999,0.025583843,0.0025010414,0.13635283806785273,0.06937138999568188,0.24243144128809815,0.005,0.69165105,0.00232792,0.69314694,0.6829405,0.012693489517193922,0.011510054614417495,0.05631407362169227,-0.011686317289565805,0.06714404,0.010698183,0.087652236,0.04630861,0.00014680299999999998,0.00016604109,0.00066449493,2.3935549999999998e-05,0.008631711,0.004579054,0.019870274,0.0009870714
107,347.0,0.0,21.0,1.0,21.0,2706.0,0.0,0.10500000000000002,21.0,0.0,,,,,,,,,,,,0.005636699,0.0015857217,0.007659085,0.0037863182,0.05150140366439518,0.027284379532033533,0.09513606588937072,0.005,0.6880312,0.0041279667,0.69314474,0.6815100000000001,0.003978578276944439,0.008161213157655063,0.020569946659359056,-0.008933234028413884,0.06517901,0.010685608000000001,0.07723854,0.044778977000000005,4.1217233999999995e-05,3.4388395e-05,8.963853000000001e-05,1.3085378e-05,0.0024741334,0.0045086304,0.00800784,-0.0030359274
108,352.0,0.0,26.0,1.0,26.0,2732.0,0.0,0.13000000000000006,26.0,0.0,,,,,,,,,,,,0.006725873,0.0056543658,0.016472038,0.0027877053000000002,0.062197527590584126,0.032981544845425315,0.11497842709742236,0.005,0.6921418,0.00103274,0.6931421999999999,0.6894771,0.00831157108608092,0.008776038860810525,0.028349415489881773,-0.005848413679003707,0.07090728,0.004844808,0.079812795,0.061312362999999995,7.3050534e-05,8.376365e-05,0.00021807375,2.13356e-05,0.005542431,0.0044631558,0.013151976000000001,0.002153116
109,357.0,0.0,23.0,1.0,23.0,2755.0,0.0,0.11500000000000005,23.0,0.0,,,,,,,,,,,,0.008108057,0.0039502370000000005,0.013689038999999998,0.0025653925,0.055822045233084684,0.02959841778336178,0.10319285817817224,0.005,0.69118094,0.0024954686,0.6931014,0.6833825,0.011052643153170585,0.007766311221478327,0.029119379256057457,0.0021208160638809224,0.07300692,0.005619468000000001,0.078960545,0.058972564000000005,9.1238224e-05,7.550382e-05,0.00021064101000000003,4.211246e-06,0.007488049599999999,0.0038206757,0.012751405,0.0020223984
110,361.0,0.0,18.0,1.0,18.0,2773.0,0.0,0.09000000000000001,18.0,0.0,,,,,,,,,,,,0.01331943,0.010335495,0.027471600000000002,0.0030777862,0.04491284398774094,0.023722760004486008,0.0827431192749562,0.005,0.68920946,0.0031681214,0.69297135,0.68069947,0.009349272666860527,0.013872703122898471,0.03195885436321794,-0.015466119050979615,0.05790011,0.0123101305,0.0781079,0.03546043,0.00013993038999999998,0.00011739491000000002,0.00029578496,1.2461589999999999e-05,0.006040178,0.007367762700000001,0.015795715,-0.0020074525
111,366.0,0.0,25.0,1.0,25.0,2798.0,0.0,0.12500000000000006,25.0,0.0,,,,,,,,,,,,0.011774887,0.0080092205,0.025435642999999997,0.0055087109999999995,0.060086291610310615,0.031865394096605694,0.1110893203004266,0.005,0.69176924,0.0017882235999999998,0.6931468000000001,0.6854589,0.009922045815756494,0.01769293390006786,0.04469573626077091,-0.026229400929331775,0.069299445,0.0083333915,0.086602814,0.05392716,0.00020574346000000002,0.00024128933999999997,0.0006211053700000001,3.3296674e-05,0.006690031,0.010853523,0.022629362000000004,-0.007964939
112,368.0,0.0,9.0,1.0,9.0,2807.0,0.0,0.045,9.0,0.0,,,,,,,,,,,,0.005622606,0.0,0.005622606,0.005622606,0.024344861160024947,0.0123422783916159,0.04324137625817955,0.005,0.68747306,0.004661352,0.6930105,0.6786321999999999,-0.0064115275460728755,0.002570801997349234,-0.00267866522073746,-0.010159436854056587,0.06545648,0.008832154,0.078023046,0.05281588,2.3858377999999998e-05,0.0,2.3858377999999998e-05,2.3858377999999998e-05,-0.0046575029999999995,0.0,-0.0046575029999999995,-0.0046575029999999995
113,378.0,0.0,51.0,1.0,51.0,2858.0,0.0,0.2550000000000001,51.0,0.0,,,,,,,,,,,,0.014322198000000001,0.008955129000000001,0.033368748,0.0020377570000000003,0.11075141804068593,0.05745852664846605,0.2005219967669193,0.005,0.69146854,0.0018449901000000002,0.69314694,0.6863598000000001,0.013109111702714414,0.019954680954672142,0.06201520219699455,-0.02963216866505145,0.074410744,0.01296619,0.09375491,0.043468982,0.00028501905,0.00028841285,0.0009927532000000001,2.0446905e-05,0.008900733000000001,0.011665225,0.02816385,-0.014527983999999999
114,382.0,0.0,19.0,1.0,19.0,2877.0,0.0,0.095,19.0,0.0,,,,,,,,,,,,0.00920858,0.0088669285,0.021744624,0.0026772593,0.04712351999271282,0.024922228920121338,0.08691568808220664,0.005,0.6900561,0.0031411673,0.69308585,0.68151075,0.006185548267168908,0.013020877266406055,0.03445362508065652,-0.009631311182200905,0.05434531,0.016132824,0.07987184,0.033225026,0.00010390209,0.0001254085,0.0002812527,1.4222714e-05,0.0035585721000000003,0.007324339,0.013802613,-0.0028914642
