Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Returns Mean/Mean,Returns Mean/Stdev,Returns Mean/Max,Returns Mean/Min,Returns Variance/Mean,Returns Variance/Stdev,Returns Variance/Max,Returns Variance/Min
214,165.0,0.0,22.0,1.0,22.0,5267.0,0.0,0.11000000000000004,22.0,0.0,,,,,,,,,,,,,,,,0.05366882646285343,0.02844734535364565,0.09918470523047698,0.005,0.66530186,0.026477723999999998,0.6922096,0.5982996,,,,,,,,
215,166.0,0.0,28.0,1.0,28.0,5295.0,0.0,0.14000000000000004,28.0,0.0,,,,,,,,,,,,,,,,0.06637873987785067,0.035179766690898784,0.12264035639818364,0.005,0.6781763000000001,0.015865501,0.6931274000000001,0.6280806999999999,,,,,,,,
216,167.0,0.0,45.0,1.0,45.0,5340.0,0.0,0.2250000000000001,45.0,0.0,,,,,,,,,,,,,,,,0.09980403467025832,0.052146814637499095,0.1819072569680644,0.005,0.68004644,0.016511802,0.69313776,0.62346506,,,,,,,,
217,168.0,0.0,36.0,1.0,36.0,5376.0,0.0,0.18000000000000008,36.0,0.0,,,,,,,,,,,,,,,,0.08256817481816388,0.04353468290208385,0.1517933909752131,0.005,0.67441493,0.016767705,0.69314396,0.6316068,,,,,,,,
218,169.0,0.0,13.0,1.0,13.0,5389.0,0.0,0.06499999999999999,13.0,0.0,,,,,,,,,,,,,,,,0.033637741419147334,0.017534929825633462,0.06123948850051601,0.005,0.6288524999999999,0.050282303,0.69274855,0.52891535,,,,,,,,
219,170.0,0.0,134.0,1.0,134.0,5523.0,0.0,0.6700000000000005,134.0,0.0,,,,,,,,,,,,,,,,0.22667336073281685,0.10470719788102684,0.3699572693111368,0.005,0.68338263,0.011578742,0.6931468000000001,0.6391895000000001,,,,,,,,
220,171.0,0.0,40.0,1.0,40.0,5563.0,0.0,0.2000000000000001,40.0,0.0,,,,,,,,,,,,,,,,0.09035255122997962,0.04746120936096432,0.1655141207151597,0.005,0.6703498999999999,0.023803635,0.69313926,0.5974218000000001,,,,,,,,
221,172.0,0.0,16.0,1.0,16.0,5579.0,0.0,0.08,16.0,0.0,,,,,,,,,,,,,,,,0.04044747932477151,0.02128626449475752,0.07427111445256218,0.005,0.66998124,0.017810928,0.69314563,0.6320256999999999,,,,,,,,
222,173.0,0.0,39.0,1.0,39.0,5618.0,0.0,0.1950000000000001,39.0,0.0,,,,,,,,,,,,,,,,0.08842533149959039,0.04649470368874317,0.1621354754698583,0.005,0.6803998,0.013529215,0.6931411999999999,0.6346646,,,,,,,,
223,174.0,0.0,27.0,1.0,27.0,5645.0,0.0,0.13500000000000004,27.0,0.0,,,,,,,,,,,,,,,,0.06429497630302354,0.0340862968900576,0.11882864282644813,0.005,0.6806053000000001,0.019469353999999998,0.6931461999999999,0.60199785,,,,,,,,
224,175.0,0.0,11.0,1.0,11.0,5656.0,0.0,0.054999999999999986,11.0,0.0,,,,,,,,,,,,,,,,0.029022144164224006,0.014966996075313928,0.052330872870641774,0.005,0.6381876999999999,0.043215822,0.6923253,0.57045674,,,,,,,,
225,176.0,0.0,60.0,1.0,60.0,5716.0,0.0,0.30000000000000016,60.0,0.0,,,,,,,,,,,,,,,,0.12640422997237818,0.06482939313587711,0.22642167880461925,0.005,0.6850004,0.010257562,0.6931441999999999,0.64105535,,,,,,,,
226,177.0,0.0,34.0,1.0,34.0,5750.0,0.0,0.17000000000000007,34.0,0.0,,,,,,,,,,,,,,,,0.07859955146995502,0.041509921651436785,0.1447233863638538,0.005,0.67115456,0.016433036,0.69309515,0.63173664,,,,,,,,
227,178.0,0.0,38.0,1.0,38.0,5788.0,0.0,0.19000000000000009,38.0,0.0,,,,,,,,,,,,,,,,0.08648559086879386,0.045518179563016486,0.15872270249480636,0.005,0.67043066,0.027362006,0.6931058000000001,0.58314306,,,,,,,,
228,179.0,0.0,38.0,1.0,38.0,5826.0,0.0,0.19000000000000009,38.0,0.0,,,,,,,,,,,,,,,,0.08648559086879386,0.045518179563016486,0.15872270249480636,0.005,0.66755414,0.02198249,0.6931016999999999,0.60223943,,,,,,,,
229,180.0,0.0,21.0,1.0,21.0,5847.0,0.0,0.10500000000000002,21.0,0.0,,,,,,,,,,,,,,,,0.05150140366439518,0.027284379532033533,0.09513606588937072,0.005,0.6548291,0.023025278,0.69238377,0.61407256,,,,,,,,
230,181.0,0.0,14.0,1.0,14.0,5861.0,0.0,0.06999999999999999,14.0,0.0,,,,,,,,,,,,,,,,0.035922695147459015,0.01879852463102244,0.06562709361551085,0.005,0.6568645000000001,0.031851467,0.6929269,0.59340835,,,,,,,,
231,182.0,0.0,13.0,1.0,13.0,5874.0,0.0,0.06499999999999999,13.0,0.0,,,,,,,,,,,,,,,,0.033637741419147334,0.017534929825633462,0.06123948850051601,0.005,0.6313131999999999,0.03895235,0.6923621999999999,0.5549979,,,,,,,,
232,183.0,0.0,20.0,1.0,20.0,5894.0,0.0,0.10000000000000002,20.0,0.0,,,,,,,,,,,,,,,,0.049319670553146414,0.02610938697149644,0.09104653120138456,0.005,0.63083696,0.057199337,0.6930170999999999,0.525997,,,,,,,,
233,184.0,0.0,18.0,1.0,18.0,5912.0,0.0,0.09000000000000001,18.0,0.0,,,,,,,,,,,,,,,,0.04491284398774094,0.023722760004486008,0.0827431192749562,0.005,0.6593806,0.03301626,0.6931368,0.5828685,,,,,,,,
234,185.0,0.0,39.0,1.0,39.0,5951.0,0.0,0.1950000000000001,39.0,0.0,,,,,,,,,,,,,,,,0.08842533149959039,0.04649470368874317,0.1621354754698583,0.005,0.6789911999999999,0.01352521,0.69314694,0.6466755999999999,,,,,,,,
235,186.0,0.0,47.0,1.0,47.0,5998.0,0.0,0.2350000000000001,47.0,0.0,,,,,,,,,,,,,,,,0.10350014993860444,0.05395423827762871,0.18823730255439988,0.005,0.6754326999999999,0.022059182000000004,0.6927123000000001,0.59076184,,,,,,,,
