Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
61,155.0,0.0,1647.0,1647.0,27.0,1647.0,2.0,0.0,0.0,0.0,,,,0.0016153187219363947,0.00031070555812663366,0.002208485035225749,0.001150445663370192,0.00025,0.0,0.00025,0.00025,0.005241048,0.0006670602,0.0064364209999999995,0.004683012,0.0,0.0,0.0,0.0,0.068910286,0.02143382,0.11667361,0.031250436
62,162.0,0.0,1674.0,1674.0,27.0,1674.0,14.0,0.014000000000000005,0.014000000000000005,0.0,,,,0.0016435734966459374,0.00024797505049101545,0.0020328294485807423,0.0013744340976700187,0.00025,0.0,0.00025,0.00025,0.0059596896,0.0012145916,0.007658494,0.0040648654,0.006657750666591548,0.0034000563708261513,0.012325663959616446,0.00099,0.021228202,0.013242993500000001,0.03468866,0.00034943828
63,169.0,0.0,1701.0,1701.0,27.0,1701.0,2.0,0.0,0.0,0.0,,,,0.0016520458406635693,0.0002787610574657939,0.0020214156247675423,0.0012710274895653126,0.00025,0.0,0.00025,0.00025,0.006333147,0.0015485169,0.008201121,0.0040922523,0.0,0.0,0.0,0.0,0.064726174,0.021071885,0.107554965,0.026592731
64,176.0,0.0,1728.0,1728.0,27.0,1728.0,1.0,0.027000000000000017,0.027000000000000017,0.0,,,,0.0018586669050689253,0.00030542561135163746,0.002265024231746793,0.0012650849530473351,0.00025,0.0,0.00025,0.00025,0.007340718,0.002772422,0.01339316,0.0047107707,0.012858995260604704,0.006817259378011519,0.023765728565289617,0.001,0.046808098,0.029871106,0.07722464,0.0022193901
65,182.0,0.0,1755.0,1755.0,27.0,1755.0,10.0,10.0,10.0,0.0,,,,0.001503413523702572,0.0002894815263816905,0.002086032647639513,0.0011511495104059575,0.00025,0.0,0.00025,0.00025,0.0055179666,0.0021766878,0.010226700000000002,0.0035380765000000004,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,0.33757073,0.09548058,0.5277729999999999,0.11508491
66,189.0,0.0,1782.0,1782.0,27.0,1782.0,5.0,0.0,0.0,0.0,,,,0.001539872008531044,0.0002304221271459678,0.0018494896357879047,0.0011484319111332295,0.00025,0.0,0.00025,0.00025,0.0057859584,0.0005895196,0.0065682675,0.0047957040000000005,0.0,0.0,0.0,0.0,-0.06554966,0.017840339,-0.032430705,-0.08344127
67,196.0,0.0,1809.0,1809.0,27.0,1809.0,18.0,0.014000000000000005,0.014000000000000005,0.0,,,,0.0013827654433303644,0.00034819891855242615,0.0018206781242042782,0.0007747944328002633,0.00025,0.0,0.00025,0.00025,0.0051169195,0.0019498321,0.009546658000000001,0.0029603394,0.006657750666591548,0.0034000563708261513,0.012325663959616446,0.00099,0.017050203,0.03281068,0.05593059,-0.0344909
68,203.0,0.0,1836.0,1836.0,27.0,1836.0,2.0,10.0,10.0,0.0,,,,0.011304369029988135,0.012625376099472806,0.03635463863611221,0.001015252317301929,0.00025,0.0,0.00025,0.00025,0.018385617,0.016601542,0.05256173,0.005102873,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,0.049761812999999995,0.07826557,0.2027864,-0.061572194000000004
69,209.0,0.0,1863.0,1863.0,27.0,1863.0,5.0,0.0,0.0,0.0,,,,0.00880037861255308,0.007129405340248932,0.016503242775797844,0.0012889978243038056,0.00025,0.0,0.00025,0.00025,0.015941558,0.00679713,0.023403652,0.007875336,0.0,0.0,0.0,0.0,-0.08096404,0.025155413999999997,-0.02626688,-0.13059345
70,216.0,0.0,1890.0,1890.0,27.0,1890.0,7.0,0.027000000000000017,0.027000000000000017,0.0,,,,0.00446732450897495,0.005121343794360142,0.015864981338381767,0.00139850121922791,0.00025,0.0,0.00025,0.00025,0.013057773,0.0041184574,0.019517269,0.006952474,0.012858995260604704,0.006817259378011519,0.023765728565289617,0.001,0.028886616,0.006132303,0.035862118,0.011191336999999999
