Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
73,281.0,0.0,2193.0,2193.0,24.0,2193.0,7.0,0.0,0.0,0.0,,,,0.0008911602490115912,6.298423800353575e-05,0.0009694169275462627,0.000797369924839586,0.00025,0.0,0.00025,0.00025,0.0069503128,0.00038553914,0.007454365,0.0063946433,,,,
74,287.0,0.0,2217.0,2217.0,24.0,2217.0,4.0,0.0,0.0,0.0,,,,0.005955179386849825,0.011810867724278879,0.032364603132009506,0.0005803775857202709,0.00025,0.0,0.00025,0.00025,0.007980644,0.0064691612,0.022370647999999996,0.0043692314000000005,,,,
75,293.0,0.0,2241.0,2241.0,24.0,2241.0,2.0,0.0,0.0,0.0,,,,0.005824819042269762,0.0073449829830597654,0.01637326180934906,0.0005937162786722182,0.00025,0.0,0.00025,0.00025,0.0065545034999999995,0.003403885,0.011530156000000001,0.003499807,,,,
76,299.0,0.0,2265.0,2265.0,24.0,2265.0,3.0,0.0,0.0,0.0,,,,0.003249896758158381,0.005973907986961249,0.01660783961415291,0.0005396025953814386,0.00025,0.0,0.00025,0.00025,0.005445216,0.0027630420000000003,0.011581766,0.0036887918,,,,
77,305.0,0.0,2289.0,2289.0,24.0,2289.0,5.0,0.0,0.0,0.0,,,,0.00047855698600566643,4.936230357523253e-05,0.000577010156121105,0.0004280891444068402,0.00025,0.0,0.00025,0.00025,0.0042816824,0.00021741369,0.0045306413,0.0039724093,,,,
78,311.0,0.0,2313.0,2313.0,24.0,2313.0,1.0,0.0,0.0,0.0,,,,0.0004857178670742238,2.444875375686132e-05,0.0005149606731720269,0.0004509214486461133,0.00025,0.0,0.00025,0.00025,0.0049414025,0.0003795179,0.0053309486,0.0041968534000000005,,,,
79,317.0,0.0,2337.0,2337.0,24.0,2337.0,2.0,0.0,0.0,0.0,,,,0.005687476766373341,0.011628032903985279,0.03168850019574165,0.000452585140010342,0.00025,0.0,0.00025,0.00025,0.0075798409999999995,0.0062250230000000005,0.021487894,0.004492977,,,,
80,323.0,0.0,2361.0,2361.0,24.0,2361.0,9.0,0.0,0.0,0.0,,,,0.0056675354135222724,0.007471117438621534,0.016238328069448468,0.00033057123073376715,0.00025,0.0,0.00025,0.00025,0.00657744,0.0034456563,0.011584029499999999,0.0039770445000000005,,,,
81,329.0,0.0,2385.0,2385.0,24.0,2385.0,7.0,0.0,0.0,0.0,,,,0.00806270797572021,0.007808784480214288,0.016090357676148415,0.00022438218002207577,0.00025,0.0,0.00025,0.00025,0.0073553524,0.0037788561999999998,0.011360833999999998,0.0033980272999999997,,,,
82,335.0,0.0,2409.0,2409.0,24.0,2409.0,7.0,0.0,0.0,0.0,,,,0.00033260921676022315,4.593865627991314e-05,0.00041545025305822486,0.0002776801993604749,0.00025,0.0,0.00025,0.00025,0.0035545604999999997,0.00023476627,0.003954754699999999,0.0031897559999999998,,,,
83,341.0,0.0,2433.0,2433.0,24.0,2433.0,8.0,0.0,0.0,0.0,,,,0.0007226115267258137,0.00016804462677711231,0.0009630770655348897,0.0005250829854048789,0.00025,0.0,0.00025,0.00025,0.005632838,0.0010119254,0.007478105400000001,0.0045020026,,,,
84,345.0,0.0,2448.0,2448.0,15.0,2448.0,8.0,0.0,0.0,0.0,,,,0.008430072732153349,0.012803520321879563,0.03060626052320004,0.0009684514370746912,0.00025,0.0,0.00025,0.00025,0.008887703,0.0024492766,0.012979049,0.006869344,,,,
85,358.0,0.0,2500.0,2500.0,52.0,2500.0,2.0,1.0,1.0,0.0,,,,0.002030481118708849,0.003970110248611768,0.015780014917254448,0.0007368113147094847,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.006634069,0.0008951016400000001,0.0091839535,0.0056870346999999995,,,,
86,364.0,0.0,2524.0,2524.0,24.0,2524.0,2.0,0.0,0.0,0.0,,,,0.011451463700116923,0.011663963996471894,0.032070666551589966,0.000863906170707196,0.00025,0.0,0.00025,0.00025,0.01086544,0.00539417,0.021387884,0.006149892,,,,
87,380.0,0.0,2590.0,2590.0,66.0,2590.0,1.0,1.0,1.0,0.0,,,,0.003750254250917351,0.008188931405615408,0.03190889954566956,0.0007150491001084447,0.00025,0.0,0.00025,0.00025,0.007455159,0.003937303,0.021689665,0.00532082,,,,
88,386.0,0.0,2614.0,2614.0,24.0,2614.0,0.0,0.0,0.0,0.0,,,,0.0005879571428522468,4.4672667244031595e-05,0.0006562114576809107,0.0005186325288377702,0.00025,0.0,0.00025,0.00025,0.0054480134999999996,0.00027037706,0.005879704,0.005140313400000001,,,,
89,392.0,0.0,2638.0,2638.0,24.0,2638.0,8.0,0.0,0.0,0.0,,,,0.00045524596353061495,3.761619596276428e-05,0.0005136630497872829,0.0004085645196028054,0.00025,0.0,0.00025,0.00025,0.0048598335,0.00022647178,0.00512573,0.004566265,,,,
90,398.0,0.0,2662.0,2662.0,24.0,2662.0,5.0,0.0,0.0,0.0,,,,0.0003423433401621878,2.202732398686804e-05,0.0003754888311959803,0.0003163710644003004,0.00025,0.0,0.00025,0.00025,0.004079692,0.00047310692,0.004863595,0.0034076627000000003,,,,
91,404.0,0.0,2686.0,2686.0,24.0,2686.0,6.0,0.0,0.0,0.0,,,,0.00029072518227621916,2.6990629387400352e-05,0.0003230451256968081,0.00026102480478584766,0.00025,0.0,0.00025,0.00025,0.0028313740000000002,0.00021028833999999999,0.0030221203,0.0024437928,,,,
92,407.0,0.0,2696.0,2696.0,10.0,2696.0,6.0,0.0,0.0,0.0,,,,0.000279895422863774,2.8039939934387803e-06,0.0002826994168572128,0.0002770914288703352,0.00025,0.0,0.00025,0.00025,0.0026529179999999998,0.00041024655,0.0030631646999999995,0.0022426716,,,,
