Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
74,272.0,0.0,2122.0,2122.0,24.0,2122.0,0.0,0.0,0.0,0.0,,,,0.005688595619479504,0.007579407650016577,0.016416065394878387,0.0002985710743814707,0.00025,0.0,0.00025,0.00025,0.007037945,0.0038047312,0.012395457,0.0035796359999999998,,,,
75,285.0,0.0,2174.0,2174.0,52.0,2174.0,0.0,1.0,1.0,0.0,,,,0.005089900504502181,0.009383445402215092,0.031093364581465718,0.00024380125978495928,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.006016010400000001,0.005410781,0.02170683,0.0026681123,,,,
76,291.0,0.0,2198.0,2198.0,24.0,2198.0,0.03213203325867653,0.0,0.0,0.0,,,,0.0004198903382833426,6.926133336545669e-05,0.0005619825678877532,0.00035107810981571674,0.00025,0.0,0.00025,0.00025,0.0045496128,0.00042581264,0.005396801999999999,0.004035485,0.024510771,0.0030322,0.028248898999999997,0.019786923999999997
77,292.0,0.0,2202.0,2202.0,4.0,2202.0,0.03213203325867653,0.0,0.0,0.0,,,,0.0007027258980087937,0.0,0.0007027258980087937,0.0007027258980087937,0.00025,0.0,0.00025,0.00025,0.005551668,0.0,0.005551668,0.005551668,,,,
78,298.0,0.0,2226.0,2226.0,24.0,2226.0,0.03213203325867653,0.0,0.0,0.0,,,,0.0038460771999477093,0.0056574650774756,0.016473626717925068,0.0007568592554889619,0.00025,0.0,0.00025,0.00025,0.008694519,0.002125575,0.012432083,0.0060604303,,,,
79,304.0,0.0,2250.0,2250.0,24.0,2250.0,0.03213203325867653,0.0,0.0,0.0,,,,0.0015336025971919296,0.00016830820756396207,0.0017480243695899846,0.0012029781937599182,0.00025,0.0,0.00025,0.00025,0.009420463,0.0008085512,0.011080027,0.008603477,,,,
80,310.0,0.0,2274.0,2274.0,24.0,2274.0,0.03213203325867653,0.0,0.0,0.0,,,,0.0006854965176898986,0.00020396520277994598,0.000991450040601194,0.0004919998464174569,0.00025,0.0,0.00025,0.00025,0.005784715,0.0007937938,0.007005015,0.004811206,,,,
81,315.0,0.0,2295.0,2295.0,21.0,2295.0,0.03213203325867653,0.0,0.0,0.0,,,,0.000417970452690497,4.0242937833612606e-05,0.0004810836107935757,0.0003591325948946178,0.00025,0.0,0.00025,0.00025,0.0046361024,0.00012310587,0.004850557,0.0044988915,,,,
82,321.0,0.0,2319.0,2319.0,24.0,2319.0,0.03213203325867653,0.0,0.0,0.0,,,,0.002868657286550539,0.005711220734385785,0.01563909463584423,0.00028028665110468864,0.00025,0.0,0.00025,0.00025,0.00516276,0.0024101170000000002,0.010495372,0.0037182902,,,,
83,327.0,0.0,2343.0,2343.0,24.0,2343.0,0.03213203325867653,0.0,0.0,0.0,,,,0.002840482023505805,0.005756270734876646,0.015711890533566475,0.000259282416664064,0.00025,0.0,0.00025,0.00025,0.0048501970000000005,0.0025918977,0.010641727,0.003532173,,,,
84,345.0,0.0,2416.0,2416.0,73.0,2416.0,0.03213203325867653,2.0,2.0,0.0,,,,0.0028649891335387817,0.005828379129639976,0.01611639373004436,0.00020030331506859508,0.00025,0.0,0.00025,0.00025,0.004438541,0.0027766953999999997,0.010813423999999999,0.0026120043,,,,
85,351.0,0.0,2440.0,2440.0,24.0,2440.0,0.03213203325867653,0.0,0.0,0.0,,,,0.0002687195548787713,1.5930133362169833e-05,0.00029649393400177365,0.00025216065114364033,0.00025,0.0,0.00025,0.00025,0.0027399972999999998,7.992906e-05,0.0028645613,0.0026327835,,,,
86,357.0,0.0,2464.0,2464.0,24.0,2464.0,0.03213203325867653,0.0,0.0,0.0,,,,0.003390656755072996,0.00616932228100833,0.01572912372648716,0.00025846165954135364,0.00025,0.0,0.00025,0.00025,0.0043714065,0.003066155,0.010484088,0.0023829434,,,,
87,383.0,0.0,2568.0,2568.0,104.0,2568.0,0.03213203325867653,2.0,2.0,0.0,,,,0.002307245309930295,0.006806130650183817,0.03187758848071098,0.0002584101166576147,0.00025,0.0,0.00025,0.00025,0.0048050535999999994,0.0026674988,0.015681447,0.0029221775,,,,
88,389.0,0.0,2592.0,2592.0,24.0,2592.0,0.03213203325867653,0.0,0.0,0.0,,,,0.009591447506682015,0.0076591151227222674,0.016027502715587616,0.0002094374067382887,0.00025,0.0,0.00025,0.00025,0.0075393071999999995,0.004049132,0.011062616499999999,0.002464357,,,,
89,395.0,0.0,2616.0,2616.0,24.0,2616.0,0.03213203325867653,0.0,0.0,0.0,,,,0.003345922840526328,0.00622568415425003,0.01579727791249752,0.00021672061120625583,0.00025,0.0,0.00025,0.00025,0.004323127,0.0035466815,0.011389736999999999,0.0022494372,,,,
90,401.0,0.0,2640.0,2640.0,24.0,2640.0,0.03074169717729092,0.0,0.0,0.0,,,,0.00034033495758194475,6.810446072813149e-05,0.00045056227827444667,0.00024323350226040932,0.00025,0.0,0.00025,0.00025,0.0025697078,0.000766145,0.0040808376,0.0019757322,0.013880673999999999,0.0036178421999999997,0.018061815,0.009041398
91,407.0,0.0,2664.0,2664.0,24.0,2664.0,0.03074169717729092,0.0,0.0,0.0,,,,0.006764303019735961,0.007728619469496794,0.016304954886436462,0.0004130763409193605,0.00025,0.0,0.00025,0.00025,0.0067739440000000005,0.004015123,0.0120687075,0.0027356388,,,,
92,413.0,0.0,2688.0,2688.0,24.0,2688.0,0.03074169717729092,0.0,0.0,0.0,,,,0.000345992564689368,3.785194787536002e-05,0.0004175262001808733,0.00030766974668949837,0.00025,0.0,0.00025,0.00025,0.0024718229999999997,0.0001604744,0.0027524396000000004,0.002261617,,,,
