Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,L/Mean,L/Stdev,L/Max,L/Min,Advantage/Mean,Advantage/Stdev,Advantage/Max,Advantage/Min,Action/Mean,Action/Stdev,Action/Max,Action/Min,V/Mean,V/Stdev,V/Max,V/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min
1178,13260.0,0.0,3678.0,1178.0,3.0,3678.0,0.04080996282155895,3.0,3.0,1.0,,,,0.1819927752017975,0.0883832696032563,0.349030040204525,0.06419874727725983,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.4504742999999993,3.004009,11.044488000000001,0.77922744,1.9867,0.8042933420089962,2.9701,1.0,1.6235255,0.48232058,2.1679888,0.99545753,0.0026434658,0.0020413613,0.0050022104,2.2574697e-05,0.0,0.0,-0.0,-0.0,2.5221307,0.2986522,2.9195375,2.1995704,1.6235255,0.48232058,2.1679888,0.99545753,1.8336792705263945,0.6549277401688023,3.381068224906921,1.0
1179,13275.0,0.0,3681.0,1179.0,3.0,3681.0,0.0037267685999966852,3.0,3.0,1.0,,,,0.30524431765079496,0.12565103134739933,0.4832006469368935,0.10873310267925262,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,6.2781769999999995,4.806336,15.756206,1.4118636,1.9867,0.8042933420089962,2.9701,1.0,1.7449907,0.52909863,2.3223157000000003,1.0440905,0.0039696335,0.0029096587,0.006973346,3.2114564e-05,0.0,0.0,-0.0,-0.0,2.5630512000000003,0.26038283,2.9214234,2.3105447,1.7449907,0.52909863,2.3223157000000003,1.0440905,1.803324315026403,0.6649685667875853,3.3397789645195006,1.0
1180,13290.0,0.0,3684.0,1180.0,3.0,3684.0,0.06356684809172053,3.0,3.0,0.0,,,,0.2705934159457684,0.1486805448173064,0.5201757848262787,0.06816386431455612,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.2483606,2.0690415,8.13462,1.840702,1.9867,0.8042933420089962,2.9701,1.0,1.4174523,0.5238963,2.1582413,1.0358843,0.002043878,0.0015504981,0.003772145,1.1032804000000001e-05,0.0,0.0,-0.0,-0.0,2.4448173,0.33331975,2.916048,2.198757,1.4174523,0.5238963,2.1582413,1.0358843,1.8639736590478568,0.6442199926515855,3.2412291765213013,1.0
1181,13305.0,0.0,3687.0,1181.0,3.0,3687.0,-0.006251875608084685,3.0,3.0,1.0,,,,0.2443637199699879,0.12650957504793814,0.44856996834278107,0.048794031143188484,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.3702419999999997,1.199554,4.700229599999999,1.0806868,1.9867,0.8042933420089962,2.9701,1.0,1.6311360000000001,0.51626545,2.2201557000000003,0.9630128000000001,0.0021445120000000003,0.0018117528,0.004439037,9.809205e-06,0.0,0.0,-0.0,-0.0,2.5101366,0.33125368,2.9205262999999997,2.1092923,1.6311360000000001,0.51626545,2.2201557000000003,0.9630128000000001,1.8360488564968107,0.6884395227886354,3.3456109023094176,1.0
1182,13320.0,0.0,3690.0,1182.0,3.0,3690.0,-0.027955975884190326,3.0,3.0,1.0,,,,0.18520187586545944,0.08821915669546801,0.3579544723033905,0.06435072422027588,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.2397552000000003,2.5191922000000004,9.328608000000001,0.8862165000000001,1.9867,0.8042933420089962,2.9701,1.0,1.4549565,0.51901346,2.1787283,0.98734325,0.001623956,0.0014022565,0.003427738,8.438517e-06,0.0,0.0,-0.0,-0.0,2.4589498,0.33384064,2.91341,2.1209326,1.4549565,0.51901346,2.1787283,0.98734325,1.8148602382056411,0.6708029709249059,3.3929634141922,1.0
1183,13335.0,0.0,3693.0,1183.0,3.0,3693.0,0.028965930182457637,3.0,3.0,1.0,,,,0.30583568308502435,0.13812037910866504,0.4972882606089115,0.0544169507920742,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.2799087,2.460307,7.9313965,0.92305946,1.9867,0.8042933420089962,2.9701,1.0,1.7437053,0.5626287,2.2986112000000003,0.97240406,0.0023162123000000003,0.0020437287,0.0049772635,8.780955999999999e-06,0.0,0.0,-0.0,-0.0,2.5299118,0.32172245,2.9189917999999997,2.1311157000000005,1.7437053,0.5626287,2.2986112000000003,0.97240406,1.823369382271543,0.6346337754906879,3.3376421451568605,1.0
1184,13350.0,0.0,3696.0,1184.0,3.0,3696.0,0.0006906210863478713,3.0,3.0,1.0,,,,0.31532788276672363,0.12440839123881772,0.4945664927363396,0.1098368912935257,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.8928971000000003,1.6885072,6.28571,1.19367,1.9867,0.8042933420089962,2.9701,1.0,1.6299075,0.47664374,2.1122544,0.9809473,0.0022028172,0.0016300026000000002,0.003921774,1.320615e-05,0.0,0.0,-0.0,-0.0,2.4930174,0.31677803,2.9091169999999997,2.1412027,1.6299075,0.47664374,2.1122544,0.9809473,1.91151963393949,0.6924026247856596,3.2953249549865724,1.0
1185,13365.0,0.0,3699.0,1185.0,3.0,3699.0,-0.01450549309311726,3.0,3.0,0.0,,,,0.2096638511866331,0.09382063432519684,0.3572135493159294,0.05988304689526557,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.6799474,1.9079504,8.229204,1.8652258000000002,1.9867,0.8042933420089962,2.9701,1.0,1.7277527,0.50889236,2.1759310000000003,1.0160065999999999,0.0033230986,0.0026170765,0.006417986999999999,1.7847959e-05,0.0,0.0,-0.0,-0.0,2.517895,0.304088,2.908145,2.1662996,1.7277527,0.50889236,2.1759310000000003,1.0160065999999999,1.90195450187102,0.6103449907793657,3.2860100936889647,1.0
1186,13380.0,0.0,3702.0,1186.0,3.0,3702.0,0.03875071265798222,3.0,3.0,1.0,,,,0.24678178764879705,0.1117404107456974,0.416186772286892,0.07060404121875763,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.7923120999999997,2.242172,8.638607,1.1804197,1.9867,0.8042933420089962,2.9701,1.0,1.4402246,0.54159737,2.2061490000000004,1.0539087999999999,0.0020487488000000002,0.0017310769,0.0042377324,4.9394293e-06,0.0,0.0,-0.0,-0.0,2.4463825,0.33081505,2.9121888,2.1757119,1.4402246,0.54159737,2.2061490000000004,1.0539087999999999,1.8574325068723407,0.6554855914782673,3.292737782001496,1.0
1187,13395.0,0.0,3705.0,1187.0,3.0,3705.0,0.028615878667136992,3.0,3.0,1.0,,,,0.3228066124022007,0.1657906086292268,0.6096357330679893,0.06053265184164047,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.961143,2.4660397,9.297599,1.3300459,1.9867,0.8042933420089962,2.9701,1.0,1.5248642,0.45183036,2.1367264,1.0594199,0.0024662141,0.0024007084,0.0057216017000000004,3.6904652999999996e-06,0.0,0.0,-0.0,-0.0,2.4798377,0.32072031,2.9045349999999996,2.1295889999999997,1.5248642,0.45183036,2.1367264,1.0594199,1.9332601688709112,0.7175526441901009,3.36831292629242,1.0
1188,13410.0,0.0,3708.0,1188.0,3.0,3708.0,0.028452344955366932,3.0,3.0,1.0,,,,0.2138625720515847,0.12745414482693074,0.4487883467227221,0.0319247730076313,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.2884629999999997,2.1373034,7.856882000000001,1.4874188,1.9867,0.8042933420089962,2.9701,1.0,1.6310707,0.44746312,2.2027936,1.1102953000000002,0.0026674821999999997,0.0023037947,0.005626531999999999,7.184524700000001e-06,0.0,0.0,-0.0,-0.0,2.4951785,0.30111948,2.9091902000000003,2.2018294,1.6310707,0.44746312,2.2027936,1.1102953000000002,1.7899299503415826,0.7069125085741764,3.3433565378189085,1.0
1189,13425.0,0.0,3711.0,1189.0,3.0,3711.0,0.046791163397690266,3.0,3.0,1.0,,,,0.20894817002117635,0.11877415997544097,0.4358184859156609,0.04494849219918251,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.7103870000000003,2.3422797,9.968401,1.7078400000000002,1.9867,0.8042933420089962,2.9701,1.0,1.6825852,0.50056154,2.2217302000000005,1.0157286,0.0025308735,0.0023493562,0.005663948,6.6856164e-06,0.0,0.0,-0.0,-0.0,2.4890227000000005,0.33126304,2.912397,2.1036447999999996,1.6825852,0.50056154,2.2217302000000005,1.0157286,1.7995687701348215,0.6256268161460061,3.2417713475227354,1.0
1190,13440.0,0.0,3714.0,1190.0,3.0,3714.0,-0.011495265963793137,3.0,3.0,0.0,,,,0.25912001058459283,0.10127953971271024,0.4149545021355152,0.10022081434726716,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.9583898,1.9702846999999999,7.5741363,0.9882234000000001,1.9867,0.8042933420089962,2.9701,1.0,1.605841,0.4564646,2.1437459999999997,1.0278034,0.0019975472,0.0016918887,0.004143778,8.4617095e-06,0.0,0.0,-0.0,-0.0,2.479478,0.32489693,2.906361,2.1188457,1.605841,0.4564646,2.1437459999999997,1.0278034,1.8953366250563413,0.6431461373661101,3.3573257613182066,1.0
1191,13455.0,0.0,3717.0,1191.0,3.0,3717.0,0.026761499538223647,3.0,3.0,1.0,,,,0.21343338005244733,0.1130764194693944,0.3918799236416817,0.06417915970087051,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.657061,2.8583686000000004,8.8147135,0.8003897,1.9867,0.8042933420089962,2.9701,1.0,1.6056534,0.46053717,2.1436593999999998,1.0187607,0.0023120872,0.0019310232,0.00473397,8.379175000000001e-06,0.0,0.0,-0.0,-0.0,2.4696116000000004,0.32756457,2.906487,2.1177468,1.6056534,0.46053717,2.1436593999999998,1.0187607,1.8603749697059395,0.6577430434660767,3.356802237033844,1.0
1192,13470.0,0.0,3720.0,1192.0,3.0,3720.0,-0.00600310319671596,3.0,3.0,1.0,,,,0.3719940342009068,0.15887612343049234,0.6088109686970711,0.11610911786556245,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.4080434,2.0509822,7.9660625,1.5826266000000002,1.9867,0.8042933420089962,2.9701,1.0,1.6652788,0.44559544,2.15863,1.0790646000000002,0.0021056747,0.0017152617,0.004212097,1.0626853000000001e-05,0.0,0.0,-0.0,-0.0,2.5014026,0.30577397,2.9108334,2.1761823,1.6652788,0.44559544,2.15863,1.0790646000000002,1.868857182985172,0.7121568289611264,3.379820783138275,1.0
1193,13485.0,0.0,3723.0,1193.0,3.0,3723.0,0.060458317019727474,3.0,3.0,1.0,,,,0.23241641521453854,0.10861163092513954,0.40153393894433975,0.07613885402679442,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.1242520000000003,1.3786615,5.6501980000000005,1.2649449,1.9867,0.8042933420089962,2.9701,1.0,1.6648415,0.46686217,2.1124240000000003,1.0207018,0.00248392,0.0018811388000000001,0.0045766570000000005,1.5101513e-05,0.0,0.0,-0.0,-0.0,2.4945326,0.30722,2.9091,2.1746588,1.6648415,0.46686217,2.1124240000000003,1.0207018,1.8108960483148693,0.6488666419739377,3.36175140619278,1.0
1194,13500.0,0.0,3726.0,1194.0,3.0,3726.0,0.04474118882901066,3.0,3.0,1.0,,,,0.27057355269789696,0.14173032645661154,0.5409741401672363,0.08671226352453232,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.7618074,2.4231553,8.607657000000001,1.1301678,1.9867,0.8042933420089962,2.9701,1.0,1.6341715,0.5047757,2.2128303,0.98281556,0.0019964972,0.0015791007,0.0038706153,7.725215e-06,0.0,0.0,-0.0,-0.0,2.4884348,0.32409218,2.9190482999999996,2.1371772,1.6341715,0.5047757,2.2128303,0.98281556,1.7858196208626034,0.6598795683712405,3.27984888792038,1.0
1195,13515.0,0.0,3729.0,1195.0,3.0,3729.0,0.03653980918579968,3.0,3.0,0.0,,,,0.2329857856035233,0.12121610130828192,0.4465321563184261,0.04783638566732407,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.526751,1.6472049,6.6802839999999994,1.0202719,1.9867,0.8042933420089962,2.9701,1.0,1.5984644,0.47292835,2.1918695,1.0345640999999999,0.0024448212,0.0019946455,0.004898295,1.2569324999999998e-05,0.0,0.0,-0.0,-0.0,2.4890223,0.3115575,2.918156,2.1879377,1.5984644,0.47292835,2.1918695,1.0345640999999999,1.8135844295285644,0.6630184571517956,3.089693443775177,1.0
1196,13530.0,0.0,3732.0,1196.0,3.0,3732.0,-0.0040020210581696684,3.0,3.0,1.0,,,,0.2111705955117941,0.11744542598395825,0.4299765229225159,0.03566773608326912,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.2009627999999997,1.5987219,5.6903242999999994,0.9651021999999999,1.9867,0.8042933420089962,2.9701,1.0,1.6043992,0.5102112,2.2504199000000003,1.0030613000000002,0.0021049334,0.0019105239000000002,0.00462883,7.753927e-06,0.0,0.0,-0.0,-0.0,2.5036352,0.3120593,2.9183161,2.1655227999999997,1.6043992,0.5102112,2.2504199000000003,1.0030613000000002,1.8369413781426849,0.6401349597448589,3.322120759487152,1.0
1197,13545.0,0.0,3735.0,1197.0,3.0,3735.0,0.00825617857094597,3.0,3.0,1.0,,,,0.2776957511901855,0.12785547093811345,0.4655552506446838,0.06457644701004027,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,5.421253,3.3091915000000003,12.903278,1.7411627,1.9867,0.8042933420089962,2.9701,1.0,1.5368198999999998,0.47671115,2.1560454,0.996339,0.0015604355,0.0013531449,0.0033047523,6.719590599999999e-06,0.0,0.0,-0.0,-0.0,2.4853756000000002,0.31485236,2.911893,2.1613905,1.5368198999999998,0.47671115,2.1560454,0.996339,1.8072336282115429,0.6645208359781485,3.3924745869636537,1.0
1198,13560.0,0.0,3738.0,1198.0,3.0,3738.0,-0.07282944824722665,3.0,3.0,1.0,,,,0.2705084983259439,0.15401694928775972,0.4696482010185719,0.06561177223920822,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.048862000000001,3.0986102000000004,10.354754,1.2443995,1.9867,0.8042933420089962,2.9701,1.0,1.8010107,0.53897595,2.2689787999999997,1.0459730999999999,0.0022174079999999997,0.0017637445000000002,0.0043386286,2.0351852e-05,0.0,0.0,-0.0,-0.0,2.5611610000000002,0.2707948,2.9184693999999998,2.2631638,1.8010107,0.53897595,2.2689787999999997,1.0459730999999999,1.8697757927011698,0.6539048997257293,3.3815733385086064,1.0
1199,13575.0,0.0,3741.0,1199.0,3.0,3741.0,0.01467744018445604,3.0,3.0,1.0,,,,0.3398698911070824,0.16822139005333275,0.5864874795079231,0.048867911100387566,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,5.2132005999999995,3.8137667,13.201020000000002,0.7669841,1.9867,0.8042933420089962,2.9701,1.0,1.5135918,0.46074298,2.125498,1.0137208,0.0018907167000000002,0.0013852532,0.0033344171999999997,2.2050872e-05,0.0,0.0,-0.0,-0.0,2.4759648,0.311228,2.9101372000000003,2.196308,1.5135918,0.46074298,2.125498,1.0137208,1.8884521142020825,0.6680820591606268,3.36875926733017,1.0
1200,13590.0,0.0,3744.0,1200.0,3.0,3744.0,0.019067601778510617,3.0,3.0,0.0,,,,0.28916484527289865,0.12724543947936234,0.4564656056463718,0.09771899878978728,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.1038303,2.6796033,9.728903,0.7838364999999999,1.9867,0.8042933420089962,2.9701,1.0,1.4717592,0.48063490000000003,2.1181195,0.96642905,0.0016576295,0.0011858278,0.0027696237,1.4488108999999999e-05,0.0,0.0,-0.0,-0.0,2.4443599999999996,0.33644816,2.9072194,2.1174471,1.4717592,0.48063490000000003,2.1181195,0.96642905,1.8487241988293823,0.6796389732697128,3.3249545884132385,1.0
1201,13605.0,0.0,3747.0,1201.0,3.0,3747.0,-0.032665073362468884,3.0,3.0,1.0,,,,0.2691109672188759,0.12896672168876347,0.4483964145183563,0.060568615794181824,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.1490524,1.8838346000000001,6.5454870000000005,0.70916176,1.9867,0.8042933420089962,2.9701,1.0,1.7187179,0.50527453,2.2109080000000003,1.0239969999999998,0.0021454957,0.0015601738,0.003709925,1.5826476e-05,0.0,0.0,-0.0,-0.0,2.5190775000000003,0.29734173,2.9151595,2.1987357000000003,1.7187179,0.50527453,2.2109080000000003,1.0239969999999998,1.8701592132393268,0.6968664380274098,3.4042928290367125,1.0
1202,13620.0,0.0,3750.0,1202.0,3.0,3750.0,0.04989251407488154,3.0,3.0,1.0,,,,0.2162609986960888,0.11325613463628767,0.3995627239346504,0.06275181472301483,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.0673904,1.6773735,6.323869999999999,0.9616103000000001,1.9867,0.8042933420089962,2.9701,1.0,1.6948825,0.4990666,2.17481,1.006752,0.002198734,0.0017566939999999998,0.004315108,1.3745469000000001e-05,0.0,0.0,-0.0,-0.0,2.5087855,0.31196836,2.9144092,2.155679,1.6948825,0.4990666,2.17481,1.006752,1.8566941492464395,0.6909967471707062,3.189592876434326,1.0
1203,13635.0,0.0,3753.0,1203.0,3.0,3753.0,0.02424948869475356,3.0,3.0,1.0,,,,0.30879841893911364,0.11595211496980776,0.4849898740649223,0.0925801619887352,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.4070015,2.3895009,8.571625,1.202114,1.9867,0.8042933420089962,2.9701,1.0,1.7684793,0.56735134,2.346625,0.9975955,0.0026580590000000004,0.0021524213,0.005301531999999999,2.9259609999999998e-05,0.0,0.0,-0.0,-0.0,2.5396327999999997,0.29470775,2.9194400000000003,2.2011060000000002,1.7684793,0.56735134,2.346625,0.9975955,1.8675903913751248,0.6968119961495067,3.4592251133918763,1.0
1204,13650.0,0.0,3756.0,1204.0,3.0,3756.0,-0.028260814926963782,3.0,3.0,1.0,,,,0.2763005591928959,0.1409001292805096,0.5154492668807507,0.07397670298814774,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.162278700000001,2.7884603,10.196767,0.8160736,1.9867,0.8042933420089962,2.9701,1.0,1.777421,0.56289023,2.3742987999999996,1.0228344,0.0029095274,0.0022067073999999997,0.005389082700000001,2.8655776999999998e-05,0.0,0.0,-0.0,-0.0,2.5193117000000003,0.29612738,2.9199662,2.213419,1.777421,0.56289023,2.3742987999999996,1.0228344,1.8838616269640625,0.6694984904575423,3.4524535226821897,1.0
1205,13665.0,0.0,3759.0,1205.0,3.0,3759.0,0.0038066344401125564,3.0,3.0,0.0,,,,0.25707392767071724,0.12264895296926147,0.4707404524087906,0.07187187671661377,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.769242299999999,2.0448543999999997,7.7903023000000005,1.2698649,1.9867,0.8042933420089962,2.9701,1.0,1.479147,0.46869963,2.127287,1.0348483,0.0015231739000000002,0.0013355021,0.0032563865999999998,6.698885e-06,0.0,0.0,-0.0,-0.0,2.4660597,0.32201195,2.9082816000000005,2.1507819,1.479147,0.46869963,2.127287,1.0348483,1.8849196396991608,0.6553030457439136,3.1126399993896485,1.0
1206,13680.0,0.0,3762.0,1206.0,3.0,3762.0,0.01034828407745264,3.0,3.0,1.0,,,,0.2589309889823198,0.12274416378889688,0.4295957908034325,0.07143506407737732,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.1221843,2.3545540000000003,8.316984,1.8430473000000003,1.9867,0.8042933420089962,2.9701,1.0,1.7368714,0.5095252,2.255623,1.0443716,0.0023717505,0.0018566672,0.0045546014,1.6524902e-05,0.0,0.0,-0.0,-0.0,2.5200883999999997,0.29757094,2.915007,2.196724,1.7368714,0.5095252,2.255623,1.0443716,1.779468263020739,0.6529454035734544,3.3653306317329412,1.0
1207,13695.0,0.0,3765.0,1207.0,3.0,3765.0,-0.01109912947005784,3.0,3.0,1.0,,,,0.2840535707771778,0.13342748335418245,0.4833267480134964,0.08559884876012802,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.8148732000000005,1.5140148,6.328087,0.83009434,1.9867,0.8042933420089962,2.9701,1.0,1.7490234,0.5292229,2.2584922,1.019477,0.002628606,0.0022458828,0.0054945294,9.96038e-06,0.0,0.0,-0.0,-0.0,2.5232794,0.30639320000000003,2.9136405,2.165222,1.7490234,0.5292229,2.2584922,1.019477,1.8579655822515488,0.668173120942055,3.461956503391266,1.0
1208,13710.0,0.0,3768.0,1208.0,3.0,3768.0,0.0025785518474066987,3.0,3.0,1.0,,,,0.2725106410682201,0.13339418877785253,0.4762369617819786,0.06440028548240663,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.2155466,1.4874378000000001,6.2264495,0.71208453,1.9867,0.8042933420089962,2.9701,1.0,1.7188622,0.50765765,2.2136755,1.0209622,0.002935935,0.0024142868,0.0059315143,1.9325926e-05,0.0,0.0,-0.0,-0.0,2.4925650000000004,0.3174494,2.9123639999999997,2.1448696,1.7188622,0.50765765,2.2136755,1.0209622,1.8899452996756885,0.6733543644000949,3.300943989753723,1.0
1209,13725.0,0.0,3771.0,1209.0,3.0,3771.0,-0.05463323087563693,3.0,3.0,1.0,,,,0.2143334772437811,0.10297553934707146,0.3615114279091358,0.0576494038105011,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,5.518713,3.1148832000000004,10.913542,1.9032749,1.9867,0.8042933420089962,2.9701,1.0,1.671079,0.4644392,2.142024,1.0391046999999998,0.0026034825,0.0021185137,0.0051972335,7.956906e-06,0.0,0.0,-0.0,-0.0,2.4836056,0.32276312,2.9067147,2.1237334999999997,1.671079,0.4644392,2.142024,1.0391046999999998,1.7695297748837615,0.6642450275208727,3.4196496987342835,1.0
1210,13740.0,0.0,3774.0,1210.0,3.0,3774.0,-0.005807158490350534,3.0,3.0,0.0,,,,0.20157316327095032,0.11164341530300996,0.4113230630755425,0.053736552596092224,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,6.0531263,3.4754937000000004,12.904093,1.4379933,1.9867,0.8042933420089962,2.9701,1.0,1.7354460999999999,0.528777,2.2087731,0.9974056,0.003511452,0.0029543375,0.0072412990000000005,1.6085183e-05,0.0,0.0,-0.0,-0.0,2.4879978,0.32922596,2.9054384,2.100694,1.7354460999999999,0.528777,2.2087731,0.9974056,1.8645006502717731,0.6416330823299025,3.4212976908683777,1.0
1211,13755.0,0.0,3777.0,1211.0,3.0,3777.0,-0.026996732336039192,3.0,3.0,1.0,,,,0.22975437194108966,0.10312133222558632,0.4109635204076767,0.09650079160928726,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.307208,2.7978966,9.002357,1.2438252,1.9867,0.8042933420089962,2.9701,1.0,1.7529173999999998,0.54005057,2.2791386,1.0104318,0.0026100923,0.0023352217,0.005677403399999999,1.6440381e-05,0.0,0.0,-0.0,-0.0,2.4798992,0.3425437,2.9070783,2.0684643,1.7529173999999998,0.54005057,2.2791386,1.0104318,1.881400780692697,0.6356319941754195,3.4144593024253846,1.0
1212,13770.0,0.0,3780.0,1212.0,3.0,3780.0,-0.015109636909703584,3.0,3.0,1.0,,,,0.25735926628112793,0.1114936117947744,0.4576985165476799,0.10243315994739532,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.1390709999999995,1.8354166,8.154567,1.9991133,1.9867,0.8042933420089962,2.9701,1.0,1.6496226000000003,0.49013108,2.228429,1.0299466999999998,0.0021054053,0.0016355145000000002,0.0040077509999999995,1.4858810000000001e-05,0.0,0.0,-0.0,-0.0,2.4412048,0.33976147,2.9048388,2.1001203,1.6496226000000003,0.49013108,2.228429,1.0299466999999998,1.881368289636448,0.6945791271193608,3.4356929564476015,1.0
1213,13785.0,0.0,3783.0,1213.0,3.0,3783.0,-0.015084870126634753,3.0,3.0,1.0,,,,0.2614956397563219,0.12703216681565346,0.5064863115549088,0.0798216313123703,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.06174,2.6626966,11.448279,1.3767715,1.9867,0.8042933420089962,2.9701,1.0,1.7287206999999998,0.51481825,2.2672946,1.0351574000000001,0.0028165595,0.0021861228,0.005370295,3.054435e-05,0.0,0.0,-0.0,-0.0,2.4906588,0.30506626,2.9054852,2.1805937,1.7287206999999998,0.51481825,2.2672946,1.0351574000000001,1.8404184028189623,0.6569905177812567,3.410199353694916,1.0
1214,13800.0,0.0,3786.0,1214.0,3.0,3786.0,-0.00685392735948704,3.0,3.0,1.0,,,,0.2971328005194664,0.11317046164835118,0.4900047890841961,0.10387782752513884,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.3514442000000004,2.329318,9.114654,1.1699716,1.9867,0.8042933420089962,2.9701,1.0,1.8055849999999998,0.58279234,2.306076,0.98823994,0.0031544154,0.0024108035,0.0058970973,2.915513e-05,0.0,0.0,-0.0,-0.0,2.5249162,0.29986823,2.9109645,2.179884,1.8055849999999998,0.58279234,2.306076,0.98823994,1.8120299523770809,0.6457714090240145,3.4327522039413454,1.0
1215,13815.0,0.0,3789.0,1215.0,3.0,3789.0,-0.0020569199327940524,3.0,3.0,0.0,,,,0.27248245030641555,0.11550393823091658,0.4637615419924259,0.10055897384881972,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.394128,1.7669134999999998,7.476386,0.7492883,1.9867,0.8042933420089962,2.9701,1.0,1.7213365000000003,0.5438065,2.3079581,0.9973348,0.0033366872999999997,0.002827895,0.006929998299999999,1.9646035e-05,0.0,0.0,-0.0,-0.0,2.519298,0.30492753,2.9112758999999997,2.1676292,1.7213365000000003,0.5438065,2.3079581,0.9973348,1.8979931860677897,0.6735574663759841,3.2945547747612,1.0
1216,13830.0,0.0,3792.0,1216.0,3.0,3792.0,0.02166229408596809,3.0,3.0,1.0,,,,0.22237138003110885,0.11463349130000253,0.4001145176589489,0.05195232480764389,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,2.5026212,1.1353683,5.0588055,1.1472870000000002,1.9867,0.8042933420089962,2.9701,1.0,1.6804705000000002,0.47808653,2.0725644,1.0074047,0.0029463059999999997,0.0023962582999999997,0.005885941400000001,1.6355076e-05,0.0,0.0,-0.0,-0.0,2.4926987,0.31707007,2.8971310000000003,2.1227744,1.6804705000000002,0.47808653,2.0725644,1.0074047,1.7839830462839454,0.7122841594128254,3.4166674041748046,1.0
1217,13845.0,0.0,3795.0,1217.0,3.0,3795.0,0.0193423021204266,3.0,3.0,1.0,,,,0.2749782707542181,0.13210402320452155,0.4604654647409916,0.05205874517560005,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,4.4225364,1.9999375,7.515417599999999,1.8828331999999999,1.9867,0.8042933420089962,2.9701,1.0,1.8080826,0.5689406,2.3070168,1.0119540999999999,0.0033431954,0.0025663208,0.0062832669999999995,3.0338664e-05,0.0,0.0,-0.0,-0.0,2.521686,0.2891116,2.9004436,2.1989455,1.8080826,0.5689406,2.3070168,1.0119540999999999,1.9134898471347987,0.6617773574714572,3.253342697620392,1.0
1218,13860.0,0.0,3798.0,1218.0,3.0,3798.0,-0.043138450020123495,3.0,3.0,1.0,,,,0.2564717248082161,0.1316947976472478,0.5282608196139336,0.06473295390605928,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,3.0293946,1.7847031000000002,7.141661599999999,0.55645484,1.9867,0.8042933420089962,2.9701,1.0,1.7281921999999998,0.5223152,2.2791634,1.0266281,0.0032457140000000002,0.002506527,0.006143255,2.8552471e-05,0.0,0.0,-0.0,-0.0,2.5183096000000003,0.28431073,2.8999653,2.2179232000000004,1.7281921999999998,0.5223152,2.2791634,1.0266281,1.8691906492412087,0.6913907451905196,3.424393990039825,1.0
