Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min
199,148.0,0.0,12.0,1.0,12.0,4242.0,0.10000000000000002,0.5226341828504548,10.452683657009091,0.0,,,,,,,,,,,,,,,,0.2585779610845143,0.14184592916282354,0.496570532848801,0.041360236510868766,,,,,,,,,,,,,,,,,,,,
200,149.0,0.0,32.0,1.0,32.0,4274.0,0.10000000000000002,2.025378672275288,40.50757344550575,0.0,,,,,,,,,,,,,,,,1.009744957617995,0.5175068616968519,1.7194548341793219,0.05302168176502636,,,,,,,,,,,,,,,,,,,,
201,150.0,0.0,43.0,1.0,43.0,4317.0,0.10000000000000002,3.6300761642454304,72.6015232849086,0.0,,,,,,,,,,,,,,,,1.910384442197711,0.8430506856964833,2.836980660707488,0.11291143624851945,,,,,,,,,,,,,,,,,,,,
202,151.0,0.0,22.0,1.0,22.0,4339.0,0.10000000000000002,1.2295065917363472,24.59013183472695,0.0,,,,,,,,,,,,,,,,0.6502813529491086,0.30723106678260953,1.0974188829167106,0.07454698662637636,,,,,,,,,,,,,,,,,,,,
203,152.0,0.0,27.0,1.0,27.0,4366.0,0.10000000000000002,1.4899094166869506,29.798188333739013,0.0,,,,,,,,,,,,,,,,0.7483560633054537,0.3673169463894648,1.300861898580281,0.06818678153700086,,,,,,,,,,,,,,,,,,,,
204,153.0,0.0,36.0,1.0,36.0,4402.0,0.10000000000000002,1.760780191130192,35.215603822603825,0.0,,,,,,,,,,,,,,,,0.7821067817095559,0.4355984037119231,1.4941633835502541,0.047352297480559115,,,,,,,,,,,,,,,,,,,,
205,154.0,0.0,58.0,1.0,58.0,4460.0,0.10000000000000002,5.320005070228714,106.40010140457426,0.0,,,,,,,,,,,,,,,,2.6278896906021543,1.0976879625417697,3.834170757251983,0.15195136988441327,,,,,,,,,,,,,,,,,,,,
206,155.0,0.0,23.0,1.0,23.0,4483.0,0.10000000000000002,1.2772513347626222,25.545026695252442,0.0,,,,,,,,,,,,,,,,0.651231569173501,0.3185500334822468,1.1388566402552691,0.06341719110860715,,,,,,,,,,,,,,,,,,,,
207,156.0,0.0,35.0,1.0,35.0,4518.0,0.10000000000000002,2.334473336321203,46.68946672642407,0.0,,,,,,,,,,,,,,,,1.1812646230770525,0.553417858992517,1.9404350689335697,0.08700108993920676,,,,,,,,,,,,,,,,,,,,
208,157.0,0.0,17.0,1.0,17.0,4535.0,0.10000000000000002,0.5355877849334013,10.711755698668027,0.0,,,,,,,,,,,,,,,,0.19712313844458892,0.16624163073531045,0.5071483347452739,-0.0016503241568374186,,,,,,,,,,,,,,,,,,,,
209,158.0,0.0,25.0,1.0,25.0,4560.0,0.10000000000000002,0.5903301785155345,11.80660357031069,0.0,,,,,,,,,,,,,,,,0.15981267101199784,0.17793512859696514,0.5559363745076111,-0.003026197831630022,,,,,,,,,,,,,,,,,,,,
210,159.0,0.0,20.0,1.0,20.0,4580.0,0.10000000000000002,0.8761744455914197,17.523488911828384,0.0,,,,,,,,,,,,,,,,0.4203710594800553,0.2319994280635397,0.8001012461569778,0.04167836828094881,,,,,,,,,,,,,,,,,,,,
211,160.0,0.0,52.0,1.0,52.0,4632.0,0.10000000000000002,4.38075526428082,87.61510528561638,0.0,,,,,,,,,,,,,,,,2.090238818370627,1.0232630643033047,3.3271020997253453,0.09342658026515104,,,,,,,,,,,,,,,,,,,,
212,161.0,0.0,20.0,1.0,20.0,4652.0,0.10000000000000002,0.9114912466709828,18.229824933419657,0.0,,,,,,,,,,,,,,,,0.4326411720200431,0.2404489972415373,0.8332959719868425,0.04366534299231607,,,,,,,,,,,,,,,,,,,,
213,162.0,0.0,43.0,1.0,43.0,4695.0,0.10000000000000002,1.780606927751759,35.612138555035195,0.0,,,,,,,,,,,,,,,,0.6615263075711574,0.5156762817788807,1.5112632479759198,0.0009373683155389155,,,,,,,,,,,,,,,,,,,,
214,163.0,0.0,18.0,1.0,18.0,4713.0,0.10000000000000002,0.7066591741215289,14.133183482430574,0.0,,,,,,,,,,,,,,,,0.3210494657184088,0.18593637027478668,0.6554245154466819,0.035657409657424415,,,,,,,,,,,,,,,,,,,,
215,164.0,0.0,23.0,1.0,23.0,4736.0,0.10000000000000002,1.4921991019628391,29.843982039256787,0.0,,,,,,,,,,,,,,,,0.823031094706696,0.3637403033164823,1.316062575939696,0.0886538732694877,,,,,,,,,,,,,,,,,,,,
216,165.0,0.0,27.0,1.0,27.0,4763.0,0.10000000000000002,1.7835119197733942,35.670238395467884,0.0,,,,,,,,,,,,,,,,0.957179053459526,0.4282003331583314,1.5404783589286075,0.08668290795743297,,,,,,,,,,,,,,,,,,,,
217,166.0,0.0,13.0,1.0,13.0,4776.0,0.10000000000000002,0.5830592370038761,11.661184740077527,0.0,,,,,,,,,,,,,,,,0.3037588668665752,0.14735478976423172,0.5490611962739609,0.05319164808991067,,,,,,,,,,,,,,,,,,,,
218,167.0,0.0,32.0,1.0,32.0,4808.0,0.10000000000000002,1.1576227006371729,23.152454012743462,0.0,,,,,,,,,,,,,,,,0.5006931359327447,0.27381008661698764,1.0074756536754492,0.02731880578027564,,,,,,,,,,,,,,,,,,,,
219,168.0,0.0,29.0,1.0,29.0,4837.0,0.10000000000000002,1.6139382944163996,32.278765888327996,0.0,,,,,,,,,,,,,,,,0.8121649401180613,0.3975546522496224,1.3923337997799614,0.06486239351393358,,,,,,,,,,,,,,,,,,,,
220,169.0,0.0,16.0,1.0,16.0,4853.0,0.10000000000000002,0.7484763162695391,14.96952632539078,0.0,,,,,,,,,,,,,,,,0.3870253173693365,0.1843591121585631,0.6934871368590355,0.05772203850826324,,,,,,,,,,,,,,,,,,,,
221,170.0,0.0,15.0,1.0,15.0,4868.0,0.10000000000000002,0.5733190229214921,11.466380458429839,0.0,,,,,,,,,,,,,,,,0.26706693680203664,0.16270112480665982,0.5386454367688752,0.025542595681468428,,,,,,,,,,,,,,,,,,,,
222,171.0,0.0,33.0,1.0,33.0,4901.0,0.10000000000000002,1.984907865095816,39.69815730191632,0.0,,,,,,,,,,,,,,,,1.0109752574650859,0.465229977113025,1.6679656870023607,0.07730991903083377,,,,,,,,,,,,,,,,,,,,
223,172.0,0.0,40.0,1.0,40.0,4941.0,0.10000000000000002,2.523194268031086,50.46388536062172,0.0,,,,,,,,,,,,,,,,1.2568821213785768,0.5959932570323162,2.0408499186663183,0.06428636178531509,,,,,,,,,,,,,,,,,,,,
224,173.0,0.0,12.0,1.0,12.0,4953.0,0.10000000000000002,0.4732267013699966,9.464534027399932,0.0,,,,,,,,,,,,,,,,0.24224010377512106,0.12441778996282105,0.4486443322393757,0.046095088362953576,,,,,,,,,,,,,,,,,,,,
225,174.0,0.0,29.0,1.0,29.0,4982.0,0.10000000000000002,0.7638870348586475,15.277740697172945,0.0,,,,,,,,,,,,,,,,0.23296281461521484,0.2249688650828916,0.7033614329497322,0.00586876113957269,,,,,,,,,,,,,,,,,,,,
226,175.0,0.0,9.0,1.0,9.0,4991.0,0.10000000000000002,0.36548935378698855,7.309787075739773,0.0,,,,,,,,,,,,,,,,0.19302840396600365,0.09846032174267563,0.3516331287172204,0.04126980548523432,,,,,,,,,,,,,,,,,,,,
227,176.0,0.0,47.0,1.0,47.0,5038.0,0.10000000000000002,3.9632715936052856,79.26543187210571,0.0,,,,,,,,,,,,,,,,1.9700596106383768,0.9331865296002836,3.068023814752776,0.08741486372109238,,,,,,,,,,,,,,,,,,,,
228,177.0,0.0,59.0,1.0,59.0,5097.0,0.10000000000000002,5.408990993896303,108.17981987792608,0.0,,,,,,,,,,,,,,,,2.649390510306864,1.1046264875800844,3.884697568500256,0.11250365958217608,,,,,,,,,,,,,,,,,,,,
229,178.0,0.0,58.0,1.0,58.0,5155.0,0.10000000000000002,4.217324763010543,84.34649526021084,0.0,,,,,,,,,,,,,,,,1.9759155957907717,0.8965410984844611,3.1023168863150445,0.10669451975263054,,,,,,,,,,,,,,,,,,,,
230,179.0,0.0,30.0,1.0,30.0,5185.0,0.10000000000000002,1.8441299568344576,36.88259913668915,0.0,,,,,,,,,,,,,,,,0.9297652918600164,0.4535903854801344,1.5810104740166186,0.07317747057236633,,,,,,,,,,,,,,,,,,,,
231,180.0,0.0,30.0,1.0,30.0,5215.0,0.10000000000000002,1.2517798720725062,25.03559744145013,0.0,,,,,,,,,,,,,,,,0.5738046482486222,0.3022102705700323,1.0905439167655753,0.04707273766058949,,,,,,,,,,,,,,,,,,,,
232,181.0,0.0,17.0,1.0,17.0,5232.0,0.10000000000000002,0.5860669130487495,11.721338260974989,0.0,,,,,,,,,,,,,,,,0.23041573315191385,0.1751282949630876,0.5524204428413372,0.008448971254289839,,,,,,,,,,,,,,,,,,,,
233,182.0,0.0,33.0,1.0,33.0,5265.0,0.10000000000000002,2.337553638096045,46.751072761920916,0.0,,,,,,,,,,,,,,,,1.2469703484347427,0.531213478261616,1.9455085081945247,0.1052341671113082,,,,,,,,,,,,,,,,,,,,
234,183.0,0.0,13.0,1.0,13.0,5278.0,0.10000000000000002,0.5032243527161331,10.06448705432266,0.0,,,,,,,,,,,,,,,,0.2340729315477252,0.13961336164042887,0.4775705773888169,0.030603459406483326,,,,,,,,,,,,,,,,,,,,
235,184.0,0.0,45.0,1.0,45.0,5323.0,0.10000000000000002,3.443445611976398,68.86891223952794,0.0,,,,,,,,,,,,,,,,1.7367053273655118,0.7832780457066999,2.688816378446381,0.0780473839453535,,,,,,,,,,,,,,,,,,,,
236,185.0,0.0,11.0,1.0,11.0,5334.0,0.10000000000000002,0.4255698365138146,8.511396730276292,0.0,,,,,,,,,,,,,,,,0.2002848782328958,0.12384991938734854,0.4076146463719151,0.02090917368866111,,,,,,,,,,,,,,,,,,,,
237,186.0,0.0,51.0,1.0,51.0,5385.0,0.10000000000000002,4.3552329246883374,87.10465849376675,0.0,,,,,,,,,,,,,,,,2.1652563661268944,0.9646499435872621,3.2837900787511303,0.11066224076112202,,,,,,,,,,,,,,,,,,,,
238,187.0,0.0,39.0,1.0,39.0,5424.0,0.10000000000000002,3.207864782256255,64.15729564512509,0.0,,,,,,,,,,,,,,,,1.6737028559157008,0.7719128778439959,2.580929968130436,0.09515983121708103,,,,,,,,,,,,,,,,,,,,
239,188.0,0.0,20.0,1.0,20.0,5444.0,0.10000000000000002,1.2305182261107896,24.6103645222158,0.0,,,,,,,,,,,,,,,,0.6795970581413998,0.3103022077262363,1.1056553681641512,0.08114016731870899,,,,,,,,,,,,,,,,,,,,
240,189.0,0.0,79.0,1.0,79.0,5523.0,0.10000000000000002,8.87899775021676,177.57995500433526,0.0,,,,,,,,,,,,,,,,4.2018641471638025,1.6897363307042144,5.763499123685985,0.17741222429477066,,,,,,,,,,,,,,,,,,,,
241,190.0,0.0,68.0,1.0,68.0,5591.0,0.10000000000000002,3.1061565710083214,62.12313142016645,0.0,,,,,,,,,,,,,,,,1.3726828851517363,0.5370024129832331,2.1946789990961,0.0733530031166989,,,,,,,,,,,,,,,,,,,,
242,191.0,0.0,20.0,1.0,20.0,5611.0,0.10000000000000002,1.0423420285351663,20.84684057070332,0.0,,,,,,,,,,,,,,,,0.5371074848987102,0.2639920281862818,0.944364173288307,0.05784755769151876,,,,,,,,,,,,,,,,,,,,
243,192.0,0.0,33.0,1.0,33.0,5644.0,0.10000000000000002,1.2954394578852384,25.908789157704764,0.0,,,,,,,,,,,,,,,,0.5455310831199671,0.34255139976544285,1.1266810105612617,0.03706229725709367,,,,,,,,,,,,,,,,,,,,
244,193.0,0.0,20.0,1.0,20.0,5664.0,0.10000000000000002,0.8518573772340332,17.037147544680668,0.0,,,,,,,,,,,,,,,,0.4078770706585171,0.21934979143517744,0.7780625889922524,0.050247000544819835,,,,,,,,,,,,,,,,,,,,
245,194.0,0.0,26.0,1.0,26.0,5690.0,0.10000000000000002,1.3602149018450995,27.204298036901985,0.0,,,,,,,,,,,,,,,,0.6648408763087819,0.3437729472549895,1.1993497717220367,0.05932131402639775,,,,,,,,,,,,,,,,,,,,
246,195.0,0.0,33.0,1.0,33.0,5723.0,0.10000000000000002,2.058884120839504,41.17768241679008,0.0,,,,,,,,,,,,,,,,1.1064487360278508,0.4560948640961432,1.7108646847982951,0.10302275806544528,,,,,,,,,,,,,,,,,,,,
247,196.0,0.0,21.0,1.0,21.0,5744.0,0.10000000000000002,0.8113565669595778,16.22713133919155,0.0,,,,,,,,,,,,,,,,0.3582313953298084,0.21109476412901748,0.743563610040725,0.037099107491424005,,,,,,,,,,,,,,,,,,,,
248,197.0,0.0,79.0,1.0,79.0,5823.0,0.10000000000000002,3.1743536922922586,63.4870738458452,0.0,,,,,,,,,,,,,,,,1.3613642132332366,0.6080241003786281,2.120076731149496,0.05113853180079482,,,,,,,,,,,,,,,,,,,,
249,198.0,0.0,20.0,1.0,20.0,5843.0,0.10000000000000002,1.1587905221540429,23.17581044308085,0.0,,,,,,,,,,,,,,,,0.6216585436514964,0.2820083582676312,1.0449078923472157,0.08264669878736154,,,,,,,,,,,,,,,,,,,,
250,199.0,0.0,30.0,1.0,30.0,5873.0,0.10000000000000002,2.309410304725555,46.18820609451111,0.0,,,,,,,,,,,,,,,,1.2494681617387686,0.5680923237612111,1.9541109658625502,0.0909489818714408,,,,,,,,,,,,,,,,,,,,
251,200.0,0.0,23.0,1.0,23.0,5896.0,0.10000000000000002,1.1215265794215223,22.430531588430448,0.0,,,,,,,,,,,,,,,,0.5474332429636094,0.2868419823032631,1.0056736702423157,0.0472661631055691,,,,,,,,,,,,,,,,,,,,
252,201.0,0.0,26.0,1.0,26.0,5922.0,0.10000000000000002,1.5375826424659762,30.75165284931953,0.0,,,,,,,,,,,,,,,,0.8091562139585144,0.36435163102784224,1.3406081079159218,0.0811726829006367,,,,,,,,,,,,,,,,,,,,
253,202.0,0.0,35.0,1.0,35.0,5957.0,0.10000000000000002,1.4411529128133551,28.82305825626709,0.0,,,,,,,,,,,,,,,,0.6560024576461765,0.3306679018906443,1.2237899521587805,0.04925482717369295,,,,,,,,,,,,,,,,,,,,
254,203.0,0.0,16.0,1.0,16.0,5973.0,0.10000000000000002,0.8539337442634796,17.0786748852696,0.0,,,,,,,,,,,,,,,,0.4746806325513647,0.2105104154076008,0.7858432758133953,0.07175673353741678,,,,,,,,,,,,,,,,,,,,
255,204.0,0.0,26.0,1.0,26.0,5999.0,0.10000000000000002,1.0195335328324109,20.39067065664822,0.0,,,,,,,,,,,,,,,,0.44187270027640224,0.2617170041334281,0.9137844755157032,0.051410531761833626,,,,,,,,,,,,,,,,,,,,
